Date,Station identifier,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 00Z 01 Jun 1985, VEAT, 42724, 850601/0000, 23.87, 91.25, 16.0, 0.00, 0.00, 0.00, 0.00, 296.86, 962.12, 300.17, 19.65, 47.93
 12Z 01 Jun 1985, VEAT, 42724, 850601/1200, 23.87, 91.25, 16.0, -1.74, 4.50, 4.29, 247.62, 39.70, 22.10, 23.70, 45.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.54, 813.00, 301.91, 12.90, 5775.00, 46.11
 00Z 01 Jun 1986, VEAT, 42724, 860601/0000, 23.87, 91.25, 16.0, -0.45, -2.34, -3.21, 241.80, 28.10, 20.10, 22.70, 42.80, 657.65, 935.80, -26.35, -15.48, 236.61, 238.11, 821.09, 843.21, 1710.67, 2434.17, 296.72, 957.58, 300.44, 19.58, 5796.00, 50.42
 12Z 01 Jun 1986, VEAT, 42724, 860601/1200, 23.87, 91.25, 16.0, -2.51, -3.54, -4.96, 259.00, 31.71, 21.10, 24.70, 45.80, 1185.05, 1509.02, -68.94, -63.52, 209.61, 210.41, 804.22, 817.89, 76.39, 97.28, 294.31, 861.85, 307.11, 18.76, 5846.00, 52.97
 00Z 02 Jun 1986, VEAT, 42724, 860602/0000, 23.87, 91.25, 16.0, -0.96, -4.16, -5.06, 249.60, 36.10, 20.70, 23.70, 44.40, 2394.34, 2644.60, -24.48, -19.46, 854.33, 874.19, 144.42, 159.51, 296.52, 941.21, 301.73, 19.68, 5801.00, 57.72
 12Z 02 Jun 1986, VEAT, 42724, 860602/1200, 23.87, 91.25, 16.0, -1.91, -5.66, -6.66, 240.99, 36.10, 21.10, 26.10, 47.20, 1722.26, 1999.80, -62.64, -42.04, 194.66, 194.65, 825.30, 845.09, 305.54, 354.77, 295.28, 902.34, 304.11, 19.06, 5794.00, 51.32
 00Z 04 Jun 1986, VEAT, 42724, 860604/0000, 23.87, 91.25, 16.0, -4.95, -5.88, 472.19, 694.34, -22.58, -4.56, 836.16, 898.85, 296.30, 942.34, 301.41, 19.55, 37.65
 12Z 04 Jun 1986, VEAT, 42724, 860604/1200, 23.87, 91.25, 16.0, 5.59, -4.95, -6.70, 137.61, 10.30, 10.50, 26.50, 37.00, 1837.21, 2311.14, -155.66, -63.49, 743.63, 814.57, 103.46, 130.14, 297.01, 881.33, 307.96, 21.73, 5876.00, 35.30
 12Z 06 Jun 1986, VEAT, 42724, 860606/1200, 23.87, 91.25, 16.0, -5.25, -8.52, -9.92, 293.31, 38.38, 23.97, 27.06, 51.04, 1528.87, 1843.30, -23.26, -22.20, 850.97, 857.18, 762.37, 919.16, 296.73, 883.66, 307.43, 21.28, 5824.26, 56.65
 12Z 08 Jun 1986, VEAT, 42724, 860608/1200, 23.87, 91.25, 16.0, -3.07, -6.60, -8.70, 34.54, 20.61, 25.25, 45.87, 4020.15, 4571.19, -45.64, -28.60, 101.69, 100.54, 828.97, 847.27, 298.67, 877.55, 310.04, 24.21, 15698.01, 59.60
 12Z 09 Jun 1986, VEAT, 42724, 860609/1200, 23.87, 91.25, 16.0, -1.58, -6.04, -7.32, 239.40, 36.50, 20.30, 25.30, 45.60, 3264.79, 3723.64, -42.77, -29.53, 849.48, 860.13, 337.13, 384.51, 296.84, 900.86, 305.85, 21.00, 5828.00, 43.81
 12Z 10 Jun 1986, VEAT, 42724, 860610/1200, 23.87, 91.25, 16.0, -1.84, -2.48, -3.63, 26.83, 21.23, 24.43, 45.67, 356.17, 565.82, -139.08, -97.68, 715.37, 745.97, 0.09, 0.15, 294.25, 908.39, 302.46, 17.69, 5809.93, 41.78
