Date,Station identifier,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding,Description of the  or .,Top of Form,Bottom of Form,Interested in graduate studies in atmospheric science? Check out our program at the,Questions about the weather data provided by this site can be addressed to
 00Z 03 Nov 1985, VEAT, 42724, 851103/0000, 23.87, 91.25, 16.0, 7.01, 2.34, 1.92, 64.98, 14.30, 24.30, 38.60, 351.05, 405.82, -138.97, -103.34, 771.43, 798.20, 287.81, 939.39, 293.03, 11.35, 5655.00, 19.10
 00Z 01 Nov 1986, VEAT, 42724, 861101/0000, 23.87, 91.25, 16.0, -0.95, 1.33, 0.76, 217.28, 31.13, 20.70, 25.09, 45.79, 0.00, 1.01, 0.00, -477.01, 557.59, 604.97, 0.00, 0.22, 292.49, 951.54, 296.70, 15.10, 5756.63, 49.29
 12Z 01 Nov 1986, VEAT, 42724, 861101/1200, 23.87, 91.25, 16.0, -6.63, -19.01, -22.18, 367.79, 37.30, 25.50, 26.90, 52.40, 15122.50, 16194.38, -296.25, -412.30, 871.26, 868.88, 359.66, 385.16, 304.90, 904.49, 313.88, 42.40, 5814.00, 127.27
 00Z 05 Nov 1986, VEAT, 42724, 861105/0000, 23.87, 91.25, 16.0, 1.36, 0.32, -0.51, 207.16, 35.93, 19.33, 22.73, 42.07, 0.00, 0.00, 0.00, 0.00, 293.50, 957.28, 297.21, 16.01, 5498.26, 40.47
 12Z 05 Nov 1986, VEAT, 42724, 861105/1200, 23.87, 91.25, 16.0, 0.31, -1.04, -1.32, 243.79, 36.70, 20.70, 22.30, 43.00, 161.10, 197.53, -37.27, -34.62, 383.69, 383.52, 840.86, 851.34, 2.97, 3.64, 294.51, 964.51, 297.59, 16.91, 5768.00, 68.08
 00Z 06 Nov 1986, VEAT, 42724, 861106/0000, 23.87, 91.25, 16.0, 0.10, 1.51, 1.48, 214.58, 37.50, 21.30, 21.70, 43.00, 9.69, 11.26, -73.75, -79.61, 608.59, 604.23, 705.22, 704.81, 0.69, 0.80, 292.82, 964.61, 295.88, 15.20, 5699.00, 60.03
 12Z 11 Nov 1986, VEAT, 42724, 861111/1200, 23.87, 91.25, 16.0, 4.24, -2.39, -3.10, 136.21, 17.30, 24.30, 41.60, 178.33, 397.27, -31.54, -17.20, 463.05, 464.89, 855.97, 878.55, 0.44, 0.97, 290.67, 914.61, 298.20, 14.00, 5693.00, 20.34
 00Z 12 Nov 1986, VEAT, 42724, 861112/0000, 23.87, 91.25, 16.0, -6.08, -5.41, -5.89, 387.39, 28.90, 27.70, 32.70, 60.40, 180.04, 217.52, -340.91, -270.22, 460.98, 461.97, 577.03, 575.41, 22.63, 27.34, 288.55, 934.72, 294.20, 11.91, 5691.00, 28.89
 00Z 16 Nov 1986, VEAT, 42724, 861116/0000, 23.87, 91.25, 16.0, -22.93, -21.95, -22.29, 1055.82, 22.60, 42.27, 55.01, 97.28, 3778.21, 3849.58, -731.15, -679.53, 432.02, 433.12, 682.92, 684.31, 145.36, 148.10, 284.38, 900.78, 293.04, 9.53, 5717.21, 18.80
 00Z 18 Nov 1986, VEAT, 42724, 861118/0000, 23.87, 91.25, 16.0, 15.82, 12.07, 11.72, 8.22, 6.02, 15.44, 21.45, 0.00, 0.00, 0.00, 0.00, 286.72, 941.20, 291.76, 10.52, 5678.19, 23.08
 12Z 18 Nov 1986, VEAT, 42724, 861118/1200, 23.87, 91.25, 16.0, 5.05, 2.53, 1.76, 196.59, 26.10, 16.70, 19.30, 36.00, 157.15, 240.40, -53.45, -44.61, 590.19, 590.32, 847.87, 860.10, 11.85, 18.13, 291.11, 911.69, 298.93, 14.46, 5740.00, 36.97
 00Z 19 Nov 1986, VEAT, 42724, 861119/0000, 23.87, 91.25, 16.0, 11.25, 8.93, 8.49, 73.40, 9.70, 7.50, 21.50, 29.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 288.50, 950.14, 292.78, 11.68, 5758.00, 24.60
 00Z 22 Nov 1986, VEAT, 42724, 861122/0000, 23.87, 91.25, 16.0, 7.08, 11.07, 10.69, 164.60, 10.90, 14.50, 19.10, 33.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 288.03, 960.88, 291.36, 11.19, 5749.00, 26.91
 12Z 22 Nov 1986, VEAT, 42724, 861122/1200, 23.87, 91.25, 16.0, 9.65, 19.27, 19.12, 2.90, 11.50, 20.50, 32.00, 0.00, 0.00, 0.00, 0.00, 264.17, 669.01, 296.34, 4.18, 5717.00, 21.73
 12Z 23 Nov 1986, VEAT, 42724, 861123/1200, 23.87, 91.25, 16.0, 1.60, -0.36, -1.02, 156.20, 25.90, 19.30, 25.30, 44.60, 110.77, 242.82, -77.00, -67.28, 294.01, 294.22, 806.80, 818.54, 10.12, 22.18, 289.64, 905.27, 298.02, 13.23, 5803.00, 31.25
 12Z 24 Nov 1986, VEAT, 42724, 861124/1200, 23.87, 91.25, 16.0, 4.79, 3.90, 3.23, 170.20, 10.30, 15.70, 21.70, 37.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 289.23, 890.45, 299.00, 13.10, 5769.00, 29.58
 00Z 25 Nov 1986, VEAT, 42724, 861125/0000, 23.87, 91.25, 16.0, 10.43, 9.34, 8.94, 3.32, 8.61, 21.86, 30.47, 0.00, 0.00, 0.00, 0.00, 288.08, 952.41, 292.16, 11.35, 5737.71, 23.93
 00Z 26 Nov 1986, VEAT, 42724, 861126/0000, 23.87, 91.25, 16.0, 5.71, 8.03, 7.68, 147.79, 11.50, 16.10, 22.10, 38.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 285.61, 917.93, 292.72, 9.99, 5715.00, 24.56
 12Z 27 Nov 1986, VEAT, 42724, 861127/1200, 23.87, 91.25, 16.0, 5.09, 4.69, 22.68, 0.00, 0.00, 0.00, 0.00, 284.84, 878.27, 295.62, 9.98, 5683.80, 12.49
 00Z 29 Nov 1986, VEAT, 42724, 861129/0000, 23.87, 91.25, 16.0, 16.06, 6.80, 6.47, 44.99, 1.30, 20.30, 21.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 286.06, 938.95, 291.29, 10.09, 5687.00, 14.34
 00Z 01 Nov 1987, VEAT, 42724, 871101/0000, 23.87, 91.25, 16.0, 0.00, 0.97, 0.00, -34.94, 520.56, 289.91, 930.76, 295.96, 13.08, 17.68
 00Z 02 Nov 1987, VEAT, 42724, 871102/0000, 23.87, 91.25, 16.0, 15.61, 15.26, 15.70, 58.34, 78.67, -751.88, -636.38, 609.53, 610.79, 663.78, 663.26, 1.38, 1.86, 281.89, 841.35, 296.19, 9.12, 5790.00, 7.88
 12Z 02 Nov 1987, VEAT, 42724, 871102/1200, 23.87, 91.25, 16.0, 1.50, 0.54, -0.30, 235.59, 21.96, 19.00, 22.70, 41.70, 189.64, 308.80, -183.58, -67.63, 439.15, 799.86, 20.06, 32.67, 290.67, 882.59, 301.26, 14.54, 5761.00, 34.37
 00Z 03 Nov 1987, VEAT, 42724, 871103/0000, 23.87, 91.25, 16.0, 6.00, 5.86, 5.39, 137.58, 22.30, 13.50, 24.50, 38.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 286.48, 893.32, 295.91, 11.05, 5728.00, 30.21
 12Z 03 Nov 1987, VEAT, 42724, 871103/1200, 23.87, 91.25, 16.0, 7.83, 3.13, 2.53, 86.60, 17.90, 11.10, 24.10, 35.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 286.86, 857.21, 299.78, 12.10, 5750.00, 26.70
 00Z 04 Nov 1987, VEAT, 42724, 871104/0000, 23.87, 91.25, 16.0, 2.72, 7.69, 7.86, 193.60, 35.70, 16.30, 24.30, 40.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 287.45, 895.88, 296.65, 11.64, 5731.00, 51.56
 12Z 04 Nov 1987, VEAT, 42724, 871104/1200, 23.87, 91.25, 16.0, 3.44, 2.46, 1.67, 207.39, 24.10, 16.90, 21.90, 38.80, 0.00, 0.00, 0.00, 0.00, 291.98, 929.20, 298.20, 14.97, 5779.00, 35.07
 00Z 05 Nov 1987, VEAT, 42724, 871105/0000, 23.87, 91.25, 16.0, 9.12, 5.70, 5.48, 129.42, 14.90, 9.70, 22.70, 32.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 288.53, 906.56, 296.76, 12.38, 5774.00, 33.16
