Date,Station identifier,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 00Z 01 Apr 1985, VEAT, 42724, 850401/0000, 23.87, 91.25, 16.0, 3.08, -4.05, -4.58, 200.50, 26.10, 15.30, 28.30, 43.60, 413.60, 532.78, -172.49, -114.35, 782.74, 800.20, 6.68, 8.60, 292.97, 927.11, 299.40, 16.08, 5743.00, 38.10
 12Z 01 Apr 1985, VEAT, 42724, 850401/1200, 23.87, 91.25, 16.0, 3.02, -7.30, -8.15, 165.02, 28.10, 16.10, 27.10, 43.20, 847.13, 1050.56, -14.69, 0.00, 854.29, 886.81, 293.82, 888.03, 303.98, 17.64, 5751.00, 40.11
 00Z 02 Apr 1985, VEAT, 42724, 850402/0000, 23.87, 91.25, 16.0, -1.66, -7.00, -7.83, 237.40, 33.90, 22.30, 26.70, 49.00, 1718.94, 1956.75, -3.68, -0.75, 907.64, 931.34, 28.61, 32.57, 295.90, 965.77, 298.89, 18.48, 5735.00, 46.18
 12Z 03 Apr 1985, VEAT, 42724, 850403/1200, 23.87, 91.25, 16.0, -11.55, -12.57, -13.87, 735.20, 38.90, 30.70, 33.50, 64.20, 1497.33, 1738.82, -68.53, -57.74, 818.54, 828.67, 27.50, 31.93, 294.52, 887.65, 304.75, 18.44, 5745.00, 46.77
 00Z 04 Apr 1985, VEAT, 42724, 850404/0000, 23.87, 91.25, 16.0, 2.92, -7.37, -8.35, 124.39, 13.10, 15.90, 28.90, 44.80, 1519.21, 1808.36, -57.86, -21.86, 828.83, 867.03, 31.28, 37.23, 294.55, 950.09, 298.91, 17.27, 5713.00, 28.11
 12Z 04 Apr 1985, VEAT, 42724, 850404/1200, 23.87, 91.25, 16.0, -1.73, 23.47, 23.81, 224.00, 31.90, 20.90, 29.90, 50.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 266.84, 794.35, 284.84, 7.22, 5768.00, 31.04
 00Z 05 Apr 1985, VEAT, 42724, 850405/0000, 23.87, 91.25, 16.0, 1.78, 0.16, -0.20, 188.81, 30.30, 16.90, 27.90, 44.80, 0.00, 3.27, 0.00, -397.16, 491.84, 518.59, 0.00, 0.11, 289.39, 889.09, 299.32, 13.41, 5761.00, 40.61
 12Z 05 Apr 1985, VEAT, 42724, 850405/1200, 23.87, 91.25, 16.0, -1.00, -1.42, 2.27, 16.71, -141.76, -61.32, 676.47, 712.13, 285.09, 778.09, 306.30, 11.53, 23.86
 00Z 06 Apr 1985, VEAT, 42724, 850406/0000, 23.87, 91.25, 16.0, 6.05, -4.51, -5.37, 117.38, 17.90, 12.70, 26.70, 39.40, 784.61, 1014.01, -43.66, -8.49, 816.36, 880.33, 11.05, 14.28, 293.40, 947.13, 298.02, 16.26, 5696.00, 30.06
 12Z 06 Apr 1985, VEAT, 42724, 850406/1200, 23.87, 91.25, 16.0, 1.15, -6.34, -7.12, 39.09, 17.54, 29.54, 47.09, 1222.75, 1407.55, -46.97, -17.64, 800.46, 824.46, 2027.05, 2333.41, 289.59, 831.67, 305.27, 14.38, 5696.33, 36.10
 00Z 07 Apr 1985, VEAT, 42724, 850407/0000, 23.87, 91.25, 16.0, -0.71, -1.14, 1.92, 9.00, -134.93, -91.80, 715.14, 706.32, 741.02, 761.67, 288.12, 882.90, 298.58, 12.29, 32.63
 12Z 08 Apr 1985, VEAT, 42724, 850408/1200, 23.87, 91.25, 16.0, -1.38, -2.77, -3.37, 365.76, 35.30, 21.30, 27.30, 48.60, 645.03, 752.25, -210.08, -178.73, 699.35, 709.96, 3.54, 4.12, 290.09, 873.04, 301.59, 14.13, 5754.00, 43.87
 00Z 09 Apr 1985, VEAT, 42724, 850409/0000, 23.87, 91.25, 16.0, -0.31, -1.77, -2.37, 33.32, 19.14, 27.54, 46.69, 383.12, 480.68, -249.89, -207.25, 348.59, 349.15, 705.53, 718.25, 293.80, 950.63, 298.10, 16.43, 15744.50, 44.53
 00Z 10 Apr 1985, VEAT, 42724, 850410/0000, 23.87, 91.25, 16.0, -4.92, -5.77, 314.19, 394.87, -25.97, -15.80, 814.91, 860.20, 296.21, 962.54, 299.50, 18.86, 48.12
 12Z 10 Apr 1985, VEAT, 42724, 850410/1200, 23.87, 91.25, 16.0, -7.01, -9.29, -11.31, 584.54, 38.10, 24.50, 28.70, 53.20, 2911.21, 3393.82, -83.49, -60.35, 784.93, 808.63, 19.42, 22.64, 300.15, 930.83, 306.39, 25.07, 5846.00, 57.89
 00Z 11 Apr 1985, VEAT, 42724, 850411/0000, 23.87, 91.25, 16.0, 0.66, -2.76, -4.00, 407.04, 33.30, 19.70, 21.50, 41.20, 608.61, 799.55, 0.00, 0.00, 963.10, 963.10, 296.93, 963.10, 300.15, 19.71, 5759.00, 48.62
 12Z 11 Apr 1985, VEAT, 42724, 850411/1200, 23.87, 91.25, 16.0, 4.72, -2.19, -3.47, 371.38, 16.10, 14.10, 23.10, 37.20, 1163.74, 1506.02, -37.68, -10.14, 822.13, 849.42, 5.36, 6.93, 293.09, 854.58, 306.56, 17.55, 5790.00, 36.08
 12Z 12 Apr 1985, VEAT, 42724, 850412/1200, 23.87, 91.25, 16.0, -4.67, -9.59, -11.43, 527.55, 28.50, 22.10, 30.10, 52.20, 658.35, 958.16, -120.56, -82.72, 770.46, 817.41, 298.18, 900.63, 307.27, 22.93, 5862.00, 47.48
 00Z 13 Apr 1985, VEAT, 42724, 850413/0000, 23.87, 91.25, 16.0, 3.96, -2.69, -3.91, 360.21, 20.10, 15.70, 22.70, 38.40, 454.98, 719.04, -4.01, -2.22, 913.76, 922.10, 5.07, 8.01, 296.49, 955.70, 300.39, 19.36, 5784.00, 40.56
 12Z 13 Apr 1985, VEAT, 42724, 850413/1200, 23.87, 91.25, 16.0, -2.37, -5.35, -6.84, 29.49, 21.60, 24.24, 45.84, 1462.35, 1816.19, -25.88, -24.27, 854.02, 864.08, 295.91, 891.05, 305.85, 20.05, 15818.02, 51.56
 00Z 14 Apr 1985, VEAT, 42724, 850414/0000, 23.87, 91.25, 16.0, 1.72, -6.07, -7.21, 311.90, 28.90, 16.70, 27.70, 44.40, 1136.76, 1352.99, -80.17, -19.69, 765.22, 796.57, 9.43, 11.22, 296.78, 960.46, 300.24, 19.58, 5784.00, 43.74
 12Z 14 Apr 1985, VEAT, 42724, 850414/1200, 23.87, 91.25, 16.0, 47.38, 47.46, 0.00, 0.00, 0.00, 0.00, 247.59, 781.70, 265.56, 5.75, 50.59
 00Z 15 Apr 1985, VEAT, 42724, 850415/0000, 23.87, 91.25, 16.0, -4.81, -5.84, 0.00, 0.42, 0.00, -153.09, 693.94, 702.24, 295.55, 948.84, 300.04, 18.39, 37.25
 12Z 15 Apr 1985, VEAT, 42724, 850415/1200, 23.87, 91.25, 16.0, -3.21, -4.11, 472.20, 564.79, -12.23, -10.46, 902.46, 907.91, 293.96, 933.58, 299.81, 16.98, 36.45
 00Z 16 Apr 1985, VEAT, 42724, 850416/0000, 23.87, 91.25, 16.0, -6.25, -2.07, -2.54, 479.16, 43.70, 25.90, 28.70, 54.60, 212.23, 274.45, -293.46, -305.19, 420.24, 418.74, 687.32, 692.94, 2.23, 2.89, 292.30, 944.96, 297.11, 15.02, 5741.00, 53.01
 12Z 16 Apr 1985, VEAT, 42724, 850416/1200, 23.87, 91.25, 16.0, 0.38, -2.73, -3.51, 163.01, 25.90, 17.90, 29.90, 47.80, 563.72, 693.27, -320.10, -247.74, 308.91, 309.37, 692.84, 714.07, 7.97, 9.80, 290.07, 882.50, 300.65, 14.00, 5766.00, 33.19
 00Z 17 Apr 1985, VEAT, 42724, 850417/0000, 23.87, 91.25, 16.0, -4.70, -3.82, -4.32, 511.09, 32.70, 25.70, 28.30, 54.00, 521.71, 616.33, -161.87, -140.32, 350.46, 349.81, 682.60, 710.56, 7.27, 8.59, 292.31, 958.47, 295.90, 14.80, 5697.00, 42.87
 12Z 17 Apr 1985, VEAT, 42724, 850417/1200, 23.87, 91.25, 16.0, 1.44, 1.09, 1.00, 189.82, 33.70, 18.30, 27.30, 45.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 288.32, 898.51, 297.30, 12.26, 5744.00, 45.86
 00Z 18 Apr 1985, VEAT, 42724, 850418/0000, 23.87, 91.25, 16.0, -2.19, -1.67, -2.34, 251.18, 31.30, 23.10, 23.70, 46.80, 450.19, 607.32, -53.93, -57.79, 347.65, 348.39, 783.42, 790.86, 23.33, 31.47, 294.09, 962.67, 297.33, 16.62, 5742.00, 47.70
 00Z 19 Apr 1985, VEAT, 42724, 850419/0000, 23.87, 91.25, 16.0, -2.34, -2.81, -3.83, 260.99, 31.10, 22.70, 24.10, 46.80, 515.62, 708.65, -37.62, -23.61, 362.20, 366.77, 735.60, 792.98, 14.51, 19.94, 295.40, 965.48, 298.41, 17.87, 5764.00, 45.86
