Date,Station identifier,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 12Z 08 Jul 1985, VEAT, 42724, 850708/1200, 23.87, 91.25, 16.0, -3.99, -4.48, -5.01, 41.73, 23.60, 24.71, 48.31, 1350.99, 1464.04, -26.15, -21.12, 768.62, 770.29, 296.92, 960.06, 300.43, 19.76, 15816.66, 71.37
 00Z 09 Jul 1985, VEAT, 42724, 850709/0000, 23.87, 91.25, 16.0, -1.13, -2.25, -2.50, 38.18, 20.78, 22.58, 43.35, 190.88, 235.79, -53.40, -38.39, 731.95, 786.21, 17.38, 21.47, 296.81, 959.56, 300.37, 19.64, 5816.87, 65.67
 00Z 11 Jul 1985, VEAT, 42724, 850711/0000, 23.87, 91.25, 16.0, 16.13, 15.81, 14.83, 22.12, 3.72, 3.72, 7.45, 602.49, 685.74, -76.12, -89.55, 633.01, 627.42, 859.49, 859.48, 166.22, 189.19, 297.06, 963.21, 300.31, 19.93, 5924.96, 65.63
 00Z 15 Jul 1985, VEAT, 42724, 850715/0000, 23.87, 91.25, 16.0, 49.99, -1.37, -1.70, 44.99, -41.70, -18.60, -16.00, -34.60, 942.10, 1090.11, -3.09, -2.84, 353.77, 350.59, 934.22, 934.44, 241.64, 279.61, 295.41, 952.72, 299.55, 18.13, 5803.00, 55.66
 12Z 15 Jul 1985, VEAT, 42724, 850715/1200, 23.87, 91.25, 16.0, 2.91, 2.35, 2.34, 257.60, 35.80, 17.00, 18.60, 35.60, 3.03, 10.95, -44.74, -42.68, 737.96, 732.83, 813.23, 824.03, 0.60, 2.18, 294.30, 913.10, 302.07, 17.67, 5825.00, 77.82
 12Z 16 Jul 1985, VEAT, 42724, 850716/1200, 23.87, 91.25, 16.0, -1.36, -2.16, -2.61, 255.40, 36.90, 19.70, 24.70, 44.40, 118.74, 155.35, -291.77, -235.70, 596.27, 616.04, 116.65, 152.62, 295.83, 915.16, 303.46, 19.42, 5893.00, 67.36
 00Z 18 Jul 1985, VEAT, 42724, 850718/0000, 23.87, 91.25, 16.0, -1.39, -0.81, -1.33, 273.99, 37.30, 20.50, 21.70, 42.20, 225.32, 303.99, -284.55, -255.00, 197.41, 197.33, 521.34, 531.32, 76.13, 102.71, 297.19, 958.63, 300.84, 20.22, 5851.00, 76.39
 12Z 18 Jul 1985, VEAT, 42724, 850718/1200, 23.87, 91.25, 16.0, 3.84, -2.73, -3.39, 26.51, 14.90, 24.90, 39.79, 377.08, 518.22, -108.93, -47.87, 742.77, 786.88, 1117.69, 1536.02, 293.99, 901.95, 302.82, 17.67, 5787.62, 45.37
 00Z 19 Jul 1985, VEAT, 42724, 850719/0000, 23.87, 91.25, 16.0, 1.49, -0.30, -0.81, 248.59, 32.50, 17.90, 21.70, 39.60, 61.07, 132.67, -131.04, -75.64, 348.61, 345.13, 621.70, 642.48, 273.55, 594.28, 296.42, 957.07, 300.20, 19.21, 5816.00, 63.85
 12Z 20 Jul 1985, VEAT, 42724, 850720/1200, 23.87, 91.25, 16.0, -1.89, -3.04, -3.89, 264.99, 40.30, 20.30, 25.30, 45.60, 135.10, 205.43, -152.07, -126.93, 718.15, 738.45, 295.45, 903.52, 304.17, 19.20, 5844.00, 63.49
 00Z 21 Jul 1985, VEAT, 42724, 850721/0000, 23.87, 91.25, 16.0, 9.13, 0.55, 0.23, 25.89, 11.30, 19.30, 30.60, 179.52, 267.72, 0.00, 0.00, 530.87, 524.06, 948.74, 951.40, 57.25, 85.38, 295.32, 962.75, 298.57, 17.84, 5768.24, 54.39
 12Z 21 Jul 1985, VEAT, 42724, 850721/1200, 23.87, 91.25, 16.0, 4.02, 0.82, 0.23, 225.41, 25.70, 14.50, 22.50, 37.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 294.08, 900.16, 303.09, 17.68, 5753.00, 55.33
 00Z 22 Jul 1985, VEAT, 42724, 850722/0000, 23.87, 91.25, 16.0, 3.72, 3.37, 44.60, 51.10, -29.07, -20.32, 739.09, 744.04, 294.95, 972.44, 297.33, 17.24, 52.67
 12Z 22 Jul 1985, VEAT, 42724, 850722/1200, 23.87, 91.25, 16.0, 0.29, -1.06, -1.35, 307.80, 36.50, 19.10, 21.30, 40.40, 399.95, 494.76, -64.51, -39.66, 197.09, 196.19, 681.45, 735.70, 24.46, 30.26, 296.83, 947.96, 301.43, 19.91, 5832.00, 73.50
 00Z 23 Jul 1985, VEAT, 42724, 850723/0000, 23.87, 91.25, 16.0, -2.57, -1.51, -2.08, 283.79, 37.90, 21.70, 23.50, 45.20, 202.69, 306.66, -117.24, -106.56, 660.91, 740.33, 22.01, 33.31, 296.57, 961.18, 299.97, 19.33, 5817.00, 65.90
 12Z 23 Jul 1985, VEAT, 42724, 850723/1200, 23.87, 91.25, 16.0, 6.18, 1.29, 0.78, 191.79, 20.90, 12.50, 21.50, 34.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 294.46, 914.52, 302.11, 17.84, 5865.00, 49.74
 00Z 24 Jul 1985, VEAT, 42724, 850724/0000, 23.87, 91.25, 16.0, 0.67, -0.04, -0.33, 271.80, 34.50, 19.50, 20.90, 40.40, 127.51, 189.93, -38.50, -33.93, 497.81, 486.29, 801.90, 813.27, 9.38, 13.98, 295.80, 961.98, 299.12, 18.39, 5762.00, 65.20
 12Z 24 Jul 1985, VEAT, 42724, 850724/1200, 23.87, 91.25, 16.0, 2.04, -2.04, -2.47, 204.98, 32.70, 18.30, 21.70, 40.00, 1210.76, 1361.23, -10.73, -4.78, 878.68, 904.16, 302.55, 340.15, 295.71, 945.74, 300.48, 18.63, 5786.00, 59.93
 00Z 25 Jul 1985, VEAT, 42724, 850725/0000, 23.87, 91.25, 16.0, -0.95, -0.70, -0.86, 228.81, 37.10, 21.30, 22.30, 43.60, 218.09, 273.01, -85.21, -95.15, 423.89, 427.20, 799.44, 806.35, 77.38, 96.86, 295.14, 963.83, 298.32, 19.56, 5780.00, 65.19
 00Z 27 Jul 1985, VEAT, 42724, 850727/0000, 23.87, 91.25, 16.0, -2.27, -3.71, 21.90, 614.44, 1196.39, -18.93, -52.02, 149.42, 149.38, 823.64, 166.31, 19.45, 37.87, 298.31, 967.17, 301.18, 20.79, 5866.00, 0.64
 12Z 28 Jul 1985, VEAT, 42724, 850728/1200, 23.87, 91.25, 16.0, 2.15, -0.67, -1.60, 206.41, 23.10, 16.90, 22.90, 39.80, 207.65, 413.42, -93.97, -70.45, 470.10, 435.93, 812.76, 826.04, 24.26, 48.30, 294.06, 898.18, 303.26, 17.90, 5825.00, 42.44
 00Z 29 Jul 1985, VEAT, 42724, 850729/0000, 23.87, 91.25, 16.0, -8.86, -10.78, 0.00, 0.00, 0.00, 0.00, 300.50, 921.01, 307.78, 25.07, 37.34
 12Z 29 Jul 1985, VEAT, 42724, 850729/1200, 23.87, 91.25, 16.0, -0.22, -3.49, -3.91, 221.38, 34.10, 19.70, 22.90, 42.60, 2083.56, 2309.07, -13.88, -7.30, 846.67, 867.92, 4375.17, 4848.71, 295.32, 895.84, 304.78, 19.23, 5839.00, 60.23
 00Z 31 Jul 1985, VEAT, 42724, 850731/0000, 23.87, 91.25, 16.0, -3.42, -3.83, -4.21, 241.99, 41.70, 22.90, 25.30, 48.20, 3957.84, 4068.78, -83.29, -70.68, 134.38, 132.83, 759.02, 768.82, 589.01, 605.52, 295.46, 935.50, 301.18, 18.57, 5815.00, 66.87
 12Z 31 Jul 1985, VEAT, 42724, 850731/1200, 23.87, 91.25, 16.0, -4.51, 8.05, 8.40, 292.41, 44.40, 21.40, 25.60, 47.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 291.52, 918.86, 298.69, 14.85, 5935.00, 80.03
 00Z 01 Jul 1986, VEAT, 42724, 860701/0000, 23.87, 91.25, 16.0, -1.76, -0.88, -1.10, 436.74, 40.30, 21.30, 22.50, 43.80, 62.75, 90.93, -100.62, -92.87, 411.42, 404.03, 623.00, 665.06, 4.65, 6.73, 295.40, 940.28, 300.68, 18.37, 5834.00, 73.24
 12Z 01 Jul 1986, VEAT, 42724, 860701/1200, 23.87, 91.25, 16.0, -0.72, -2.97, -3.59, 256.19, 38.70, 19.70, 23.70, 43.40, 1322.47, 1492.57, -82.29, -61.49, 142.63, 142.52, 788.62, 811.45, 296.03, 916.70, 303.51, 19.63, 5841.00, 66.97
 00Z 02 Jul 1986, VEAT, 42724, 860702/0000, 23.87, 91.25, 16.0, -1.96, 42.33, 42.97, 253.00, 37.30, 21.50, 22.70, 44.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 268.24, 962.99, 271.36, 7.25, 5849.00, 61.25
 00Z 03 Jul 1986, VEAT, 42724, 860703/0000, 23.87, 91.25, 16.0, -0.86, -3.44, -4.51, 251.21, 37.30, 20.50, 21.90, 42.40, 1173.30, 1438.03, -3.11, -2.12, 169.72, 169.35, 907.50, 917.48, 161.27, 197.66, 298.17, 963.84, 301.36, 21.27, 5832.00, 63.54
 12Z 03 Jul 1986, VEAT, 42724, 860703/1200, 23.87, 91.25, 16.0, -1.87, -6.31, -7.71, 37.08, 20.72, 23.28, 44.00, 2561.67, 2953.44, -3.29, -0.23, 121.45, 118.23, 911.42, 920.77, 298.96, 921.23, 306.08, 23.43, 5854.85, 66.95
 00Z 04 Jul 1986, VEAT, 42724, 860704/0000, 23.87, 91.25, 16.0, -3.56, -7.12, -8.02, 272.40, 41.70, 23.10, 24.10, 47.20, 5893.24, 6180.60, 0.00, 0.00, 955.50, 958.59, 494.35, 518.45, 299.22, 962.35, 302.55, 22.76, 5830.00, 70.38
 12Z 04 Jul 1986, VEAT, 42724, 860704/1200, 23.87, 91.25, 16.0, -1.13, -3.73, -4.50, 245.78, 37.90, 20.10, 22.30, 42.40, 2164.93, 2413.80, -14.18, -14.19, 138.27, 137.38, 863.91, 877.68, 924.78, 1031.09, 298.69, 950.68, 303.08, 22.28, 5866.00, 72.98
 00Z 05 Jul 1986, VEAT, 42724, 860705/0000, 23.87, 91.25, 16.0, -2.97, -3.65, 1.56, 35.60, -32.38, -26.19, 769.61, 703.55, 804.55, 839.37, 298.43, 957.56, 302.19, 21.75, 53.86
 12Z 10 Jul 1986, VEAT, 42724, 860710/1200, 23.87, 91.25, 16.0, -4.28, -3.14, -4.17, 307.80, 45.40, 21.80, 23.80, 45.60, 2895.25, 3108.55, -198.25, -196.54, 105.90, 105.90, 644.49, 665.71, 75256.55, 80800.91, 299.21, 932.50, 305.28, 23.46, 5967.00, 90.80
