Date,Station identifier,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 00Z 22 Feb 1994, VERC, 42701, 940222/0000, 23.30, 85.30, 652.0, -0.21, -0.54, -0.56, 264.41, 35.80, 23.30, 24.90, 48.20, 114.25, 122.96, -40.07, -37.19, 436.93, 446.90, 733.04, 733.65, 0.50, 0.54, 286.77, 885.37, 296.93, 11.21, 5638.00, 35.22
 12Z 22 Feb 1994, VERC, 42701, 940222/1200, 23.30, 85.30, 652.0, 7.27, 2.75, 2.26, 175.78, 25.30, 14.50, 22.50, 37.00, 185.59, 244.19, -8.35, -0.76, 599.01, 599.05, 803.12, 814.26, 0.59, 0.77, 283.59, 821.37, 300.00, 10.15, 5645.00, 18.75
 00Z 23 Feb 1994, VERC, 42701, 940223/0000, 23.30, 85.30, 652.0, 8.92, 10.85, 10.65, 231.80, 13.30, 22.30, 35.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 276.90, 822.93, 292.78, 6.13, 5674.00, 5.24
 12Z 23 Feb 1994, VERC, 42701, 940223/1200, 23.30, 85.30, 652.0, 10.84, 9.77, 9.51, 10.02, 21.90, 31.91, 0.00, 0.00, 0.00, 0.00, 273.08, 729.94, 298.80, 5.29, 8.51
 00Z 24 Feb 1994, VERC, 42701, 940224/0000, 23.30, 85.30, 652.0, 12.87, 11.45, 11.27, 67.02, 6.90, 21.90, 28.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 275.78, 817.68, 292.13, 5.77, 5623.00, 4.77
 00Z 25 Feb 1994, VERC, 42701, 940225/0000, 23.30, 85.30, 652.0, 19.93, 17.15, 16.97, 85.02, -3.90, 17.10, 13.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 275.25, 809.75, 292.38, 5.57, 5674.00, 4.65
 00Z 26 Feb 1994, VERC, 42701, 940226/0000, 23.30, 85.30, 652.0, 15.65, 15.47, 21.56, 0.00, 0.00, 0.00, 0.00, 270.00, 726.82, 295.80, 4.25, 3.29
 00Z 27 Feb 1994, VERC, 42701, 940227/0000, 23.30, 85.30, 652.0, 9.39, 10.66, 10.38, 101.59, 9.50, 10.70, 22.70, 33.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 276.26, 770.34, 297.66, 6.27, 5654.00, 12.21
 12Z 27 Feb 1994, VERC, 42701, 940227/1200, 23.30, 85.30, 652.0, 7.01, 6.90, 6.58, 91.79, 18.90, 10.50, 27.50, 38.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 270.35, 661.02, 304.31, 4.76, 5684.00, 11.49
 00Z 28 Feb 1994, VERC, 42701, 940228/0000, 23.30, 85.30, 652.0, 4.72, 7.83, 7.51, 136.41, 26.30, 14.10, 27.10, 41.20, 0.00, 0.00, 0.00, -318.58, 667.73, 670.16, 0.00, 0.00, 276.19, 747.14, 300.21, 6.45, 5663.00, 15.79
 00Z 01 Feb 1995, VERC, 42701, 950201/0000, 23.30, 85.30, 652.0, 8.48, 11.26, 11.24, 89.98, 2.50, 15.50, 21.50, 37.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 275.96, 828.46, 291.23, 5.69, 5617.00, 14.46
 12Z 01 Feb 1995, VERC, 42701, 950201/1200, 23.30, 85.30, 652.0, 10.95, 8.42, 8.26, 94.38, 0.50, 10.30, 20.30, 30.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 279.20, 784.92, 299.22, 8.03, 15829.00, 17.32
 00Z 03 Feb 1995, VERC, 42701, 950203/0000, 23.30, 85.30, 652.0, 7.79, 11.01, 10.95, 3.90, 14.30, 23.30, 37.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 273.74, 777.76, 294.14, 5.17, 5631.00, 11.71
 12Z 03 Feb 1995, VERC, 42701, 950203/1200, 23.30, 85.30, 652.0, 6.03, 6.90, 6.87, 71.60, 25.20, 13.30, 27.30, 40.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 269.83, 680.37, 301.23, 4.44, 5660.00, 17.74
 00Z 04 Feb 1995, VERC, 42701, 950204/0000, 23.30, 85.30, 652.0, 8.64, 10.04, 10.12, 105.87, 21.00, 11.30, 25.30, 36.60, 0.00, 0.00, 0.00, 0.00, 275.42, 813.78, 292.13, 6.09, 5599.00, 20.02
 00Z 05 Feb 1995, VERC, 42701, 950205/0000, 23.30, 85.30, 652.0, -3.79, -2.58, -2.82, 36.80, 26.90, 28.10, 55.00, 280.89, 324.66, -79.56, -78.26, 422.83, 421.88, 720.28, 725.70, 286.33, 891.85, 295.87, 10.80, 5614.00, 29.30
 00Z 06 Feb 1995, VERC, 42701, 950206/0000, 23.30, 85.30, 652.0, 10.92, 8.54, 8.33, 56.00, 9.30, 23.30, 32.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 277.91, 832.64, 292.86, 6.57, 5612.00, 7.88
 12Z 06 Feb 1995, VERC, 42701, 950206/1200, 23.30, 85.30, 652.0, 11.51, 8.89, 8.65, 10.44, 21.00, 31.44, 0.00, 0.00, 0.00, 0.00, 274.02, 747.93, 297.76, 5.51, 15735.06, 8.09
 18Z 06 Feb 1995, VERC, 42701, 950206/1800, 23.30, 85.30, 652.0, 11.94, 79.02, 9.90, 20.90, 30.80, 0.00, 0.00, 5655.00, 5655.00
 00Z 07 Feb 1995, VERC, 42701, 950207/0000, 23.30, 85.30, 652.0, 13.62, -3.39, -4.33, 88.98, 8.30, 18.30, 26.60, 2705.13, 3021.57, -1.80, 0.00, 196.75, 196.73, 654.97, 741.37, 46.27, 51.69, 285.12, 741.37, 310.53, 8.47, 5674.00, 8.91
 12Z 07 Feb 1995, VERC, 42701, 950207/1200, 23.30, 85.30, 652.0, 14.66, 12.86, 12.65, 49.01, 3.70, 20.70, 24.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 268.06, 677.39, 299.63, 3.92, 5676.00, 5.93
 00Z 08 Feb 1995, VERC, 42701, 950208/0000, 23.30, 85.30, 652.0, 12.63, 12.89, 12.71, 75.02, -3.10, 5.10, 23.10, 28.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 274.56, 797.16, 292.96, 6.28, 5675.00, 9.70
 12Z 08 Feb 1995, VERC, 42701, 950208/1200, 23.30, 85.30, 652.0, 6.74, 7.76, 7.67, 124.79, 17.30, 12.90, 24.90, 37.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 275.39, 728.34, 301.50, 6.24, 5701.00, 20.94
 12Z 09 Feb 1995, VERC, 42701, 950209/1200, 23.30, 85.30, 652.0, 8.75, 8.35, 8.16, 125.19, 17.10, 10.50, 23.50, 34.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 275.32, 715.18, 303.01, 6.32, 5720.00, 20.04
 00Z 10 Feb 1995, VERC, 42701, 950210/0000, 23.30, 85.30, 652.0, 7.38, 7.28, 7.13, 81.42, 12.70, 12.50, 25.50, 38.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 277.85, 798.58, 296.32, 6.77, 5665.00, 16.39
 12Z 11 Feb 1995, VERC, 42701, 950211/1200, 23.30, 85.30, 652.0, 2.56, 2.28, 0.00, 0.00, 0.00, 0.00, 276.64, 719.96, 303.89, 6.90, 12.58
 00Z 12 Feb 1995, VERC, 42701, 950212/0000, 23.30, 85.30, 652.0, 4.75, 3.00, 2.75, 104.60, 12.90, 14.10, 28.10, 42.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 281.94, 820.99, 298.31, 8.74, 5654.00, 17.42
 12Z 12 Feb 1995, VERC, 42701, 950212/1200, 23.30, 85.30, 652.0, 1.95, 1.67, 0.00, 0.00, 0.00, 0.00, 276.89, 716.70, 304.56, 7.05, 15.12
 00Z 13 Feb 1995, VERC, 42701, 950213/0000, 23.30, 85.30, 652.0, 0.64, 3.77, 3.60, 179.00, 35.30, 18.70, 28.70, 47.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 281.35, 798.85, 300.03, 8.63, 5700.00, 32.38
 12Z 13 Feb 1995, VERC, 42701, 950213/1200, 23.30, 85.30, 652.0, 1.76, 0.69, 0.07, 165.80, 34.70, 16.70, 28.70, 45.40, 40.51, 66.30, -17.45, -9.62, 621.57, 570.14, 682.32, 689.64, 0.76, 1.24, 280.94, 732.51, 307.09, 9.16, 5730.00, 24.16
 00Z 14 Feb 1995, VERC, 42701, 950214/0000, 23.30, 85.30, 652.0, 1.91, 1.93, 1.42, 32.58, 15.17, 31.09, 46.26, 19.96, 39.62, -224.24, -201.86, 568.40, 568.90, 665.69, 674.33, 280.51, 757.75, 303.69, 8.67, 22.41
 00Z 15 Feb 1995, VERC, 42701, 950215/0000, 23.30, 85.30, 652.0, -2.56, -3.86, -4.23, 458.27, 38.30, 23.30, 29.30, 52.60, 707.71, 784.68, -82.52, -73.79, 344.28, 344.35, 753.10, 758.71, 4.77, 5.28, 289.14, 894.57, 298.53, 12.98, 5646.00, 33.84
 00Z 16 Feb 1995, VERC, 42701, 950216/0000, 23.30, 85.30, 652.0, 8.06, 3.97, 3.54, 174.21, 18.50, 14.90, 20.90, 35.80, 96.40, 141.94, -23.30, -5.09, 619.66, 612.81, 762.26, 830.15, 1.00, 1.47, 286.34, 899.87, 295.12, 10.73, 5625.00, 17.40
 12Z 16 Feb 1995, VERC, 42701, 950216/1200, 23.30, 85.30, 652.0, 9.10, 5.91, 5.63, 89.99, 13.50, 22.50, 36.00, 10.24, 41.80, -5.70, -2.07, 641.21, 641.28, 775.67, 779.37, 0.13, 0.52, 277.55, 791.10, 296.77, 7.13, 5579.00, 11.50
 00Z 17 Feb 1995, VERC, 42701, 950217/0000, 23.30, 85.30, 652.0, 8.83, 9.58, 9.40, 92.99, 12.90, 23.90, 36.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 272.97, 771.90, 293.95, 4.94, 5590.00, 8.18
 12Z 17 Feb 1995, VERC, 42701, 950217/1200, 23.30, 85.30, 652.0, 5.77, 3.94, 3.68, 56.40, 23.90, 15.70, 26.70, 42.40, 41.02, 52.54, -10.86, -4.15, 657.88, 655.80, 725.50, 731.19, 0.85, 1.09, 273.94, 742.49, 298.27, 5.54, 5593.00, 13.28
 00Z 18 Feb 1995, VERC, 42701, 950218/0000, 23.30, 85.30, 652.0, 2.11, 1.04, 0.83, 107.99, 25.50, 20.10, 30.10, 50.20, 74.41, 85.74, -141.61, -122.94, 612.64, 609.89, 723.23, 729.84, 0.43, 0.49, 277.52, 824.30, 293.29, 6.40, 5540.00, 12.87
 12Z 18 Feb 1995, VERC, 42701, 950218/1200, 23.30, 85.30, 652.0, -5.69, -6.07, -6.41, 401.00, 42.50, 27.90, 28.50, 56.40, 1276.64, 1365.31, -8.68, -8.62, 318.24, 319.18, 844.68, 847.08, 14.71, 15.73, 289.80, 900.90, 298.60, 13.41, 5619.00, 35.31
 00Z 19 Feb 1995, VERC, 42701, 950219/0000, 23.30, 85.30, 652.0, 4.29, 2.59, 2.30, 165.00, 23.10, 18.10, 24.10, 42.20, 12.00, 22.17, -95.85, -70.25, 693.69, 687.72, 737.34, 749.44, 0.10, 0.19, 285.57, 888.60, 295.40, 10.30, 5625.00, 19.09
 12Z 19 Feb 1995, VERC, 42701, 950219/1200, 23.30, 85.30, 652.0, 10.27, 8.26, 8.18, 77.99, 9.90, 9.90, 22.90, 32.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 273.60, 722.16, 300.28, 5.53, 5656.00, 16.46
 00Z 21 Feb 1995, VERC, 42701, 950221/0000, 23.30, 85.30, 652.0, 20.96, 21.24, 21.03, 58.99, 0.80, -3.00, 14.00, 11.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 273.37, 745.19, 297.38, 5.28, 5660.00, 15.00
 00Z 22 Feb 1995, VERC, 42701, 950222/0000, 23.30, 85.30, 652.0, 6.26, 7.45, 7.17, 24.80, 14.23, 25.23, 39.46, 0.00, 0.00, 0.00, 0.00, 277.14, 780.04, 297.55, 6.58, 15783.88, 21.22
 00Z 23 Feb 1995, VERC, 42701, 950223/0000, 23.30, 85.30, 652.0, 4.70, 41.71, 41.69, 240.00, 26.30, 17.30, 17.30, 34.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 263.56, 875.00, 273.88, 3.12, 5748.00, 17.57
 12Z 24 Feb 1995, VERC, 42701, 950224/1200, 23.30, 85.30, 652.0, 10.26, 9.75, 9.49, 96.02, 2.10, 9.30, 23.30, 32.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 272.06, 711.18, 299.90, 5.01, 5682.00, 9.07
 18Z 24 Feb 1995, VERC, 42701, 950224/1800, 23.30, 85.30, 652.0, 10.26, 9.75, 9.49, 96.02, 2.10, 9.30, 23.30, 32.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 272.06, 711.18, 299.90, 5.01, 5682.00, 9.07
 00Z 25 Feb 1995, VERC, 42701, 950225/0000, 23.30, 85.30, 652.0, 15.89, 15.74, 0.00, 0.00, 0.00, 0.00, 271.37, 771.02, 292.32, 4.44, 3.73
 12Z 25 Feb 1995, VERC, 42701, 950225/1200, 23.30, 85.30, 652.0, 9.56, 9.50, 9.48, 73.00, 1.70, 8.10, 25.10, 33.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 270.50, 674.34, 302.75, 4.71, 5695.00, 13.89
 00Z 26 Feb 1995, VERC, 42701, 950226/0000, 23.30, 85.30, 652.0, 6.93, 8.41, 8.44, 85.99, 12.90, 6.30, 31.30, 37.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 267.21, 717.49, 293.82, 3.62, 5578.00, 12.61
 00Z 28 Feb 1995, VERC, 42701, 950228/0000, 23.30, 85.30, 652.0, -7.67, -9.15, -9.71, 498.59, 33.90, 30.50, 31.10, 61.60, 1657.22, 1814.93, -1.29, -1.20, 280.70, 281.00, 867.73, 869.00, 13.06, 14.30, 289.58, 906.50, 297.83, 13.15, 5782.00, 25.65
 00Z 01 Feb 1996, VERC, 42701, 960201/0000, 23.30, 85.30, 652.0, 11.78, 14.17, 14.02, 51.01, 4.70, 24.70, 29.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 268.41, 725.12, 294.26, 3.80, 5652.00, 3.16
 12Z 01 Feb 1996, VERC, 42701, 960201/1200, 23.30, 85.30, 652.0, 4.38, 4.09, 26.97, 0.00, 0.00, 0.00, 0.00, 274.41, 735.49, 299.61, 5.81, 15605.26, 4.80
 00Z 02 Feb 1996, VERC, 42701, 960202/0000, 23.30, 85.30, 652.0, 5.72, 4.33, 4.04, 59.81, 9.10, 13.70, 27.70, 41.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 278.85, 805.02, 296.71, 7.23, 5628.00, 14.23
 12Z 02 Feb 1996, VERC, 42701, 960202/1200, 23.30, 85.30, 652.0, 10.25, 11.63, 11.32, 110.98, 22.50, 9.50, 21.50, 31.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 276.39, 755.42, 299.47, 6.47, 5719.00, 21.38
 00Z 03 Feb 1996, VERC, 42701, 960203/0000, 23.30, 85.30, 652.0, 0.68, 2.13, 1.76, 149.01, 23.30, 21.30, 27.30, 48.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 281.97, 836.50, 296.76, 8.59, 5630.00, 18.81
 12Z 03 Feb 1996, VERC, 42701, 960203/1200, 23.30, 85.30, 652.0, -6.15, -7.65, -8.06, 27.70, 35.70, 63.40, 6359.58, 6498.48, -0.05, 0.00, 771.87, 771.87, 793.87, 811.21, 279.51, 771.87, 300.99, 7.86, 5585.00, 12.94
 00Z 04 Feb 1996, VERC, 42701, 960204/0000, 23.30, 85.30, 652.0, 9.66, 7.23, 6.97, 41.01, 8.50, 25.50, 34.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 277.85, 805.33, 295.61, 6.71, 5641.00, 7.94
 12Z 04 Feb 1996, VERC, 42701, 960204/1200, 23.30, 85.30, 652.0, 5.94, 5.53, 5.15, 93.81, 7.10, 13.70, 25.70, 39.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 277.00, 737.74, 302.17, 6.90, 5699.00, 14.36
 00Z 05 Feb 1996, VERC, 42701, 960205/0000, 23.30, 85.30, 652.0, 5.16, 4.56, 4.33, 45.98, 14.10, 29.10, 43.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 275.07, 775.50, 295.83, 5.82, 5627.00, 7.78
 12Z 05 Feb 1996, VERC, 42701, 960205/1200, 23.30, 85.30, 652.0, 0.46, -2.16, -2.52, 149.18, 21.30, 30.30, 51.60, 136.86, 194.72, -82.49, -26.13, 445.57, 448.75, 611.37, 592.39, 2.66, 3.79, 277.70, 758.31, 300.55, 7.06, 5614.00, 10.03
 00Z 06 Feb 1996, VERC, 42701, 960206/0000, 23.30, 85.30, 652.0, 3.85, 5.07, 4.80, 115.01, 11.70, 18.70, 25.70, 44.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 279.40, 829.48, 294.76, 7.26, 5617.00, 14.18
 12Z 06 Feb 1996, VERC, 42701, 960206/1200, 23.30, 85.30, 652.0, -1.00, -3.19, -3.52, 188.40, 21.90, 32.90, 54.80, 300.98, 397.48, -17.68, -11.20, 437.35, 437.35, 733.57, 733.57, 6.54, 8.63, 275.53, 733.57, 301.04, 6.28, 5583.00, 9.65
 00Z 07 Feb 1996, VERC, 42701, 960207/0000, 23.30, 85.30, 652.0, 8.53, 8.16, 7.90, 59.61, 2.30, 13.50, 22.50, 36.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 279.77, 837.84, 294.31, 7.37, 5640.00, 11.65
 12Z 07 Feb 1996, VERC, 42701, 960207/1200, 23.30, 85.30, 652.0, 0.92, 0.50, -0.03, 27.90, 20.70, 25.70, 46.40, 0.00, 2.16, 0.00, -16.98, 737.07, 764.55, 0.00, 1.21, 283.15, 801.02, 301.69, 9.73, 5704.00, 24.73
 00Z 08 Feb 1996, VERC, 42701, 960208/0000, 23.30, 85.30, 652.0, 7.19, 4.22, 3.92, 54.00, 6.70, 12.50, 26.50, 39.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 280.51, 834.95, 295.37, 7.85, 5627.00, 11.98
 12Z 08 Feb 1996, VERC, 42701, 960208/1200, 23.30, 85.30, 652.0, 3.84, 1.15, 0.77, 69.18, 14.90, 15.30, 29.30, 44.60, 25.40, 58.12, -63.34, -37.75, 605.32, 571.96, 684.79, 694.46, 1.59, 3.63, 276.71, 733.07, 302.40, 6.83, 5646.00, 13.82
 00Z 09 Feb 1996, VERC, 42701, 960209/0000, 23.30, 85.30, 652.0, -0.10, -0.90, -1.32, 145.78, 21.30, 20.90, 29.90, 50.80, 106.27, 196.70, -139.96, -112.13, 390.53, 391.45, 708.67, 729.50, 289.93, 536.62, 282.06, 814.27, 299.14, 8.89, 5623.00, 15.51
 12Z 09 Feb 1996, VERC, 42701, 960209/1200, 23.30, 85.30, 652.0, 0.42, -0.88, -1.03, 152.00, 28.40, 22.00, 26.90, 48.90, 301.51, 355.56, -12.94, -7.54, 361.50, 361.77, 776.74, 783.84, 26.46, 31.20, 282.47, 809.37, 300.08, 9.20, 5637.00, 25.86
 00Z 10 Feb 1996, VERC, 42701, 960210/0000, 23.30, 85.30, 652.0, 0.74, 2.82, 2.64, 167.80, 19.30, 21.90, 27.90, 49.80, 3.58, 5.10, -407.66, -357.99, 531.28, 530.34, 557.94, 559.76, 0.09, 0.12, 279.20, 819.99, 295.51, 7.28, 5595.00, 15.45
 00Z 11 Feb 1996, VERC, 42701, 960211/0000, 23.30, 85.30, 652.0, 1.92, 3.32, 3.24, 151.79, 30.70, 23.80, 23.90, 47.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 283.21, 912.30, 290.74, 8.59, 5557.00, 24.47
 00Z 12 Feb 1996, VERC, 42701, 960212/0000, 23.30, 85.30, 652.0, 12.77, 10.03, 9.97, 84.01, -1.30, 7.10, 22.10, 29.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 277.73, 845.42, 291.41, 6.54, 5567.00, 12.57
 00Z 13 Feb 1996, VERC, 42701, 960213/0000, 23.30, 85.30, 652.0, 13.08, 7.32, 7.06, 50.99, 5.50, 22.50, 28.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 281.60, 878.50, 292.24, 7.99, 5610.00, 7.67
 00Z 14 Feb 1996, VERC, 42701, 960214/0000, 23.30, 85.30, 652.0, 16.44, 12.93, 12.75, 67.00, -2.50, 21.50, 19.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 275.05, 805.91, 292.57, 5.79, 5643.00, 4.42
 00Z 15 Feb 1996, VERC, 42701, 960215/0000, 23.30, 85.30, 652.0, 13.43, 12.93, 12.78, 65.99, 0.50, 24.50, 25.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 268.63, 727.92, 294.17, 4.35, 5631.00, 3.68
 12Z 15 Feb 1996, VERC, 42701, 960215/1200, 23.30, 85.30, 652.0, 8.20, 5.40, 5.24, 115.39, 18.90, 12.70, 23.70, 36.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 277.22, 754.64, 300.46, 6.87, 5665.00, 20.61
