Date,Station identifier,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 12Z 01 Oct 1993, VERC, 42701, 931001/1200, 23.30, 85.30, 652.0, -1.24, -2.66, -3.37, 33.10, 20.70, 24.70, 45.40, 476.79, 652.21, -58.71, -18.15, 745.86, 831.68, 292.29, 863.65, 304.82, 16.50, 15849.00, 36.68
 00Z 02 Oct 1993, VERC, 42701, 931002/0000, 23.30, 85.30, 652.0, 7.17, 2.30, 1.74, 156.40, 16.30, 12.10, 22.10, 34.20, 0.00, 2.05, 0.00, -42.83, 559.28, 758.52, 0.00, 0.43, 289.06, 843.86, 303.45, 13.77, 5749.00, 22.51
 12Z 03 Oct 1993, VERC, 42701, 931003/1200, 23.30, 85.30, 652.0, 3.22, 1.95, 1.33, 164.99, 19.30, 13.30, 28.30, 41.60, 130.23, 217.42, -134.13, -95.60, 194.27, 193.25, 732.40, 750.53, 13.93, 23.26, 286.60, 790.80, 306.50, 12.51, 5770.00, 24.25
 00Z 04 Oct 1993, VERC, 42701, 931004/0000, 23.30, 85.30, 652.0, -1.10, -1.94, 50.60, 113.05, -97.32, -35.08, 598.09, 701.11, 812.39, 291.49, 853.41, 305.02, 15.84, 29.32
 12Z 05 Oct 1993, VERC, 42701, 931005/1200, 23.30, 85.30, 652.0, 34.47, 306.99, -15.30, -3.80, -3.40, -7.20, 0.00, 0.00
 00Z 06 Oct 1993, VERC, 42701, 931006/0000, 23.30, 85.30, 652.0, -2.50, -2.37, -3.44, 215.78, 30.50, 21.10, 27.10, 48.20, 223.07, 336.87, -124.40, -81.79, 730.96, 770.23, 292.27, 874.25, 303.74, 16.23, 5800.00, 32.45
 12Z 06 Oct 1993, VERC, 42701, 931006/1200, 23.30, 85.30, 652.0, -0.80, 275.40, 35.60, 19.00, 22.40, 41.40, 0.00, 0.00
 00Z 07 Oct 1993, VERC, 42701, 931007/0000, 23.30, 85.30, 652.0, -1.01, -0.09, -0.92, 239.61, 37.50, 18.70, 25.70, 44.40, 250.18, 404.45, -254.45, -202.77, 549.00, 672.13, 255.39, 412.87, 293.00, 867.17, 305.21, 17.15, 5827.00, 44.95
 06Z 07 Oct 1993, VERC, 42701, 931007/0600, 23.30, 85.30, 652.0, 25.10, 307.65, 28.14
 12Z 07 Oct 1993, VERC, 42701, 931007/1200, 23.30, 85.30, 652.0, 4.51, 0.31, -0.57, 209.38, 28.20, 15.00, 20.00, 35.00, 85.14, 251.66, -16.23, -0.15, 359.88, 382.89, 732.67, 847.14, 9.74, 28.80, 292.65, 847.14, 306.87, 17.21, 5818.00, 43.14
 00Z 08 Oct 1993, VERC, 42701, 931008/0000, 23.30, 85.30, 652.0, 17.44, 17.50, 0.00, 0.00, 0.00, 0.00, 268.89, 643.78, 304.97, 8.25, 25.88
 12Z 08 Oct 1993, VERC, 42701, 931008/1200, 23.30, 85.30, 652.0, -3.56, -4.93, -5.98, 251.21, 40.90, 22.70, 25.30, 48.00, 2627.47, 2867.15, -19.03, -13.32, 124.53, 123.30, 818.54, 832.10, 138.35, 150.97, 294.42, 874.85, 305.90, 18.61, 5782.00, 47.50
 00Z 09 Oct 1993, VERC, 42701, 931009/0000, 23.30, 85.30, 652.0, -2.38, -4.77, -5.32, 190.18, 37.90, 22.90, 26.30, 49.20, 2131.67, 2273.66, -14.94, -8.19, 119.20, 119.03, 821.00, 840.42, 1161.02, 1238.36, 291.48, 874.53, 302.88, 15.45, 5727.00, 41.47
 00Z 13 Oct 1993, VERC, 42701, 931013/0000, 23.30, 85.30, 652.0, 4.21, -0.70, -1.03, 145.19, 27.70, 15.10, 24.10, 39.20, 28.32, 57.15, -194.16, -121.71, 458.99, 399.02, 587.28, 611.98, 28.89, 58.31, 290.10, 846.16, 304.30, 14.68, 5781.00, 42.03
 00Z 14 Oct 1993, VERC, 42701, 931014/0000, 23.30, 85.30, 652.0, 3.59, -0.98, -1.30, 161.59, 29.10, 16.30, 23.30, 39.60, 172.26, 241.81, -62.81, -33.54, 346.00, 344.13, 739.54, 756.42, 54.67, 76.74, 291.60, 877.41, 302.72, 15.53, 5755.00, 43.92
 12Z 15 Oct 1993, VERC, 42701, 931015/1200, 23.30, 85.30, 652.0, 6.53, 0.02, -0.82, 147.78, 28.90, 12.50, 21.50, 34.00, 571.13, 752.53, -50.79, -16.90, 201.24, 201.26, 743.08, 755.49, 67.85, 89.40, 292.07, 849.58, 306.01, 16.50, 5809.00, 41.25
 00Z 16 Oct 1993, VERC, 42701, 931016/0000, 23.30, 85.30, 652.0, 6.93, 3.63, 3.13, 159.19, 17.50, 12.90, 20.90, 33.80, 5.97, 49.31, -91.83, -57.70, 684.22, 588.23, 746.15, 769.48, 289.49, 864.87, 301.76, 13.78, 15869.00, 26.15
 00Z 18 Oct 1993, VERC, 42701, 931018/0000, 23.30, 85.30, 652.0, 12.53, 3.70, 3.01, 59.61, 8.70, 7.90, 18.90, 26.80, 6.37, 71.76, -9.38, 0.00, 709.00, 666.24, 797.81, 858.16, 4.91, 55.29, 287.98, 858.16, 300.86, 12.80, 5728.00, 19.79
 00Z 19 Oct 1993, VERC, 42701, 931019/0000, 23.30, 85.30, 652.0, 7.03, 4.99, 4.95, 130.78, 7.50, 5.10, 31.10, 36.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.28, 764.34, 307.01, 11.11, 5919.00, 33.18
 12Z 19 Oct 1993, VERC, 42701, 931019/1200, 23.30, 85.30, 652.0, -34.62, -25.33, -25.19, 1531.79, 54.50, 55.50, 60.10, 115.60, 218.42, 215.08, -1439.50, -1445.62, 491.44, 491.34, 520.37, 520.17, 9.62, 9.48, 276.94, 772.51, 298.20, 8.35, 15849.00, 25.10
 00Z 20 Oct 1993, VERC, 42701, 931020/0000, 23.30, 85.30, 652.0, 7.07, 6.52, 6.33, 157.21, 19.50, 12.90, 19.90, 32.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 286.91, 834.79, 302.12, 12.02, 5789.00, 40.48
 12Z 20 Oct 1993, VERC, 42701, 931020/1200, 23.30, 85.30, 652.0, 7.14, 5.00, 4.55, 120.58, 16.30, 11.50, 23.50, 35.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 283.39, 774.66, 304.86, 10.27, 5779.00, 26.56
 00Z 21 Oct 1993, VERC, 42701, 931021/0000, 23.30, 85.30, 652.0, 12.33, 8.65, 8.34, 18.01, 5.70, 22.70, 28.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 277.89, 779.09, 298.45, 7.11, 5673.00, 5.68
 00Z 22 Oct 1993, VERC, 42701, 931022/0000, 23.30, 85.30, 652.0, 11.06, 5.36, 5.05, 52.40, 3.90, 5.70, 23.70, 29.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 283.51, 792.88, 302.98, 10.09, 5764.00, 22.76
 12Z 22 Oct 1993, VERC, 42701, 931022/1200, 23.30, 85.30, 652.0, 12.51, 11.76, 11.65, 50.00, 0.50, 3.90, 22.90, 26.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 272.36, 679.23, 304.21, 5.57, 5766.00, 13.15
