Date,Station identifier,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 00Z 01 May 1994, VERC, 42701, 940501/0000, 23.30, 85.30, 652.0, 2.84, 4.16, 3.94, 92.01, 21.10, 14.10, 30.10, 44.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 279.40, 747.18, 303.69, 8.08, 5784.00, 25.62
 12Z 01 May 1994, VERC, 42701, 940501/1200, 23.30, 85.30, 652.0, 2.01, 2.61, 2.25, 20.10, 12.10, 34.10, 46.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 272.16, 615.10, 312.74, 5.91, 5835.00, 17.39
 00Z 02 May 1994, VERC, 42701, 940502/0000, 23.30, 85.30, 652.0, -16.13, -13.43, -15.43, 725.53, 54.25, 32.23, 36.12, 68.35, 4875.10, 5360.47, -136.85, -137.86, 773.08, 780.99, 272.54, 299.68, 298.21, 853.99, 312.01, 25.03, 5859.00, 59.34
 12Z 02 May 1994, VERC, 42701, 940502/1200, 23.30, 85.30, 652.0, 0.85, -0.98, -1.60, 38.30, 16.30, 30.30, 46.60, 249.38, 352.26, -47.02, -31.45, 699.03, 700.03, 30.76, 43.45, 282.53, 720.33, 310.31, 10.42, 5796.00, 27.96
 00Z 03 May 1994, VERC, 42701, 940503/0000, 23.30, 85.30, 652.0, 6.65, 7.02, 6.51, 6.10, 31.10, 37.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 272.71, 632.10, 310.97, 6.20, 5797.00, 8.26
 12Z 03 May 1994, VERC, 42701, 940503/1200, 23.30, 85.30, 652.0, -3.85, -6.27, -7.64, 304.02, 40.50, 19.50, 32.50, 52.00, 844.40, 1072.38, -143.88, -81.93, 709.87, 728.59, 3370.59, 4280.63, 291.51, 755.38, 315.86, 18.49, 5901.00, 43.11
 00Z 04 May 1994, VERC, 42701, 940504/0000, 23.30, 85.30, 652.0, -3.68, -2.15, -2.64, 289.61, 38.90, 19.10, 36.10, 55.20, 12.57, 24.38, -348.58, -315.50, 488.74, 486.60, 610.82, 616.36, 7.31, 14.18, 280.60, 689.06, 312.14, 9.62, 5830.00, 32.03
 12Z 05 May 1994, VERC, 42701, 940505/1200, 23.30, 85.30, 652.0, -1.75, 1.31, 0.77, 215.78, 35.90, 15.50, 36.50, 52.00, 0.00, 0.15, -480.35, -308.90, 268.00, 267.99, 269.23, 425.19, 0.00, 0.01, 275.37, 609.42, 317.25, 7.51, 5884.00, 31.69
 00Z 08 May 1994, VERC, 42701, 940508/0000, 23.30, 85.30, 652.0, 1.12, 0.90, 0.39, 416.98, 29.70, 14.70, 30.70, 45.40, 0.00, 0.00, 0.00, 0.00, 285.58, 760.47, 308.86, 12.12, 5818.00, 30.89
 00Z 09 May 1994, VERC, 42701, 940509/0000, 23.30, 85.30, 652.0, 1.78, 3.04, 2.70, 55.80, 22.30, 9.90, 36.90, 46.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 274.90, 652.47, 310.60, 7.14, 5820.00, 18.06
