Date,Station identifier,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 12Z 02 Jan 1987, VEPT, 42492, 870102/1200, 25.60, 85.09, 60.0, 13.64, 36.96, 36.95, 5.10, 22.10, 27.20, 0.00, 0.00, 0.00, 0.00, 254.77, 823.72, 269.32, 1.45, 5581.00, 2.90
 00Z 03 Jan 1987, VEPT, 42492, 870103/0000, 25.60, 85.09, 60.0, 17.19, 17.05, 17.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 277.14, 881.69, 287.33, 5.88, 5607.00, 6.66
 12Z 03 Jan 1987, VEPT, 42492, 870103/1200, 25.60, 85.09, 60.0, 16.02, 13.04, 12.87, 79.99, 2.10, 20.10, 22.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 274.25, 800.91, 292.23, 5.25, 5624.00, 6.84
 00Z 04 Jan 1987, VEPT, 42492, 870104/0000, 25.60, 85.09, 60.0, 15.47, 14.64, 14.51, 93.75, 4.54, 19.71, 24.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 276.76, 875.22, 287.53, 5.72, 5606.56, 7.89
 12Z 04 Jan 1987, VEPT, 42492, 870104/1200, 25.60, 85.09, 60.0, 14.45, 9.60, 9.40, 77.00, -2.70, 6.90, 19.90, 26.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 279.38, 871.59, 290.59, 6.92, 5614.00, 14.13
 00Z 05 Jan 1987, VEPT, 42492, 870105/0000, 25.60, 85.09, 60.0, -4.34, 9.05, 8.98, 472.66, 28.48, 26.08, 28.78, 54.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 281.53, 919.43, 288.40, 7.58, 5626.76, 18.95
 12Z 05 Jan 1987, VEPT, 42492, 870105/1200, 25.60, 85.09, 60.0, 11.51, 7.44, 7.18, 0.90, 3.70, 25.70, 29.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 280.92, 861.43, 293.17, 7.86, 5670.00, 13.34
 00Z 06 Jan 1987, VEPT, 42492, 870106/0000, 25.60, 85.09, 60.0, 6.58, 6.09, 5.83, 54.99, 11.90, 27.90, 39.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 283.94, 930.68, 289.86, 8.87, 5624.00, 16.01
 12Z 06 Jan 1987, VEPT, 42492, 870106/1200, 25.60, 85.09, 60.0, 4.44, 1.43, 1.10, 71.00, 12.30, 31.30, 43.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 282.58, 863.56, 294.70, 8.68, 5789.00, 15.37
 00Z 07 Jan 1987, VEPT, 42492, 870107/0000, 25.60, 85.09, 60.0, 4.66, 0.27, 0.12, 46.00, 11.10, 13.90, 29.90, 43.80, 4.95, 7.40, -526.34, -427.65, 432.70, 432.40, 476.21, 483.39, 0.15, 0.23, 286.84, 949.62, 291.14, 10.59, 5629.00, 23.44
 12Z 07 Jan 1987, VEPT, 42492, 870107/1200, 25.60, 85.09, 60.0, 7.18, 6.99, 30.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 270.14, 721.53, 296.56, 4.57, 5644.00, 4.07
 00Z 08 Jan 1987, VEPT, 42492, 870108/0000, 25.60, 85.09, 60.0, 7.03, 2.97, 2.70, 32.01, 6.50, 10.70, 28.70, 39.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 281.50, 872.12, 292.74, 8.02, 5616.00, 13.83
 12Z 08 Jan 1987, VEPT, 42492, 870108/1200, 25.60, 85.09, 60.0, 6.36, 1.03, 0.73, 19.00, 6.30, 9.50, 30.50, 40.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 281.03, 847.88, 294.62, 8.05, 5610.00, 13.33
 00Z 09 Jan 1987, VEPT, 42492, 870109/0000, 25.60, 85.09, 60.0, 5.04, 6.91, 6.91, 40.99, 10.90, 14.30, 29.30, 43.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 280.96, 922.89, 287.51, 7.28, 5604.00, 17.05
 12Z 09 Jan 1987, VEPT, 42492, 870109/1200, 25.60, 85.09, 60.0, 10.37, 3.82, 3.85, 24.98, 6.10, 5.50, 26.50, 32.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 283.72, 889.91, 293.35, 9.26, 5631.00, 21.39
 00Z 10 Jan 1987, VEPT, 42492, 870110/0000, 25.60, 85.09, 60.0, 12.19, 12.05, 25.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 273.03, 801.45, 290.88, 4.84, 5587.00, 4.94
 00Z 15 Jan 1987, VEPT, 42492, 870115/0000, 25.60, 85.09, 60.0, 15.88, 12.72, 12.51, 88.00, -9.30, 3.30, 19.30, 22.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 282.23, 923.51, 288.75, 7.98, 5667.00, 13.56
 12Z 15 Jan 1987, VEPT, 42492, 870115/1200, 25.60, 85.09, 60.0, 18.63, 14.27, 14.10, 56.67, -4.70, 19.30, 14.60, 0.00, 0.00, 0.00, 0.00, 274.38, 803.62, 292.08, 5.38, 5633.00, 7.02
 00Z 16 Jan 1987, VEPT, 42492, 870116/0000, 25.60, 85.09, 60.0, 24.97, 24.87, 16.69, 0.00, 0.00, 0.00, 0.00, 269.64, 786.74, 288.80, 3.98, 5670.62, 3.86
 12Z 16 Jan 1987, VEPT, 42492, 870116/1200, 25.60, 85.09, 60.0, 19.06, 18.81, 16.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 273.31, 734.03, 298.57, 5.38, 5783.00, 5.12
 00Z 17 Jan 1987, VEPT, 42492, 870117/0000, 25.60, 85.09, 60.0, 12.40, 17.15, 16.98, 46.99, 10.83, 5.43, 22.50, 27.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 279.62, 903.85, 287.85, 6.79, 5680.00, 15.54
 12Z 17 Jan 1987, VEPT, 42492, 870117/1200, 25.60, 85.09, 60.0, 10.30, 13.38, 13.21, 98.00, 18.10, 7.70, 24.70, 32.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 272.25, 762.97, 294.15, 4.95, 5683.00, 24.41
 00Z 18 Jan 1987, VEPT, 42492, 870118/0000, 25.60, 85.09, 60.0, 11.13, 15.33, 15.12, 143.01, 10.50, 19.50, 30.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 279.07, 862.19, 291.18, 6.96, 5675.00, 14.91
 12Z 18 Jan 1987, VEPT, 42492, 870118/1200, 25.60, 85.09, 60.0, 9.10, 8.77, 20.50, 0.00, 0.23, -14.84, -10.77, 874.64, 873.32, 877.10, 882.77, 0.00, 0.00, 284.63, 905.39, 292.84, 9.52, 5673.00, 13.45
 00Z 19 Jan 1987, VEPT, 42492, 870119/0000, 25.60, 85.09, 60.0, 65.83, 15.34, 15.15, 99.01, -34.40, -33.40, -67.80, 559.64, 585.33, -57.01, -52.15, 826.37, 826.52, 894.66, 895.46, 8.11, 8.48, 282.42, 941.10, 287.39, 7.88, 5659.00, 8.93
