Date,Station identifier,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 00Z 01 Nov 1985, VEPT, 42492, 851101/0000, 25.60, 85.09, 60.0, 6.11, -0.14, -0.82, 115.58, 13.50, 13.70, 24.70, 38.40, 246.89, 397.01, -162.55, -110.61, 259.62, 259.63, 744.48, 782.36, 67.97, 109.30, 290.17, 909.35, 298.19, 13.62, 5719.00, 25.30
 00Z 02 Nov 1985, VEPT, 42492, 851102/0000, 25.60, 85.09, 60.0, 2.52, 2.39, 1.78, 166.20, 29.10, 18.50, 23.50, 42.00, 40.44, 67.99, -171.04, -145.19, 632.47, 626.20, 720.98, 737.92, 41.71, 70.14, 291.29, 960.52, 294.70, 13.85, 5672.00, 33.70
 12Z 02 Nov 1985, VEPT, 42492, 851102/1200, 25.60, 85.09, 60.0, -2.50, -5.48, -6.47, 226.78, 33.90, 23.10, 26.50, 49.60, 1970.65, 2224.79, -36.63, -26.47, 840.74, 857.38, 293.38, 917.23, 300.73, 16.59, 5747.00
 00Z 01 Nov 1986, VEPT, 42492, 861101/0000, 25.60, 85.09, 60.0, 14.27, 9.89, 9.53, 40.99, 2.50, 21.50, 24.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 283.05, 858.05, 295.74, 9.38, 5758.00, 14.52
 00Z 02 Nov 1986, VEPT, 42492, 861102/0000, 25.60, 85.09, 60.0, 11.12, 4.14, 3.62, 39.98, 7.10, 23.10, 30.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 286.53, 875.57, 297.67, 11.32, 5755.00, 15.94
 12Z 02 Nov 1986, VEPT, 42492, 861102/1200, 25.60, 85.09, 60.0, 4.69, 0.92, 0.26, 16.30, 23.30, 39.60, 0.00, 0.84, 0.00, -52.35, 781.04, 799.21, 0.00, 0.05, 288.14, 868.50, 300.02, 13.15, 5777.00, 22.56
 00Z 03 Nov 1986, VEPT, 42492, 861103/0000, 25.60, 85.09, 60.0, 4.41, 3.65, 21.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 291.37, 919.39, 298.48, 14.17, 5798.00, 0.87
 12Z 03 Nov 1986, VEPT, 42492, 861103/1200, 25.60, 85.09, 60.0, 4.09, 3.50, 2.68, 210.74, 16.41, 20.10, 36.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 289.89, 869.51, 301.74, 14.04, 5816.00, 33.08
 12Z 04 Nov 1986, VEPT, 42492, 861104/1200, 25.60, 85.09, 60.0, 5.14, -1.15, -1.50, 9.30, 15.12, 22.80, 37.92, 278.26, 426.93, -52.77, -29.48, 332.60, 331.50, 830.00, 857.78, 81.68, 125.31, 292.71, 914.00, 300.36, 16.02, 5372.00, 35.92
 00Z 05 Nov 1986, VEPT, 42492, 861105/0000, 25.60, 85.09, 60.0, 5.62, 1.81, 1.52, 183.22, 18.10, 14.90, 21.90, 36.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 291.17, 914.30, 298.74, 14.46, 5769.00, 42.15
 00Z 06 Nov 1986, VEPT, 42492, 861106/0000, 25.60, 85.09, 60.0, 13.16, 12.93, 23.10, 0.00, 0.00, 0.00, 0.00, 274.31, 758.33, 296.90, 6.29, 5770.00, 7.81
 00Z 07 Nov 1986, VEPT, 42492, 861107/0000, 25.60, 85.09, 60.0, 7.41, 7.84, 7.37, 148.41, 13.50, 20.50, 34.00, 0.00, 0.00, 0.00, 0.00, 288.04, 923.40, 294.71, 11.69, 5747.00, 16.72
 00Z 10 Nov 1986, VEPT, 42492, 861110/0000, 25.60, 85.09, 60.0, 6.13, 4.26, 3.82, 24.84, 14.48, 24.28, 38.76, 0.00, 0.00, 0.00, 0.00, 285.79, 886.97, 295.80, 10.80, 5341.96, 23.35
 00Z 11 Nov 1986, VEPT, 42492, 861111/0000, 25.60, 85.09, 60.0, 5.85, 5.47, 21.50, 0.00, 0.00, 0.00, 0.00, 287.16, 939.88, 292.32, 10.57, 5713.00, 0.54
 00Z 12 Nov 1986, VEPT, 42492, 861112/0000, 25.60, 85.09, 60.0, 7.77, 2.40, 1.86, 11.70, 12.10, 24.10, 36.20, 0.00, 2.13, 0.00, -219.16, 651.40, 664.36, 0.00, 0.29, 288.82, 923.66, 295.48, 12.32, 5728.00, 23.25
 00Z 13 Nov 1986, VEPT, 42492, 861113/0000, 25.60, 85.09, 60.0, 9.93, 2.60, 2.18, 50.99, -3.30, 3.90, 27.90, 31.80, 0.00, 0.00, 0.00, 0.00, 286.99, 921.09, 293.85, 11.22, 5703.00, 16.16
 00Z 14 Nov 1986, VEPT, 42492, 861114/0000, 25.60, 85.09, 60.0, 9.13, 3.28, 2.76, 8.90, 10.90, 22.90, 33.80, 2.22, 15.03, -200.20, -145.89, 714.89, 700.03, 734.35, 750.08, 0.06, 0.40, 289.21, 937.10, 294.67, 12.40, 5721.00, 22.18
 12Z 14 Nov 1986, VEPT, 42492, 861114/1200, 25.60, 85.09, 60.0, 5.30, 2.17, 1.38, 15.75, 20.47, 36.22, 1.65, 41.61, -70.52, -57.48, 383.79, 386.22, 825.95, 842.59, 290.89, 900.19, 299.78, 14.44, 5745.47, 28.15
 12Z 15 Nov 1986, VEPT, 42492, 861115/1200, 25.60, 85.09, 60.0, 43.86, 4.97, 4.44, 49.62, -14.53, -9.53, -24.06, 939.61, 1011.75, -28.67, -24.43, 730.67, 731.18, 816.32, 816.32, 35.28, 37.99, 283.93, 816.32, 300.90, 10.23, 5629.17, 15.21
 00Z 22 Nov 1986, VEPT, 42492, 861122/0000, 25.60, 85.09, 60.0, 13.46, 13.25, 13.06, 32.98, 4.90, 21.90, 26.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 276.66, 831.01, 291.73, 6.49, 5691.00, 8.36
 12Z 22 Nov 1986, VEPT, 42492, 861122/1200, 25.60, 85.09, 60.0, 10.00, 9.04, 8.75, 77.41, 10.90, 21.90, 32.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 278.77, 805.16, 296.60, 7.44, 5688.00, 15.23
 12Z 23 Nov 1986, VEPT, 42492, 861123/1200, 25.60, 85.09, 60.0, 10.48, 4.78, 4.44, 35.00, 8.90, 23.90, 32.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 280.10, 811.33, 297.37, 8.60, 5689.00, 10.67
 00Z 24 Nov 1986, VEPT, 42492, 861124/0000, 25.60, 85.09, 60.0, 11.99, 11.74, 21.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 274.91, 759.18, 297.45, 5.80, 5730.00, 7.54
 12Z 24 Nov 1986, VEPT, 42492, 861124/1200, 25.60, 85.09, 60.0, 11.48, 3.51, 3.07, 7.29, 23.11, 30.40, 0.00, 0.00, 0.00, 0.00, 285.39, 876.88, 296.33, 10.66, 5676.31, 13.03
 00Z 25 Nov 1986, VEPT, 42492, 861125/0000, 25.60, 85.09, 60.0, 10.47, 10.74, 10.51, 38.99, 9.70, 22.70, 32.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 282.43, 912.06, 289.99, 8.21, 5685.00, 11.22
 12Z 25 Nov 1986, VEPT, 42492, 861125/1200, 25.60, 85.09, 60.0, 8.84, 5.86, 5.53, 32.01, 10.10, 25.10, 35.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 279.39, 799.21, 297.89, 8.16, 5710.00, 10.95
 00Z 26 Nov 1986, VEPT, 42492, 861126/0000, 25.60, 85.09, 60.0, 8.73, 3.24, 2.82, 42.00, 9.10, 26.10, 35.20, 37.20, 64.16, -133.76, -111.50, 794.20, 790.90, 841.22, 843.18, 4.45, 7.68, 285.10, 879.28, 295.80, 10.20, 5714.00, 13.74
