,time,day,month,year,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
81,00Z,17,Apr,1986,2,850.0,1488.0,26.0,,,,290.0,28.0,313.4,,313.4
82,00Z,17,Apr,1986,3,700.0,3145.0,11.0,,,,275.0,39.0,314.6,,314.6
83,00Z,17,Apr,1986,4,600.0,4427.0,0.0,,,,277.0,47.0,316.1,,316.1
84,00Z,17,Apr,1986,5,500.0,5890.0,-8.5,,,,280.0,56.0,322.6,,322.6
85,00Z,17,Apr,1986,6,400.0,7630.0,-16.9,,,,285.0,58.0,332.9,,332.9
87,00Z,17,Apr,1986,8,300.0,9780.0,-29.7,,,,280.0,58.0,343.4,,343.4
90,00Z,19,Apr,1986,1,1000.0,-46.0,-23.0,-24.8,85.0,0.52,130.0,10.0,250.2,251.6,250.2
92,00Z,19,Apr,1986,3,850.0,1520.0,23.0,,,,235.0,16.0,310.2,,310.2
93,00Z,19,Apr,1986,4,700.0,3163.0,9.0,,,,275.0,28.0,312.4,,312.4
94,00Z,19,Apr,1986,5,500.0,5890.0,-10.1,,,,295.0,39.0,320.7,,320.7
95,00Z,19,Apr,1986,6,400.0,7600.0,-23.7,,,,270.0,41.0,324.1,,324.1
96,00Z,19,Apr,1986,7,300.0,9690.0,-37.7,,,,275.0,80.0,332.1,,332.1
97,00Z,19,Apr,1986,8,250.0,10940.0,-46.1,,,,270.0,100.0,337.4,,337.4
99,00Z,19,Apr,1986,10,200.0,12420.0,-57.1,,,,,,342.2,,342.2
101,00Z,20,Apr,1986,1,1000.0,-50.0,-22.2,-24.4,82.0,0.53,170.0,8.0,250.9,252.4,251.0
103,00Z,20,Apr,1986,3,850.0,1483.0,21.4,9.4,46.0,8.78,240.0,20.0,308.6,335.6,310.2
104,00Z,20,Apr,1986,4,700.0,3161.0,9.6,-6.4,32.0,3.4,300.0,21.0,313.1,324.2,313.7
105,00Z,20,Apr,1986,5,500.0,5870.0,-29.5,-34.1,64.0,0.43,295.0,46.0,297.0,298.5,297.1
106,00Z,20,Apr,1986,6,400.0,7600.0,-11.9,,,,280.0,35.0,339.4,,339.4
107,00Z,20,Apr,1986,7,300.0,9700.0,-36.1,,,,271.0,63.0,334.4,,334.4
110,00Z,21,Apr,1986,1,1000.0,-54.0,-20.8,-22.4,87.0,0.64,80.0,14.0,252.3,254.1,252.4
112,00Z,21,Apr,1986,3,850.0,1480.0,19.0,15.4,80.0,13.11,180.0,17.0,306.0,345.6,308.4
113,00Z,21,Apr,1986,4,700.0,3198.0,9.4,-3.6,40.0,4.21,315.0,31.0,312.9,326.5,313.7
114,00Z,21,Apr,1986,5,500.0,5890.0,-9.7,-26.7,24.0,0.87,310.0,16.0,321.1,324.3,321.3
115,00Z,21,Apr,1986,6,400.0,7610.0,-20.9,,,,290.0,29.0,327.7,,327.7
116,00Z,21,Apr,1986,7,300.0,9730.0,-33.3,,,,275.0,47.0,338.3,,338.3
117,00Z,21,Apr,1986,8,250.0,11000.0,-43.9,,,,265.0,59.0,340.7,,340.7
118,00Z,21,Apr,1986,9,200.0,12500.0,-52.7,,,,270.0,96.0,349.1,,349.1
121,00Z,22,Apr,1986,1,1000.0,69.0,24.8,23.2,91.0,18.28,110.0,5.0,297.9,351.2,301.2
123,00Z,22,Apr,1986,3,850.0,1501.0,17.4,17.4,100.0,14.94,345.0,6.0,304.4,349.1,307.1
127,00Z,23,Apr,1986,1,1000.0,-54.0,-25.5,-31.5,57.0,0.28,290.0,12.0,247.7,248.4,247.7
129,00Z,23,Apr,1986,3,850.0,1491.0,18.2,14.0,76.0,11.96,295.0,19.0,305.2,341.2,307.4
133,00Z,24,Apr,1986,1,1000.0,-55.0,-23.8,-26.0,82.0,0.46,165.0,15.0,249.3,250.6,249.4
135,00Z,24,Apr,1986,3,850.0,1492.0,15.8,15.5,98.0,13.2,235.0,14.0,302.7,342.0,305.1
136,00Z,24,Apr,1986,4,700.0,3138.0,16.4,,,,225.0,14.0,320.6,,320.6
137,00Z,24,Apr,1986,5,500.0,5860.0,-10.3,,,,300.0,31.0,320.4,,320.4
