Date,Station identifier,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 00Z 01 Apr 1985, VECC, 42809, 850401/0000, 22.64, 88.44, 6.0, 3.99, -5.64, -6.09, 39.61, 21.50, 14.70, 29.70, 44.40, 1039.18, 1175.16, -74.50, -23.55, 316.39, 316.43, 800.31, 836.90, 253.19, 286.32, 288.18, 869.92, 299.91, 13.72, 5672.00, 27.17
 12Z 01 Apr 1985, VECC, 42809, 850401/1200, 22.64, 88.44, 6.0, -3.80, -4.56, -5.65, 281.81, 40.90, 21.90, 29.90, 51.80, 1456.92, 1683.25, -81.09, -39.99, 190.81, 190.71, 713.23, 735.13, 161.21, 186.25, 287.87, 768.44, 310.40, 14.03, 5814.00, 40.12
 00Z 02 Apr 1985, VECC, 42809, 850402/0000, 22.64, 88.44, 6.0, -0.24, -2.94, -3.89, 207.98, 35.50, 17.50, 28.50, 46.00, 1563.06, 1740.91, -370.85, -307.00, 142.19, 142.13, 689.97, 708.05, 125.71, 140.01, 294.26, 895.32, 303.75, 18.02, 5830.00, 53.47
 12Z 02 Apr 1985, VECC, 42809, 850402/1200, 22.64, 88.44, 6.0, 2.78, -1.97, -2.92, 139.22, 27.90, 13.30, 30.30, 43.60, 395.95, 590.54, -211.94, -142.22, 284.34, 286.26, 708.49, 723.88, 18.74, 27.95, 286.58, 768.30, 309.02, 13.45, 5815.00, 29.72
 00Z 03 Apr 1985, VECC, 42809, 850403/0000, 22.64, 88.44, 6.0, 2.28, -2.60, -3.25, 96.00, 28.10, 15.10, 31.10, 46.20, 702.11, 847.42, -249.16, -191.31, 290.41, 290.54, 738.33, 751.84, 45.61, 55.05, 287.02, 847.32, 300.96, 12.88, 5704.00, 25.12
 12Z 03 Apr 1985, VECC, 42809, 850403/1200, 22.64, 88.44, 6.0, 4.13, -4.86, -5.77, 67.41, 10.30, 32.30, 42.60, 1934.65, 2151.81, -149.94, -17.34, 682.11, 683.42, 131.44, 146.19, 286.04, 764.75, 308.85, 12.54, 5794.00, 15.39
 00Z 04 Apr 1985, VECC, 42809, 850404/0000, 22.64, 88.44, 6.0, 5.15, -4.14, -4.91, 48.21, 17.70, 11.10, 30.10, 41.20, 1000.56, 1171.02, -220.93, -132.67, 273.97, 274.46, 730.26, 762.56, 114.38, 133.86, 289.33, 867.99, 301.31, 14.38, 5718.00, 24.08
 12Z 04 Apr 1985, VECC, 42809, 850404/1200, 22.64, 88.44, 6.0, 0.55, -6.21, -6.64, 110.21, 31.30, 16.70, 32.70, 49.40, 1569.60, 1701.89, -82.07, -27.49, 257.61, 257.71, 767.81, 782.72, 5.53, 5.99, 286.20, 791.95, 305.95, 12.29, 5724.00, 32.46
 00Z 05 Apr 1985, VECC, 42809, 850405/0000, 22.64, 88.44, 6.0, -1.03, -3.85, -4.30, 194.99, 31.90, 19.90, 31.90, 51.80, 666.64, 762.20, -261.03, -213.81, 232.81, 232.79, 732.27, 744.72, 55.17, 63.08, 286.38, 841.15, 300.92, 11.73, 5699.00, 30.58
 12Z 05 Apr 1985, VECC, 42809, 850405/1200, 22.64, 88.44, 6.0, 0.86, -4.27, -4.86, 110.99, 26.30, 16.30, 32.30, 48.60, 277.36, 361.49, -101.48, -46.74, 672.66, 700.85, 28.91, 37.68, 283.32, 750.63, 307.53, 11.15, 5757.00, 28.23
 00Z 06 Apr 1985, VECC, 42809, 850406/0000, 22.64, 88.44, 6.0, 5.45, 3.09, 2.77, 48.00, 17.70, 9.70, 30.70, 40.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 281.04, 784.11, 301.30, 9.44, 5740.00, 21.02
 12Z 06 Apr 1985, VECC, 42809, 850406/1200, 22.64, 88.44, 6.0, -0.54, -9.71, -10.50, 161.79, 27.10, 18.70, 30.70, 49.40, 3370.86, 3668.99, -35.95, -0.70, 182.57, 180.61, 789.68, 845.50, 226.52, 246.55, 292.93, 845.50, 307.34, 17.55, 5784.00, 42.10
 00Z 07 Apr 1985, VECC, 42809, 850407/0000, 22.64, 88.44, 6.0, 9.01, 6.53, 6.23, 13.58, 9.08, 25.79, 34.87, 0.00, 0.00, 0.00, 0.00, 277.48, 777.66, 298.17, 7.66, 5292.84, 15.00
 12Z 07 Apr 1985, VECC, 42809, 850407/1200, 22.64, 88.44, 6.0, -1.46, -9.88, -10.61, 192.59, 24.50, 19.70, 34.70, 54.40, 2887.36, 3110.13, 0.00, 0.00, 200.40, 200.39, 721.38, 721.38, 96.62, 104.08, 281.76, 721.38, 309.33, 10.35, 5674.00, 20.40
 00Z 08 Apr 1985, VECC, 42809, 850408/0000, 22.64, 88.44, 6.0, 2.09, -4.00, -4.86, 157.60, 18.70, 14.90, 30.90, 45.80, 1016.36, 1197.42, -277.44, -197.05, 310.64, 311.36, 728.88, 756.71, 18.44, 21.73, 289.57, 854.25, 302.95, 14.82, 5734.00, 26.85
 12Z 08 Apr 1985, VECC, 42809, 850408/1200, 22.64, 88.44, 6.0, 3.27, -6.97, -8.10, 115.00, 24.50, 11.50, 32.50, 44.00, 3244.74, 3523.64, -77.97, -8.14, 136.76, 135.79, 753.37, 773.90, 67.30, 73.08, 288.63, 778.13, 310.10, 14.68, 5771.00, 28.13
 00Z 09 Apr 1985, VECC, 42809, 850409/0000, 22.64, 88.44, 6.0, 5.60, -2.73, -3.79, 134.38, 23.50, 11.30, 27.30, 38.60, 931.89, 1173.67, -213.67, -136.01, 757.95, 787.25, 14.06, 17.71, 292.47, 880.32, 303.37, 17.06, 5759.00, 30.58
 12Z 09 Apr 1985, VECC, 42809, 850409/1200, 22.64, 88.44, 6.0, -1.33, -7.04, -8.60, 40.32, 18.90, 28.76, 47.65, 2147.04, 2093.53, -85.26, -44.33, 181.51, 279.59, 796.93, 819.05, 296.85, 904.89, 305.48, 21.01, 15436.68, 46.06
 00Z 10 Apr 1985, VECC, 42809, 850410/0000, 22.64, 88.44, 6.0, 2.94, -9.47, -10.72, 238.79, 22.75, 12.90, 31.90, 44.80, 4130.85, 4473.04, 0.00, 0.00, 962.17, 962.17, 54.07, 58.55, 296.96, 962.17, 300.27, 19.92, 5744.00, 31.01
