 00Z 10 Nov 1985, VECC, 42809, 851110/0000, 22.64, 88.44, 6.0, 9.62, 4.88, 4.44, 83.59, 10.10, 23.10, 33.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 285.32, 876.12, 296.34, 10.45, 5676.00, 16.43
 12Z 10 Nov 1985, VECC, 42809, 851110/1200, 22.64, 88.44, 6.0, 9.09, 8.76, 22.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 275.15, 728.56, 301.22, 6.67, 5689.00, 8.65
 00Z 11 Nov 1985, VECC, 42809, 851111/0000, 22.64, 88.44, 6.0, 6.85, 2.51, 2.38, 105.19, 5.90, 13.30, 25.30, 38.60, 0.00, 1.51, 0.00, -195.69, 695.19, 728.85, 0.00, 0.03, 287.36, 922.73, 294.07, 11.19, 5686.00, 22.33
 12Z 11 Nov 1985, VECC, 42809, 851111/1200, 22.64, 88.44, 6.0, 13.35, 4.88, 4.40, 53.98, 1.70, 23.70, 25.40, 0.00, 8.68, 0.00, -104.52, 639.74, 0.00, 0.43, 282.40, 799.78, 301.03, 9.41, 5713.00, 12.64
 00Z 12 Nov 1985, VECC, 42809, 851112/0000, 22.64, 88.44, 6.0, 10.49, 5.23, 4.87, 67.99, 8.70, 23.70, 32.40, 0.00, 2.99, 0.00, -162.93, 672.24, 0.00, 0.05, 286.14, 927.32, 292.41, 10.37, 5638.00, 13.65
 12Z 12 Nov 1985, VECC, 42809, 851112/1200, 22.64, 88.44, 6.0, 6.76, 4.27, 3.78, 132.61, 15.30, 21.30, 36.60, 0.00, 7.50, 0.00, -6.23, 746.54, 770.48, 0.00, 1.57, 283.15, 811.68, 300.56, 9.73, 5697.00, 19.04
 00Z 13 Nov 1985, VECC, 42809, 851113/0000, 22.64, 88.44, 6.0, 13.61, 10.36, 9.98, 78.02, 6.70, 18.70, 25.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 285.95, 916.38, 293.20, 10.54, 5727.00, 14.49
 00Z 14 Nov 1985, VECC, 42809, 851114/0000, 22.64, 88.44, 6.0, 23.74, 294.80, 5719.00, 0.00
 12Z 14 Nov 1985, VECC, 42809, 851114/1200, 22.64, 88.44, 6.0, 14.84, 3.93, 3.36, 23.00, -2.30, 23.70, 21.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 286.01, 847.31, 299.89, 11.15, 5766.00, 15.31
 00Z 15 Nov 1985, VECC, 42809, 851115/0000, 22.64, 88.44, 6.0, 9.34, 3.70, 3.26, 34.98, 7.30, 26.30, 33.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 287.35, 919.51, 294.34, 11.21, 5713.00, 14.37
 12Z 15 Nov 1985, VECC, 42809, 851115/1200, 22.64, 88.44, 6.0, 6.43, 1.31, 0.75, 52.76, 6.56, 11.28, 27.38, 38.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 285.10, 833.12, 300.40, 10.75, 5708.01, 22.05
 00Z 16 Nov 1985, VECC, 42809, 851116/0000, 22.64, 88.44, 6.0, 6.52, 6.84, 6.45, 131.79, 9.50, 15.10, 22.10, 37.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.72, 881.96, 295.15, 9.97, 5691.00, 23.75
 12Z 16 Nov 1985, VECC, 42809, 851116/1200, 22.64, 88.44, 6.0, 6.88, 4.36, 3.64, 167.39, 5.30, 13.10, 21.10, 34.20, 1949.68, 1953.69, -1193.39, -1005.32, 159.86, 159.80, 299.76, 299.76, 322.25, 322.91, 287.00, 828.91, 302.83, 12.17, 5790.00, 31.63
 00Z 17 Nov 1985, VECC, 42809, 851117/0000, 22.64, 88.44, 6.0, 3.85, 9.17, 8.78, 196.21, 9.10, 18.10, 20.50, 38.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 283.10, 849.55, 296.63, 9.36, 5715.00, 30.55
 12Z 17 Nov 1985, VECC, 42809, 851117/1200, 22.64, 88.44, 6.0, 0.32, -3.37, -4.09, 184.99, 22.70, 22.70, 23.70, 46.40, 765.60, 966.47, -2.21, 0.00, 898.54, 911.29, 24.73, 31.22, 290.53, 911.29, 298.35, 14.06, 5676.00, 29.41
 00Z 18 Nov 1985, VECC, 42809, 851118/0000, 22.64, 88.44, 6.0, 4.30, 5.10, 4.40, 217.01, 16.40, 17.00, 18.90, 35.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 292.42, 963.42, 295.58, 14.83, 5764.00, 38.89
 12Z 18 Nov 1985, VECC, 42809, 851118/1200, 22.64, 88.44, 6.0, 5.93, -1.63, -2.43, 151.58, 19.10, 16.30, 21.30, 37.60, 995.11, 1240.79, 0.00, 0.00, 198.31, 198.12, 883.96, 883.96, 0.15, 0.19, 290.33, 883.96, 300.76, 14.19, 5681.00, 30.01
 00Z 19 Nov 1985, VECC, 42809, 851119/0000, 22.64, 88.44, 6.0, -13.86, -23.60, -24.67, 34.85, 41.85, 76.70, 7592.21, 7952.98, 0.00, 0.00, 173.48, 192.62, 890.10, 890.10, 14246.61, 14923.58, 292.94, 890.10, 302.84, 20.75, 5167.33, 22.06
 12Z 19 Nov 1985, VECC, 42809, 851119/1200, 22.64, 88.44, 6.0, 10.68, 5.59, 4.97, 132.00, 13.50, 10.50, 18.50, 29.00, 28.96, 52.08, -48.47, -17.21, 692.92, 668.61, 785.19, 795.57, 1.12, 2.01, 287.44, 865.31, 299.60, 12.07, 5749.00, 27.70
 00Z 20 Nov 1985, VECC, 42809, 851120/0000, 22.64, 88.44, 6.0, 8.94, 8.71, 23.32, 0.00, 0.00, 0.00, 0.00, 278.49, 835.37, 293.21, 7.23, 5003.09, 7.25
 12Z 20 Nov 1985, VECC, 42809, 851120/1200, 22.64, 88.44, 6.0, 10.36, 9.72, 9.42, 114.75, 11.91, 19.91, 31.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 277.16, 774.76, 298.14, 6.76, 5681.46, 10.83
 00Z 21 Nov 1985, VECC, 42809, 851121/0000, 22.64, 88.44, 6.0, 16.66, 13.16, 12.91, 56.00, 2.90, 17.90, 20.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 279.26, 838.32, 293.72, 7.20, 5705.00, 13.09
 12Z 21 Nov 1985, VECC, 42809, 851121/1200, 22.64, 88.44, 6.0, 13.63, 10.96, 10.63, 83.40, 6.90, 18.90, 25.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 277.59, 770.49, 299.08, 7.16, 5735.00, 11.72
 00Z 22 Nov 1985, VECC, 42809, 851122/0000, 22.64, 88.44, 6.0, 15.57, 14.09, 13.83, 67.00, 4.70, 17.70, 22.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 279.86, 843.96, 293.81, 7.59, 5730.00, 11.97
 12Z 22 Nov 1985, VECC, 42809, 851122/1200, 22.64, 88.44, 6.0, 13.41, 10.72, 10.37, 6.90, 18.90, 25.80, 4174.47, 4193.05, -1482.96, -1334.62, 210.37, 199.98, 474.69, 473.68, 72.35, 72.67, 279.66, 794.85, 298.65, 7.94, 5747.00, 9.93
 00Z 23 Nov 1985, VECC, 42809, 851123/0000, 22.64, 88.44, 6.0, 15.12, 14.11, 13.89, 69.99, 3.10, 20.10, 23.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 276.61, 806.53, 294.17, 6.64, 5764.00, 9.98
 12Z 23 Nov 1985, VECC, 42809, 851123/1200, 22.64, 88.44, 6.0, 12.96, 7.50, 7.09, 50.99, 4.90, 21.90, 26.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 279.33, 768.25, 301.21, 8.71, 5773.00, 11.62
 00Z 24 Nov 1985, VECC, 42809, 851124/0000, 22.64, 88.44, 6.0, 15.19, 12.99, 12.76, 56.99, 4.30, 19.30, 23.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 278.32, 831.12, 293.47, 6.98, 5711.00, 10.29
 00Z 25 Nov 1985, VECC, 42809, 851125/0000, 22.64, 88.44, 6.0, 16.63, 13.73, 13.52, 65.24, 1.87, 18.87, 20.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 278.08, 837.99, 292.50, 6.80, 5680.44, 10.28
 12Z 25 Nov 1985, VECC, 42809, 851125/1200, 22.64, 88.44, 6.0, 15.01, 9.64, 9.33, 59.98, 3.30, 20.30, 23.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 277.69, 780.61, 298.08, 6.91, 5727.00, 10.51
 00Z 26 Nov 1985, VECC, 42809, 851126/0000, 22.64, 88.44, 6.0, 8.76, 10.41, 10.08, 121.01, 11.30, 22.30, 33.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.08, 897.56, 293.03, 9.24, 5747.00, 19.42
 12Z 26 Nov 1985, VECC, 42809, 851126/1200, 22.64, 88.44, 6.0, 10.32, 5.89, 5.42, 99.20, 11.10, 20.10, 31.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.61, 850.03, 298.15, 10.13, 5757.00, 14.30
 00Z 27 Nov 1985, VECC, 42809, 851127/0000, 22.64, 88.44, 6.0, 5.27, 12.17, 11.90, 175.41, 17.70, 19.50, 37.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 280.91, 857.68, 293.54, 7.80, 5733.00, 18.93
 12Z 27 Nov 1985, VECC, 42809, 851127/1200, 22.64, 88.44, 6.0, 16.32, 8.56, 8.27, 37.00, -3.10, 21.90, 18.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 278.23, 794.32, 297.17, 7.01, 5703.00, 9.70
 12Z 28 Nov 1985, VECC, 42809, 851128/1200, 22.64, 88.44, 6.0, 13.77, 10.40, 10.18, 33.00, 3.50, 22.50, 26.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 272.46, 740.93, 296.84, 5.31, 5686.00, 8.44
 00Z 29 Nov 1985, VECC, 42809, 851129/0000, 22.64, 88.44, 6.0, 13.92, 14.28, 14.08, 28.98, 3.10, 22.10, 25.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 277.90, 846.90, 291.46, 6.47, 5705.00, 9.16
 12Z 29 Nov 1985, VECC, 42809, 851129/1200, 22.64, 88.44, 6.0, 13.64, 8.56, 8.26, 48.00, 14.60, 0.90, 23.90, 24.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 279.64, 820.27, 295.94, 7.70, 5699.00, 17.93
 00Z 30 Nov 1985, VECC, 42809, 851130/0000, 22.64, 88.44, 6.0, 7.05, 6.73, 26.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 281.04, 835.50, 295.90, 8.13, 5726.00, 9.91
 12Z 30 Nov 1985, VECC, 42809, 851130/1200, 22.64, 88.44, 6.0, 8.79, 8.47, 25.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 279.96, 816.44, 296.67, 7.79, 5720.00, 8.74
 00Z 01 Nov 1986, VECC, 42809, 861101/0000, 22.64, 88.44, 6.0, 0.50, -0.47, -0.90, 201.78, 34.90, 20.30, 23.30, 43.60, 226.11, 324.75, -77.39, -63.27, 310.37, 314.71, 771.24, 786.42, 292.48, 930.26, 298.61, 15.44, 5740.00, 50.71
 12Z 01 Nov 1986, VECC, 42809, 861101/1200, 22.64, 88.44, 6.0, 4.62, -0.99, -1.90, 153.80, 19.70, 16.70, 21.30, 38.00, 1457.61, 1678.78, -7.05, 0.00, 367.79, 367.80, 873.21, 894.41, 168.43, 193.98, 291.77, 894.41, 301.23, 15.38, 5749.00, 34.95
 00Z 02 Nov 1986, VECC, 42809, 861102/0000, 22.64, 88.44, 6.0, 2.48, 0.62, -0.03, 195.99, 33.30, 18.50, 21.50, 40.00, 87.53, 148.85, -69.58, -58.24, 553.28, 488.46, 823.06, 834.60, 3.44, 5.84, 292.62, 928.89, 298.88, 15.60, 5759.00, 50.36
 12Z 02 Nov 1986, VECC, 42809, 861102/1200, 22.64, 88.44, 6.0, -0.75, -0.48, -0.85, 230.79, 37.20, 21.20, 22.50, 43.70, 154.63, 239.44, -83.78, -78.08, 461.72, 454.77, 772.72, 781.34, 14.53, 22.50, 293.59, 932.75, 299.51, 16.52, 5772.00, 57.04
 00Z 03 Nov 1986, VECC, 42809, 861103/0000, 22.64, 88.44, 6.0, 1.31, -0.79, -0.92, 199.59, 33.20, 19.50, 22.10, 41.60, 306.97, 412.02, -75.40, -61.92, 824.86, 849.46, 19.85, 26.64, 293.18, 923.65, 299.95, 16.35, 5774.00, 54.10
 12Z 03 Nov 1986, VECC, 42809, 861103/1200, 22.64, 88.44, 6.0, -0.75, -0.17, -0.28, 39.20, 21.08, 21.77, 42.85, 82.73, 99.74, -63.98, -63.83, 454.62, 436.21, 759.22, 737.54, 294.05, 934.24, 299.85, 17.00, 5788.36, 69.93
 12Z 04 Nov 1986, VECC, 42809, 861104/1200, 22.64, 88.44, 6.0, 2.01, -2.08, -2.29, 211.61, 35.60, 19.10, 21.10, 40.20, 443.52, 519.81, -32.86, -27.32, 348.81, 348.05, 878.75, 886.80, 31.25, 36.63, 294.30, 924.57, 300.99, 17.43, 5772.00, 64.07
 00Z 05 Nov 1986, VECC, 42809, 861105/0000, 22.64, 88.44, 6.0, -0.97, -3.21, -4.29, 243.79, 21.70, 22.90, 44.60, 686.14, 1068.58, -0.21, 0.00, 229.04, 229.59, 940.68, 954.27, 30.17, 46.99, 296.08, 970.41, 298.64, 18.55, 5775.00, 27.32
 12Z 05 Nov 1986, VECC, 42809, 861105/1200, 22.64, 88.44, 6.0, 7.41, -1.22, -1.75, 23.84, 11.76, 23.76, 35.53, 147.80, 274.29, -77.73, -25.19, 429.65, 426.44, 771.03, 844.09, 292.28, 911.12, 300.18, 15.74, 5756.21, 39.34
 18Z 05 Nov 1986, VECC, 42809, 861105/1800, 22.64, 88.44, 6.0, 0.00, 0.00, 0.00, 4.17
 00Z 06 Nov 1986, VECC, 42809, 861106/0000, 22.64, 88.44, 6.0, 1.24, -1.60, -1.93, 190.18, 32.40, 20.00, 23.30, 43.30, 180.98, 265.95, -25.91, -6.52, 365.36, 362.61, 770.93, 880.69, 10.05, 14.76, 293.47, 953.94, 297.47, 16.10, 5756.00, 50.18
 00Z 09 Nov 1986, VECC, 42809, 861109/0000, 22.64, 88.44, 6.0, 6.97, 4.89, 4.91, 209.40, 27.10, 14.10, 20.10, 34.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 290.59, 935.23, 296.24, 13.66, 5734.00, 48.12
 12Z 09 Nov 1986, VECC, 42809, 861109/1200, 22.64, 88.44, 6.0, 5.48, 3.15, 2.94, 209.80, 21.30, 16.50, 19.90, 36.40, 0.00, 0.95, 0.00, -22.41, 776.15, 807.65, 0.00, 0.04, 290.76, 931.19, 296.77, 13.86, 5740.00, 43.85
 00Z 10 Nov 1986, VECC, 42809, 861110/0000, 22.64, 88.44, 6.0, 5.86, 2.29, 1.71, 163.19, 15.10, 23.10, 38.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 291.06, 962.44, 294.29, 13.62, 5738.00, 23.21
 12Z 10 Nov 1986, VECC, 42809, 861110/1200, 22.64, 88.44, 6.0, 5.62, -2.11, -2.85, 147.60, 19.70, 13.90, 25.90, 39.80, 211.00, 356.99, -88.86, -48.06, 766.12, 813.74, 289.63, 884.45, 300.00, 13.72, 5737.00, 26.24
 00Z 11 Nov 1986, VECC, 42809, 861111/0000, 22.64, 88.44, 6.0, 4.77, 1.37, 0.74, 167.59, 9.10, 16.30, 23.30, 39.60, 47.18, 102.06, -104.78, -76.59, 510.76, 510.83, 769.13, 796.66, 2.16, 4.67, 291.36, 955.91, 295.17, 14.02, 5689.00, 29.71
 12Z 11 Nov 1986, VECC, 42809, 861111/1200, 22.64, 88.44, 6.0, 17.34, 7.01, 6.43, 165.02, -1.10, 18.90, 17.80, 233.00, 278.23, -133.41, -68.66, 701.43, 701.42, 781.53, 788.64, 1.78, 2.13, 286.75, 861.74, 299.23, 11.76, 5748.00, 15.44
 00Z 12 Nov 1986, VECC, 42809, 861112/0000, 22.64, 88.44, 6.0, 9.16, 7.36, 6.89, 155.59, 6.70, 12.90, 18.90, 31.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 287.69, 919.57, 294.70, 11.61, 5697.00, 22.48
 12Z 12 Nov 1986, VECC, 42809, 861112/1200, 22.64, 88.44, 6.0, 2.41, 1.71, 171.42, 302.85, -162.64, -112.44, 765.06, 800.52, 291.15, 929.41, 297.33, 14.19, 25.11
 12Z 14 Nov 1986, VECC, 42809, 861114/1200, 22.64, 88.44, 6.0, 4.58, 3.99, 0.00, 0.00, 0.00, 0.00, 286.86, 860.89, 299.43, 11.75, 19.04
 00Z 15 Nov 1986, VECC, 42809, 861115/0000, 22.64, 88.44, 6.0, 16.23, 7.38, 6.98, 51.01, 0.90, 19.90, 20.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 286.95, 928.32, 293.13, 10.93, 5710.00, 14.16
 12Z 15 Nov 1986, VECC, 42809, 861115/1200, 22.64, 88.44, 6.0, 12.57, 5.82, 5.29, 75.98, 7.10, 20.10, 27.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 285.36, 845.67, 299.37, 10.97, 5777.00, 17.78
 00Z 16 Nov 1986, VECC, 42809, 861116/0000, 22.64, 88.44, 6.0, 16.10, 10.30, 9.91, 39.98, 1.90, 18.90, 20.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.31, 873.82, 295.51, 9.77, 5746.00, 12.65
 12Z 16 Nov 1986, VECC, 42809, 861116/1200, 22.64, 88.44, 6.0, 12.63, 5.91, 5.34, 115.40, 8.30, 18.30, 26.60, 0.00, 1.07, 0.00, -8.22, 824.19, 840.29, 0.00, 0.02, 286.39, 855.23, 299.50, 11.40, 5746.00, 17.93
 00Z 17 Nov 1986, VECC, 42809, 861117/0000, 22.64, 88.44, 6.0, 13.70, 6.50, 6.05, 78.01, 3.70, 21.70, 25.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 286.38, 897.13, 295.43, 10.96, 5711.00, 16.85
 12Z 17 Nov 1986, VECC, 42809, 861117/1200, 22.64, 88.44, 6.0, 12.55, 3.78, 3.22, 69.99, 17.10, 4.70, 22.70, 27.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 285.37, 837.14, 300.26, 11.07, 5717.00, 25.91
 00Z 18 Nov 1986, VECC, 42809, 861118/0000, 22.64, 88.44, 6.0, 16.50, 9.29, 8.83, 48.99, -1.30, -1.50, 20.50, 19.00, 0.00, 0.00, 0.00, -235.08, 744.88, 750.20, 0.00, 0.00, 285.65, 875.29, 296.76, 11.08, 5748.00, 17.36
 12Z 18 Nov 1986, VECC, 42809, 861118/1200, 22.64, 88.44, 6.0, 15.18, 9.33, 8.95, 54.99, 0.50, 21.50, 22.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 278.34, 760.89, 300.96, 8.20, 5738.00, 12.69
 00Z 20 Nov 1986, VECC, 42809, 861120/0000, 22.64, 88.44, 6.0, 19.12, 17.60, 17.43, 48.99, -4.50, 18.50, 14.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 271.58, 752.74, 294.57, 5.43, 5725.00, 5.67
 12Z 20 Nov 1986, VECC, 42809, 861120/1200, 22.64, 88.44, 6.0, 15.71, 9.82, 9.46, 35.00, 4.70, 17.70, 22.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 280.03, 800.29, 298.45, 8.08, 5733.00, 12.40
 00Z 21 Nov 1986, VECC, 42809, 861121/0000, 22.64, 88.44, 6.0, 555.54, 0.00, 0.00
 12Z 21 Nov 1986, VECC, 42809, 861121/1200, 22.64, 88.44, 6.0, 8.34, 8.67, 8.26, 147.39, 23.90, 14.00, 18.90, 32.90, 0.00, 0.00, 0.00, 0.00, 281.93, 816.71, 298.73, 9.00, 5747.00, 23.57
 00Z 23 Nov 1986, VECC, 42809, 861123/0000, 22.64, 88.44, 6.0, 11.28, 8.11, 7.72, 77.80, 9.90, 19.90, 29.80, 0.00, 0.00, 0.00, 0.00, 285.65, 903.29, 294.10, 10.29, 5714.00, 17.55
 00Z 24 Nov 1986, VECC, 42809, 861124/0000, 22.64, 88.44, 6.0, 7.21, 1.49, 0.96, 113.00, 16.30, 20.50, 36.80, 40.13, 65.44, -31.93, -21.48, 789.86, 780.54, 880.28, 895.96, 16.97, 27.68, 290.11, 953.57, 294.10, 12.93, 5690.00, 22.19
 12Z 24 Nov 1986, VECC, 42809, 861124/1200, 22.64, 88.44, 6.0, 7.37, 4.23, 3.77, 122.61, 15.10, 21.10, 36.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 283.53, 829.78, 299.08, 9.72, 5715.00, 17.29
 00Z 25 Nov 1986, VECC, 42809, 861125/0000, 22.64, 88.44, 6.0, 9.09, 7.58, 7.25, 68.20, 11.70, 22.70, 34.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.16, 898.92, 292.98, 9.42, 5704.00, 15.05
 12Z 25 Nov 1986, VECC, 42809, 861125/1200, 22.64, 88.44, 6.0, 7.12, 5.10, 4.68, 102.60, 14.50, 22.50, 37.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 282.64, 828.52, 298.26, 9.65, 5717.00, 16.11
 00Z 26 Nov 1986, VECC, 42809, 861126/0000, 22.64, 88.44, 6.0, 5.36, 3.78, 3.35, 116.58, 16.50, 23.50, 40.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 287.35, 926.24, 293.74, 11.15, 5705.00, 18.20
 12Z 26 Nov 1986, VECC, 42809, 861126/1200, 22.64, 88.44, 6.0, 10.15, 2.84, 2.30, 68.41, 11.10, 21.10, 32.20, 0.00, 3.84, 0.00, -2.42, 818.20, 854.41, 0.00, 1.58, 285.89, 854.61, 299.03, 10.98, 5713.00, 18.98
 00Z 27 Nov 1986, VECC, 42809, 861127/0000, 22.64, 88.44, 6.0, 4.85, 2.30, 1.85, 97.99, 8.70, 16.70, 24.70, 41.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 288.61, 949.32, 292.96, 11.78, 5725.00, 24.34
 12Z 27 Nov 1986, VECC, 42809, 861127/1200, 22.64, 88.44, 6.0, 6.04, 4.69, 4.15, 149.99, 15.90, 20.50, 36.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 286.98, 876.51, 298.01, 11.66, 5739.00, 20.40
 00Z 28 Nov 1986, VECC, 42809, 861128/0000, 22.64, 88.44, 6.0, 10.11, 0.88, 0.31, 26.98, 8.30, 24.30, 32.60, 0.95, 11.10, -54.23, -48.16, 424.05, 424.09, 873.31, 878.93, 0.22, 2.60, 289.00, 917.27, 296.25, 12.51, 5712.00, 19.00
