Date,Station identifier,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 12Z 14 Jun 1985, VECC, 42809, 850614/1200, 22.64, 88.44, 6.0, -1.75, -6.11, -6.77, 239.19, 39.90, 22.10, 22.90, 45.00, 2639.09, 2854.79, -0.12, 0.00, 937.95, 943.13, 206.42, 223.30, 297.88, 954.37, 301.91, 21.14, 5778.00, 67.05
 00Z 15 Jun 1985, VECC, 42809, 850615/0000, 22.64, 88.44, 6.0, -4.73, -5.24, 426.88, 506.40, 0.00, 0.00, 945.80, 949.57, 297.05, 956.23, 300.90, 20.05, 52.06
 12Z 15 Jun 1985, VECC, 42809, 850615/1200, 22.64, 88.44, 6.0, -1.88, -5.63, -6.33, 259.41, 40.20, 22.40, 22.70, 45.10, 3464.56, 3664.75, 0.00, 0.00, 102.45, 101.39, 938.65, 938.65, 214.90, 227.32, 296.88, 938.65, 302.31, 20.21, 5789.00, 64.78
 00Z 16 Jun 1985, VECC, 42809, 850616/0000, 22.64, 88.44, 6.0, -0.21, -1.56, -1.80, 247.41, 39.30, 20.30, 22.10, 42.40, 679.06, 741.50, -22.04, -11.57, 119.57, 118.59, 817.85, 839.26, 23.40, 25.55, 295.33, 940.19, 300.61, 18.35, 5809.00, 68.37
 12Z 16 Jun 1985, VECC, 42809, 850616/1200, 22.64, 88.44, 6.0, -2.71, -8.12, -9.81, 282.99, 30.90, 21.30, 24.90, 46.20, 6104.89, 6639.09, -1.80, -0.54, 90.75, 90.68, 920.32, 925.70, 111.00, 120.71, 299.75, 926.66, 306.36, 24.45, 5850.00, 53.77
 00Z 17 Jun 1985, VECC, 42809, 850617/0000, 22.64, 88.44, 6.0, -1.58, -6.06, -7.27, 257.40, 31.10, 18.90, 28.90, 47.80, 2078.04, 2403.01, -146.85, -92.21, 763.82, 792.84, 46.39, 53.65, 297.58, 931.84, 303.68, 21.33, 5839.00, 48.97
 12Z 17 Jun 1985, VECC, 42809, 850617/1200, 22.64, 88.44, 6.0, 1.29, -8.69, -10.41, 164.60, 25.30, 15.50, 29.50, 45.00, 2110.53, 2562.98, -44.04, 0.00, 767.62, 834.43, 130.53, 158.51, 295.02, 834.43, 310.69, 20.33, 5846.00, 36.07
 00Z 18 Jun 1985, VECC, 42809, 850618/0000, 22.64, 88.44, 6.0, -6.40, -7.67, -9.19, 407.21, 34.10, 23.50, 30.50, 54.00, 5558.75, 5949.65, -191.45, -155.74, 100.32, 100.29, 759.84, 778.65, 201.26, 215.42, 298.15, 921.19, 305.27, 22.29, 5821.00, 54.87
 12Z 18 Jun 1985, VECC, 42809, 850618/1200, 22.64, 88.44, 6.0, -3.85, -6.37, -7.95, 288.22, 25.30, 20.90, 29.90, 50.80, 4116.22, 4524.82, -133.13, -48.29, 105.86, 105.76, 726.68, 766.82, 196.26, 215.74, 293.24, 810.78, 311.38, 18.89, 5852.00, 34.48
 00Z 19 Jun 1985, VECC, 42809, 850619/0000, 22.64, 88.44, 6.0, -5.66, -12.23, -13.90, 375.79, 47.50, 22.10, 34.10, 56.20, 5093.66, 5490.09, -198.73, -124.43, 102.52, 102.36, 763.24, 792.81, 218.08, 235.05, 299.59, 927.68, 306.11, 24.26, 5866.00, 60.25
 12Z 19 Jun 1985, VECC, 42809, 850619/1200, 22.64, 88.44, 6.0, -1.07, -2.53, -3.74, 234.98, 28.70, 18.70, 25.70, 44.40, 2055.47, 2340.38, -217.30, -152.90, 729.38, 771.49, 105.38, 119.98, 296.57, 914.04, 304.33, 20.36, 5842.00, 50.12
 00Z 20 Jun 1985, VECC, 42809, 850620/0000, 22.64, 88.44, 6.0, 1.79, -4.33, -4.93, 174.60, 33.10, 17.10, 26.10, 43.20, 1543.41, 1720.39, -59.49, -15.57, 159.62, 158.35, 775.85, 808.51, 94.78, 105.65, 296.45, 960.87, 299.86, 19.22, 5752.00, 52.25
