Date,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
00Z 15 Nov 1985,6,500.0,5840,-9.5,NA,NA,NA,245,6,321.4,NA,321.4
00Z 15 Nov 1985,7,400.0,7520,-20.1,NA,NA,NA,310,22,328.8,NA,328.8
00Z 15 Nov 1985,8,300.0,9610,-30.1,NA,NA,NA,270,42,342.8,NA,342.8
00Z 15 Nov 1985,9,250.0,10890,-36.7,NA,NA,NA,280,28,351.4,NA,351.4
00Z 15 Nov 1985,10,200.0,12390,-51.3,NA,NA,NA,NA,NA,351.4,NA,351.4
00Z 16 Nov 1985,0,1010.0,20,17.4,15.9,91,11.37,NA,NA,289.7,321.8,291.7
00Z 16 Nov 1985,1,1000.0,103,19.4,14.4,73,10.41,45,4,292.6,322.4,294.4
00Z 16 Nov 1985,2,976.9,304,19.0,NA,NA,NA,75,8,294.1,NA,294.1
00Z 16 Nov 1985,3,942.8,609,18.4,NA,NA,NA,95,250,296.5,NA,296.5
00Z 16 Nov 1985,4,910.0,914,17.8,NA,NA,NA,280,12,298.9,NA,298.9
00Z 16 Nov 1985,5,850.0,1500,16.6,NA,NA,NA,280,9,303.5,NA,303.5
00Z 16 Nov 1985,6,788.1,2133,12.9,NA,NA,NA,230,4,306.1,NA,306.1
00Z 16 Nov 1985,7,700.0,3126,7.0,NA,NA,NA,265,7,310.2,NA,310.2
00Z 16 Nov 1985,8,500.0,5790,-12.1,NA,NA,NA,255,9,318.2,NA,318.2
00Z 16 Nov 1985,9,400.0,7470,-19.1,NA,NA,NA,NA,NA,330.1,NA,330.1
00Z 19 Nov 1985,0,1007.0,20,20.2,18.0,87,13.06,65,2,292.8,330.0,295.1
00Z 19 Nov 1985,1,1000.0,83,22.2,NA,NA,NA,65,4,295.4,NA,295.4
00Z 19 Nov 1985,2,850.0,1479,13.4,NA,NA,NA,10,7,300.2,NA,300.2
00Z 19 Nov 1985,3,700.0,3186,6.0,NA,NA,NA,220,16,309.1,NA,309.1
00Z 19 Nov 1985,4,500.0,5850,-12.7,NA,NA,NA,265,35,317.5,NA,317.5
00Z 19 Nov 1985,5,400.0,7540,-18.1,NA,NA,NA,260,51,331.4,NA,331.4
00Z 19 Nov 1985,6,300.0,9630,-32.5,NA,NA,NA,305,99,339.4,NA,339.4
00Z 19 Nov 1985,7,250.0,10890,-41.8,NA,NA,NA,269,103,343.8,NA,343.8
00Z 19 Nov 1985,8,200.0,12380,-52.9,NA,NA,NA,225,108,348.8,NA,348.8
00Z 19 Nov 1985,9,150.0,14260,-68.3,NA,NA,NA,NA,NA,352.2,NA,352.2
00Z 20 Nov 1985,0,1010.0,20,17.8,15.0,84,10.72,315,2,290.1,320.5,292.0
00Z 20 Nov 1985,1,1000.0,101,23.4,12.4,50,9.12,290,4,296.6,323.3,298.2
00Z 20 Nov 1985,2,976.7,304,21.8,11.7,53,8.92,290,9,296.9,323.1,298.5
00Z 20 Nov 1985,3,942.7,609,19.3,10.7,57,8.63,310,12,297.5,322.9,299.0
00Z 20 Nov 1985,4,850.0,1501,12.2,7.7,74,7.81,330,9,298.9,322.1,300.3
00Z 20 Nov 1985,5,790.8,2133,9.9,NA,NA,NA,35,8,302.7,NA,302.7
00Z 20 Nov 1985,6,700.0,3202,6.0,NA,NA,NA,255,8,309.1,NA,309.1
00Z 20 Nov 1985,7,500.0,5910,-7.3,NA,NA,NA,280,24,324.1,NA,324.1
00Z 20 Nov 1985,8,300.0,9690,-31.3,NA,NA,NA,275,54,341.1,NA,341.1
00Z 20 Nov 1985,9,250.0,10960,-31.1,NA,NA,NA,NA,NA,359.7,NA,359.7
00Z 23 Nov 1985,0,1009.0,20,15.0,12.0,82,8.80,90,3,287.4,312.2,288.9
00Z 23 Nov 1985,1,1000.0,-95,-21.6,-30.6,44,0.30,120,4,251.6,252.4,251.6
00Z 23 Nov 1985,2,960.0,304,-13.2,NA,NA,NA,120,19,263.0,NA,263.0
00Z 23 Nov 1985,3,930.6,609,-6.7,NA,NA,NA,145,20,272.0,NA,272.0
00Z 23 Nov 1985,4,902.0,914,-0.3,NA,NA,NA,215,21,281.0,NA,281.0
00Z 23 Nov 1985,5,850.0,1495,12.0,NA,NA,NA,215,35,298.7,NA,298.7
00Z 23 Nov 1985,6,787.2,2133,10.6,NA,NA,NA,300,50,303.8,NA,303.8
00Z 23 Nov 1985,7,700.0,3110,8.4,NA,NA,NA,330,26,311.8,NA,311.8
00Z 23 Nov 1985,8,500.0,5830,-6.9,NA,NA,NA,300,42,324.6,NA,324.6
00Z 24 Nov 1985,0,1010.0,20,15.4,14.0,91,10.04,360,0,287.7,315.9,289.5
00Z 24 Nov 1985,1,1000.0,103,18.0,16.7,92,12.10,NA,NA,291.1,325.5,293.3
00Z 24 Nov 1985,2,900.0,1003,16.0,9.0,63,8.06,NA,NA,298.0,321.8,299.4
00Z 07 Nov 1986,0,1011.0,20,-22.3,-26.5,69,0.44,NA,NA,250.1,251.3,250.1
00Z 07 Nov 1986,1,1000.0,158,23.0,22.9,99,17.94,145,14,296.1,348.0,299.3
00Z 07 Nov 1986,2,850.0,1580,16.8,13.4,80,11.49,145,16,303.7,338.2,305.8
00Z 07 Nov 1986,3,700.0,3232,7.4,3.9,78,7.28,275,18,310.6,333.4,312.0
00Z 07 Nov 1986,4,500.0,5930,-9.3,NA,NA,NA,270,42,321.6,NA,321.6
00Z 07 Nov 1986,5,400.0,7670,-15.7,NA,NA,NA,230,31,334.5,NA,334.5
