Date,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 00Z 23 Jul 1987, 41883, 870723/0000, 24.85, 89.36, 20.0, -1.46, -4.41, -5.27, 280.99, 30.50, 21.50, 21.50, 43.00, 1676.53, 1945.13, 0.00, 0.00, 944.18, 950.56, 88.43, 102.60, 298.18, 957.14, 301.95, 21.45, 5901.00, 61.52
 00Z 27 Jul 1987, 41883, 870727/0000, 24.85, 89.36, 20.0, 1.84, 1.56, 1.48, 243.60, 34.00, 18.70, 20.90, 39.60, 1441.91, 1465.09, -407.66, -389.95, 392.23, 391.89, 135.46, 137.64, 294.40, 964.90, 297.47, 16.79, 5774.00, 62.18
 00Z 28 Jul 1987, 41883, 870728/0000, 24.85, 89.36, 20.0, -5.71, -6.98, 24.47, 1815.17, 2268.48, -1.28, -1.14, 188.85, 200.27, 921.73, 922.27, 1325.37, 1656.35, 296.99, 959.04, 300.58, 19.87, 5191.01, 16.23
 00Z 30 Jul 1987, 41883, 870730/0000, 24.85, 89.36, 20.0, -2.26, -3.49, -3.92, 266.18, 39.20, 21.70, 22.50, 44.20, 1483.58, 1625.26, -1.50, -0.84, 910.94, 923.86, 440.30, 482.35, 297.83, 956.93, 301.63, 20.99, 5744.00, 75.78
 00Z 31 Jul 1987, 41883, 870731/0000, 24.85, 89.36, 20.0, 1.80, -3.75, -4.12, 232.59, 35.30, 19.50, 20.10, 39.60, 1358.05, 1496.95, 0.00, 0.00, 198.87, 198.63, 934.13, 935.34, 34.84, 38.41, 296.26, 937.61, 301.79, 19.48, 5726.00, 61.26
 00Z 02 Jul 1988, 41883, 880702/0000, 24.85, 89.36, 20.0, 0.27, -5.16, -5.84, 219.78, 33.60, 20.00, 22.70, 42.70, 1937.43, 2153.09, 0.00, 0.00, 122.75, 120.44, 961.81, 963.78, 4133.77, 4593.90, 298.04, 969.08, 300.76, 21.02, 5760.00, 63.64
 00Z 06 Jul 1988, 41883, 880706/0000, 24.85, 89.36, 20.0, -2.03, -1.33, -1.48, 294.99, 41.40, 21.20, 21.70, 42.90, 1016.19, 1079.93, -18.44, -19.50, 144.59, 143.93, 808.34, 812.01, 80.15, 85.18, 297.74, 968.48, 300.50, 20.60, 5798.00, 79.15
 00Z 07 Jul 1988, 41883, 880707/0000, 24.85, 89.36, 20.0, -2.92, -2.66, -2.97, 294.42, 42.10, 22.10, 22.90, 45.00, 1238.57, 1346.48, -36.91, -32.68, 141.20, 140.57, 814.51, 819.99, 183.85, 199.87, 296.86, 941.42, 302.04, 20.09, 5798.00, 75.74
 00Z 10 Jul 1988, 41883, 880710/0000, 24.85, 89.36, 20.0, -0.13, -1.34, -1.51, 289.62, 39.40, 19.80, 19.80, 39.60, 1293.17, 1348.25, 0.00, 0.00, 125.52, 124.32, 962.01, 961.69, 127.33, 132.76, 298.34, 972.39, 300.77, 21.30, 5808.00, 85.42
 00Z 11 Jul 1988, 41883, 880711/0000, 24.85, 89.36, 20.0, 1.60, -2.51, -2.90, 400.60, 34.40, 18.40, 20.50, 38.90, 1709.45, 1904.81, -7.74, -3.96, 134.96, 133.98, 898.81, 912.75, 116.94, 130.31, 297.39, 947.96, 302.00, 20.65, 5783.00, 67.89
 00Z 12 Jul 1988, 41883, 880712/0000, 24.85, 89.36, 20.0, -1.35, -2.89, -3.30, 245.38, 38.40, 21.50, 22.10, 43.60, 1280.11, 1422.74, -2.30, -1.19, 150.25, 150.23, 906.95, 919.04, 83.04, 92.29, 296.75, 959.40, 300.30, 19.57, 5777.00, 67.93
 00Z 13 Jul 1988, 41883, 880713/0000, 24.85, 89.36, 20.0, 0.40, 58.96, 58.96, 224.98, 36.00, 19.60, 21.30, 40.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 253.22, 958.33, 256.42, 1.03, 5799.00, 31.85
 00Z 17 Jul 1988, 41883, 880717/0000, 24.85, 89.36, 20.0, -1.52, -4.66, -5.39, 240.60, 38.60, 21.00, 23.10, 44.10, 2313.34, 2529.88, -12.08, -5.33, 120.36, 118.57, 880.08, 902.05, 656.88, 718.36, 297.83, 946.42, 302.59, 21.29, 5809.00, 68.91
 00Z 19 Jul 1988, 41883, 880719/0000, 24.85, 89.36, 20.0, -1.95, -3.24, -3.77, 247.40, 36.40, 22.10, 22.70, 44.80, 537.64, 657.30, -4.90, -3.08, 891.81, 902.67, 112.76, 137.86, 296.51, 957.18, 300.28, 19.34, 5784.00, 62.84
 00Z 21 Jul 1988, 41883, 880721/0000, 24.85, 89.36, 20.0, -1.27, -2.56, -2.83, 266.98, 41.00, 20.80, 21.50, 42.30, 1010.27, 1101.70, -3.87, -2.19, 146.24, 145.64, 890.96, 906.67, 1147.56, 1251.41, 297.77, 957.76, 301.48, 20.88, 5830.00, 82.04
 00Z 22 Jul 1988, 41883, 880722/0000, 24.85, 89.36, 20.0, 0.69, -5.14, -5.68, 227.60, 35.00, 19.30, 22.70, 42.00, 2527.36, 2756.95, -1.59, -0.18, 124.65, 123.57, 921.73, 936.91, 75.21, 82.04, 297.81, 951.74, 302.07, 21.11, 5770.00, 65.43
 00Z 27 Jul 1988, 41883, 880727/0000, 24.85, 89.36, 20.0, 1.11, -1.63, -2.07, 250.42, 34.40, 18.80, 21.50, 40.30, 298.06, 410.90, -0.84, -0.48, 927.02, 931.45, 13.59, 18.73, 296.67, 958.31, 300.33, 19.50, 5086.00, 63.38
 00Z 14 Jul 1997, 41883, 970714/0000, 24.85, 89.36, 20.0, 2.19, -2.09, -2.26, 225.00, 34.50, 19.30, 19.30, 38.60, 617.79, 728.63, 0.00, 0.00, 236.72, 236.67, 960.79, 961.96, 224.97, 265.33, 296.35, 962.64, 299.62, 19.09, 5784.00, 65.68
 00Z 23 Jul 1997, 41883, 970723/0000, 24.85, 89.36, 20.0, -1.66, -4.21, -4.81, 281.01, 38.40, 21.70, 21.70, 43.40, 2105.00, 2294.89, 0.00, 0.00, 146.77, 146.40, 971.60, 971.03, 258.16, 281.45, 298.47, 973.03, 300.84, 21.47, 5822.00, 72.69
 00Z 28 Jul 1997, 41883, 970728/0000, 24.85, 89.36, 20.0, -3.62, -6.58, -7.21, 246.81, 39.50, 22.60, 25.30, 47.90, 2870.96, 3080.31, -3.57, -0.63, 111.52, 111.34, 874.36, 920.98, 457.13, 490.47, 299.09, 964.96, 302.17, 22.48, 5857.00, 74.97
 00Z 02 Jul 2008, 41883, 080702/0000, 24.85, 89.36, 20.0, 6.87, 7.43, 8.34, 265.69, 30.60, 12.80, 12.80, 25.60, 194.02, 244.78, -25.62, -27.47, 233.94, 230.56, 789.09, 805.03, 45.65, 57.59, 296.75, 959.71, 300.29, 19.56, 5790.00, 79.44
 00Z 09 Jul 2008, 41883, 080709/0000, 24.85, 89.36, 20.0, 16.55, 3.17, 2.56, 159.01, -17.50, -8.10, 23.90, 15.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 287.95, 853.13, 301.33, 13.19, 6603.00, 12.90
 00Z 16 Jul 2008, 41883, 080716/0000, 24.85, 89.36, 20.0, -0.17, -1.50, -1.74, 244.58, 37.00, 20.30, 20.30, 40.60, 181.70, 240.89, -1.32, -1.59, 912.30, 911.81, 51.10, 67.74, 297.58, 975.69, 299.72, 20.25, 5802.00, 74.26
 00Z 06 Jul 2009, 41883, 090706/0000, 24.85, 89.36, 20.0, 0.61, -1.62, -2.15, 246.39, 37.40, 18.70, 21.30, 40.00, 656.11, 800.66, -19.33, -12.14, 150.01, 149.94, 824.61, 859.66, 232.33, 283.51, 297.18, 943.77, 302.16, 20.44, 5825.00, 72.45
 00Z 27 Jul 2009, 41883, 090727/0000, 24.85, 89.36, 20.0, -1.09, -3.40, -4.23, 262.41, 41.10, 20.20, 21.20, 41.40, 2467.51, 2665.93, -4.09, -3.36, 117.09, 115.13, 897.03, 903.82, 65424.20, 70685.30, 299.00, 952.55, 303.23, 22.66, 5821.00, 80.73
 00Z 06 Jul 2010, 41883, 100706/0000, 24.85, 89.36, 20.0, -0.95, -2.36, -2.74, 259.38, 40.10, 20.90, 20.90, 41.80, 947.01, 1039.45, 0.00, 0.00, 172.45, 170.83, 968.88, 969.48, 206.49, 226.65, 297.95, 973.90, 300.24, 20.76, 5799.00, 79.20
 00Z 26 Jul 2010, 41883, 100726/0000, 24.85, 89.36, 20.0, -2.40, -1.66, -1.81, 312.41, 42.10, 21.90, 21.90, 43.80, 477.57, 517.48, -0.73, -0.55, 211.51, 212.16, 930.49, 931.93, 29.37, 31.82, 296.49, 945.75, 301.29, 19.55, 80.59
 00Z 11 Jul 2011, 41883, 110711/0000, 24.85, 89.36, 20.0, -3.29, -5.69, -6.41, 270.79, 43.10, 22.70, 22.70, 45.40, 2851.12, 3056.24, -5.44, -6.21, 114.20, 112.69, 906.73, 906.29, 7555.70, 8099.28, 298.82, 947.64, 303.49, 22.53, 5809.00, 81.01
 00Z 02 Jul 2013, 41883, 130702/0000, 24.85, 89.36, 20.0, -1.29, -3.26, -3.77, 272.79, 41.10, 20.70, 20.70, 41.40, 2198.42, 2335.43, -1.69, -1.89, 127.03, 126.97, 914.94, 914.70, 639.56, 679.42, 298.84, 956.29, 302.72, 22.34, 5817.00, 84.26
 00Z 28 Jul 2013, 41883, 130728/0000, 24.85, 89.36, 20.0, -1.94, -1.27, -1.38, 292.21, 41.30, 21.70, 21.70, 43.40, 124.16, 132.96, -39.44, -45.76, 305.78, 305.79, 583.32, 583.77, 14.56, 15.59, 296.58, 962.26, 299.88, 19.30, 5797.00, 81.21
