,time,day,month,year,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
158,00Z,18,Sep,1993,8,600.0,4383.0,4.0,0.4,77.0,6.61,171.0,11.0,320.7,342.3,322.0
161,00Z,18,Sep,1993,11,500.0,5840.0,-4.3,-12.3,54.0,2.99,140.0,11.0,327.7,338.1,328.3
166,00Z,18,Sep,1993,16,400.0,7570.0,-14.9,-30.9,24.0,0.73,140.0,4.0,335.5,338.4,335.7
168,00Z,18,Sep,1993,18,300.0,9710.0,-28.1,-44.1,20.0,0.26,145.0,2.0,345.7,346.7,345.7
170,00Z,18,Sep,1993,20,250.0,10990.0,-38.1,,,,195.0,4.0,349.3,,349.3
172,00Z,18,Sep,1993,22,200.0,12500.0,-48.9,,,,,,355.2,,355.2
188,00Z,19,Sep,1993,0,1000.0,62.0,,,,,,,,,
193,00Z,19,Sep,1993,5,850.0,1477.0,21.4,14.4,64.0,12.28,205.0,7.0,308.6,346.1,310.8
197,00Z,19,Sep,1993,9,700.0,3130.0,11.2,4.2,62.0,7.44,40.0,4.0,314.9,338.5,316.3
200,00Z,19,Sep,1993,12,600.0,4404.0,4.8,-7.2,41.0,3.73,,,321.6,334.2,322.4
205,00Z,19,Sep,1993,17,500.0,5870.0,-3.5,-16.5,36.0,2.12,,,328.7,336.2,329.1
207,00Z,19,Sep,1993,19,400.0,7610.0,-12.5,,,,,,338.6,,338.6
208,00Z,19,Sep,1993,20,300.0,9750.0,-27.5,,,,,,346.5,,346.5
209,00Z,19,Sep,1993,21,250.0,11040.0,-38.1,,,,,,349.3,,349.3
210,12Z,20,Sep,1993,0,1000.0,39.0,,,,,,,,,
214,12Z,20,Sep,1993,4,850.0,1452.0,21.2,16.2,73.0,13.82,75.0,4.0,308.3,350.4,310.9
217,12Z,20,Sep,1993,7,700.0,3100.0,10.2,7.0,81.0,9.06,45.0,12.0,313.8,342.2,315.5
222,12Z,20,Sep,1993,12,500.0,5850.0,-1.5,-6.5,69.0,4.73,,,331.1,347.4,332.1
223,00Z,21,Sep,1993,0,1000.0,49.0,,,,,,,,,
227,00Z,21,Sep,1993,4,850.0,1459.0,19.4,14.4,73.0,12.28,,,306.4,343.6,308.7
229,00Z,21,Sep,1993,6,700.0,3098.0,9.2,5.6,78.0,8.21,,,312.6,338.4,314.2
233,00Z,21,Sep,1993,10,600.0,4357.0,2.2,1.3,94.0,7.06,,,318.6,341.4,320.0
236,00Z,21,Sep,1993,13,500.0,5800.0,-7.1,-13.1,62.0,2.8,,,324.3,334.0,324.9
237,00Z,21,Sep,1993,14,400.0,7500.0,-18.9,-25.9,54.0,1.16,,,330.3,334.6,330.6
238,12Z,21,Sep,1993,0,1000.0,76.0,,,,,,,,,
242,12Z,21,Sep,1993,4,850.0,1457.0,20.8,16.6,77.0,14.18,110.0,13.0,307.9,351.1,310.5
247,12Z,21,Sep,1993,9,700.0,3109.0,11.6,6.6,71.0,8.81,110.0,13.0,315.3,343.2,317.0
248,12Z,21,Sep,1993,10,600.0,4389.0,5.4,-1.6,61.0,5.71,103.0,10.0,322.3,341.2,323.4
252,12Z,21,Sep,1993,14,500.0,5860.0,-3.9,-10.9,58.0,3.35,95.0,6.0,328.2,339.8,328.9
255,12Z,21,Sep,1993,17,400.0,7580.0,-13.5,-24.5,39.0,1.32,,,337.4,342.3,337.6
256,00Z,22,Sep,1993,0,1000.0,57.0,,,,,,,,,
259,00Z,22,Sep,1993,3,850.0,1467.0,17.8,16.0,89.0,13.64,,,304.8,345.7,307.3
260,00Z,22,Sep,1993,4,700.0,3107.0,12.0,4.0,58.0,7.33,,,315.7,339.1,317.1
261,00Z,22,Sep,1993,5,500.0,5840.0,-5.1,-9.1,73.0,3.86,,,326.8,340.0,327.5
262,00Z,22,Sep,1993,6,400.0,7560.0,-16.5,-23.5,55.0,1.45,,,333.5,338.8,333.8
263,00Z,22,Sep,1993,7,300.0,9670.0,-33.1,,,,,,338.6,,338.6
264,00Z,22,Sep,1993,8,250.0,10930.0,-43.3,,,,,,341.6,,341.6
265,00Z,22,Sep,1993,9,200.0,12390.0,-55.7,,,,,,344.4,,344.4
271,12Z,22,Sep,1993,0,1000.0,39.0,,,,,,,,,
276,12Z,22,Sep,1993,5,850.0,1447.0,17.2,13.6,79.0,11.65,,,304.1,339.1,306.3
279,12Z,22,Sep,1993,8,700.0,3095.0,10.6,4.6,66.0,7.65,,,314.2,338.4,315.6
282,12Z,22,Sep,1993,11,600.0,4361.0,3.0,-3.0,65.0,5.14,,,319.5,336.4,320.5
284,12Z,22,Sep,1993,13,500.0,5820.0,-5.7,-8.9,78.0,3.92,,,326.0,339.4,326.8
286,12Z,22,Sep,1993,15,400.0,7540.0,-18.1,-24.1,59.0,1.37,,,331.4,336.4,331.6
288,12Z,22,Sep,1993,17,300.0,9650.0,-31.5,,,,,,340.9,,340.9
289,12Z,22,Sep,1993,18,250.0,10910.0,-41.3,,,,,,344.5,,344.5
290,12Z,22,Sep,1993,19,200.0,12390.0,-54.3,,,,,,346.6,,346.6
297,00Z,23,Sep,1993,0,1000.0,54.0,,,,,,,,,
301,00Z,23,Sep,1993,4,850.0,1468.0,19.0,18.6,98.0,16.14,,,306.0,354.7,309.0
304,00Z,23,Sep,1993,7,700.0,3108.0,10.6,9.2,91.0,10.54,,,314.2,347.2,316.2
306,00Z,23,Sep,1993,9,600.0,4378.0,4.4,1.0,79.0,6.91,,,321.2,343.7,322.5
308,00Z,23,Sep,1993,11,500.0,5840.0,-3.1,-6.4,78.0,4.77,,,329.2,345.5,330.1
310,00Z,23,Sep,1993,13,400.0,7580.0,-13.1,-18.1,66.0,2.31,,,337.9,346.3,338.4
312,00Z,23,Sep,1993,15,250.0,11020.0,-38.3,,,,,,349.0,,349.0
313,12Z,23,Sep,1993,0,1000.0,43.0,,,,,,,,,
316,12Z,23,Sep,1993,3,850.0,1458.0,20.0,18.4,91.0,15.93,,,307.1,355.3,310.0
318,12Z,23,Sep,1993,5,700.0,3108.0,12.2,10.8,91.0,11.76,,,316.0,353.0,318.2
320,12Z,23,Sep,1993,7,600.0,4392.0,6.4,5.0,91.0,9.2,,,323.5,353.5,325.3
324,12Z,23,Sep,1993,11,500.0,5870.0,-1.5,-2.9,90.0,6.22,,,331.1,352.3,332.4
328,12Z,23,Sep,1993,15,400.0,7630.0,-10.5,-15.5,67.0,2.88,,,341.2,351.8,341.9
331,12Z,23,Sep,1993,18,300.0,9780.0,-25.5,-28.9,73.0,1.18,,,349.3,354.0,349.6
333,12Z,23,Sep,1993,20,250.0,11090.0,-34.1,-35.9,84.0,0.72,,,355.2,358.2,355.4
335,12Z,23,Sep,1993,22,200.0,12600.0,-49.1,,,,,,354.9,,354.9
336,00Z,25,Sep,1993,0,1000.0,48.0,,,,,,,,,
340,00Z,25,Sep,1993,4,850.0,1457.0,17.4,15.0,86.0,12.77,,,304.4,342.7,306.7
342,00Z,25,Sep,1993,6,700.0,3098.0,10.4,7.2,81.0,9.18,,,314.0,342.8,315.7
345,00Z,25,Sep,1993,9,600.0,4376.0,3.2,-1.7,70.0,5.66,,,319.8,338.3,320.9
349,00Z,25,Sep,1993,13,500.0,5830.0,-5.7,-11.7,63.0,3.14,,,326.0,336.9,326.6
350,00Z,25,Sep,1993,14,400.0,7550.0,-15.9,-24.9,46.0,1.28,,,334.2,339.0,334.5
351,00Z,25,Sep,1993,15,300.0,9660.0,-31.3,-38.3,50.0,0.47,,,341.1,343.0,341.2
353,00Z,25,Sep,1993,17,250.0,10930.0,-41.1,,,,,,344.8,,344.8
358,12Z,25,Sep,1993,4,600.0,4396.0,4.8,1.4,79.0,7.11,,,321.6,344.9,323.0
362,00Z,26,Sep,1993,0,1000.0,,,,,,,,,,
367,00Z,26,Sep,1993,5,600.0,4092.0,2.4,1.0,90.0,6.91,,,318.9,341.2,320.2
381,00Z,28,Sep,1993,0,1000.0,55.0,,,,,,,,,
385,00Z,28,Sep,1993,4,850.0,1464.0,22.0,20.0,88.0,17.65,250.0,19.0,309.2,363.1,312.4
386,00Z,28,Sep,1993,5,700.0,3118.0,12.2,9.2,82.0,10.54,265.0,11.0,316.0,349.2,318.0
388,00Z,28,Sep,1993,7,600.0,4392.0,5.0,1.2,76.0,7.01,283.0,11.0,321.9,344.8,323.2
392,00Z,28,Sep,1993,11,500.0,5850.0,-3.9,-6.4,83.0,4.77,305.0,10.0,328.2,344.4,329.2
393,00Z,28,Sep,1993,12,400.0,7580.0,-13.1,-20.1,56.0,1.95,,,337.9,345.1,338.3
395,00Z,28,Sep,1993,14,300.0,9730.0,-26.1,-28.1,83.0,1.27,,,348.5,353.5,348.8
396,00Z,28,Sep,1993,15,250.0,10920.0,-35.1,-39.9,61.0,0.48,,,353.7,355.8,353.8
398,00Z,28,Sep,1993,17,200.0,12450.0,-45.3,,,,,,360.9,,360.9
399,00Z,30,Sep,1993,0,1000.0,77.0,,,,,,,,,
404,00Z,30,Sep,1993,5,850.0,1482.0,17.6,8.6,56.0,8.31,285.0,6.0,304.6,329.8,306.1
406,00Z,30,Sep,1993,7,700.0,3107.0,8.4,-0.6,53.0,5.26,245.0,11.0,311.8,328.5,312.8
408,00Z,30,Sep,1993,9,600.0,4364.0,1.4,-7.6,51.0,3.62,268.0,14.0,317.7,329.7,318.4
410,00Z,30,Sep,1993,11,500.0,5810.0,-5.9,-13.9,53.0,2.63,295.0,17.0,325.8,334.9,326.3
412,00Z,30,Sep,1993,13,400.0,7540.0,-14.9,-23.9,46.0,1.4,360.0,47.0,335.5,340.7,335.8
413,00Z,30,Sep,1993,14,300.0,9660.0,-30.1,-40.1,37.0,0.39,,,342.8,344.4,342.9
416,00Z,30,Sep,1993,17,250.0,10930.0,-37.9,,,,,,349.6,,349.6
417,00Z,30,Sep,1993,18,200.0,12420.0,-50.5,,,,,,352.6,,352.6
420,12Z,30,Sep,1993,0,1000.0,,,,,,,,,,
422,12Z,30,Sep,1993,2,850.0,1646.0,18.8,15.8,83.0,13.46,296.0,38.0,305.8,346.4,308.3
425,12Z,30,Sep,1993,5,700.0,3239.0,-5.7,-7.5,87.0,3.12,305.0,82.0,296.1,305.7,296.7
427,12Z,30,Sep,1993,7,600.0,4454.0,1.4,-2.5,75.0,5.34,,,317.7,335.1,318.7
431,12Z,30,Sep,1993,11,400.0,7540.0,-18.5,-20.0,88.0,1.97,,,330.9,337.9,331.2
433,00Z,1,Sep,1994,0,1000.0,-13.0,,,,,,,,,
436,00Z,1,Sep,1994,3,850.0,1403.0,18.0,17.4,96.0,14.94,,,305.0,349.8,307.7
437,00Z,1,Sep,1994,4,700.0,3042.0,10.2,9.0,92.0,10.4,,,313.8,346.3,315.7
438,00Z,1,Sep,1994,5,600.0,4310.0,3.6,3.0,96.0,7.98,,,320.2,346.1,321.8
441,00Z,1,Sep,1994,8,500.0,5770.0,-3.7,-5.1,90.0,5.27,,,328.5,346.3,329.5
442,00Z,1,Sep,1994,9,400.0,7510.0,-12.9,-14.9,85.0,3.03,,,338.1,349.1,338.8
444,00Z,1,Sep,1994,11,300.0,9650.0,-27.7,-31.7,69.0,0.9,,,346.2,349.8,346.4
