Date,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
00Z 17 Aug 2004,2,950.0,479,23.8,20.2,80,15.96,132,5,301.3,348.5,304.2
00Z 17 Aug 2004,3,925.0,713,23.0,19.0,78,15.19,131,5,302.8,348.0,305.6
00Z 17 Aug 2004,4,850.0,1448,19.6,16.5,82,14.09,127,6,306.7,349.3,309.2
00Z 17 Aug 2004,5,701.0,3089,10.6,8.7,88,10.17,118,7,314.1,345.9,316.0
00Z 17 Aug 2004,6,700.0,3101,10.6,8.9,89,10.33,118,7,314.2,346.6,316.1
00Z 17 Aug 2004,7,535.0,5308,1.2,-7.8,51,4.00,105,10,328.0,341.8,328.8
00Z 17 Aug 2004,8,531.0,5368,0.7,-5.1,65,4.97,105,10,328.1,345.0,329.1
00Z 17 Aug 2004,9,529.0,5399,0.4,-3.7,74,5.53,105,10,328.1,346.9,329.2
00Z 17 Aug 2004,10,500.0,5850,-1.9,-6.6,70,4.69,105,10,330.7,346.8,331.6
00Z 17 Aug 2004,11,456.0,6581,-5.1,-11.1,63,3.61,103,9,335.5,348.3,336.2
00Z 17 Aug 2004,12,404.0,7524,-11.7,-15.7,72,2.80,100,8,338.7,348.9,339.3
00Z 17 Aug 2004,13,400.0,7600,-12.3,-17.2,67,2.50,100,8,338.9,348.0,339.4
00Z 17 Aug 2004,14,380.0,7991,-14.1,-23.1,46,1.58,98,9,341.5,347.5,341.9
00Z 17 Aug 2004,15,348.0,8652,-18.9,-23.4,68,1.68,96,11,343.8,350.1,344.1
00Z 17 Aug 2004,16,339.0,8845,-20.2,-25.5,63,1.42,95,12,344.6,350.0,344.9
00Z 17 Aug 2004,17,331.0,9020,-21.4,-27.4,58,1.22,110,12,345.3,350.0,345.5
00Z 17 Aug 2004,18,311.0,9479,-24.5,-32.5,47,0.81,107,13,347.1,350.4,347.3
00Z 17 Aug 2004,19,300.0,9740,-26.9,-33.9,52,0.73,105,14,347.4,350.3,347.5
00Z 17 Aug 2004,20,290.0,9984,-29.1,-37.1,46,0.55,110,11,347.6,349.9,347.7
