Date,Station identifier,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 00Z 09 Dec 1986, VGTJ, 41923, 861209/0000, 23.76, 90.37, 9.0, 7.47, 6.51, 6.38, 42.18, 14.90, 12.30, 25.30, 37.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.63, 916.42, 291.85, 9.40, 5827.00, 26.06
 00Z 10 Dec 1986, VGTJ, 41923, 861210/0000, 23.76, 90.37, 9.0, 36.38, 5.09, 5.06, 166.98, -33.30, -9.60, -1.60, -11.20, 999.14, 1072.69, 0.00, 0.00, 733.11, 731.97, 945.97, 945.97, 7.30, 7.84, 284.74, 945.97, 289.30, 9.60, 5674.00, 22.81
 00Z 11 Dec 1986, VGTJ, 41923, 861211/0000, 23.76, 90.37, 9.0, 3.28, 5.93, 5.68, 21.71, 20.04, 24.89, 44.93, 0.00, 0.00, 0.00, 0.00, 286.42, 988.76, 287.44, 10.41, 5492.42, 23.13
 00Z 12 Dec 1986, VGTJ, 41923, 861212/0000, 23.76, 90.37, 9.0, 4.33, 51.87, 52.21, 200.41, 22.90, 19.50, 20.70, 40.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 251.27, 930.94, 256.69, 8.11, 5653.00, 33.55
 00Z 14 Dec 1986, VGTJ, 41923, 861214/0000, 23.76, 90.37, 9.0, -0.21, 0.35, 0.20, 215.40, 34.00, 22.90, 24.30, 47.20, 95.79, 125.63, -54.47, -50.85, 520.62, 517.97, 779.74, 789.26, 1.61, 2.11, 290.40, 964.70, 293.41, 13.01, 5660.00, 42.85
 00Z 15 Dec 1986, VGTJ, 41923, 861215/0000, 23.76, 90.37, 9.0, 9.65, 3.45, 3.21, 200.31, 18.90, 13.70, 18.70, 32.40, 148.60, 213.31, -15.46, -11.63, 605.23, 601.29, 894.62, 904.79, 0.94, 1.34, 290.42, 963.81, 293.51, 13.07, 5665.00, 35.14
 00Z 16 Dec 1986, VGTJ, 41923, 861216/0000, 23.76, 90.37, 9.0, 11.73, 13.68, 13.63, 105.80, 10.50, 11.10, 19.10, 30.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 282.66, 942.73, 287.52, 8.04, 5645.00, 21.80
 00Z 18 Dec 1986, VGTJ, 41923, 861218/0000, 23.76, 90.37, 9.0, 6.40, 7.60, 7.52, 187.99, 27.30, 17.00, 19.50, 36.50, 0.00, 0.00, 0.00, -183.91, 670.87, 671.72, 0.00, 0.00, 287.16, 945.00, 291.86, 10.76, 5667.00, 36.87
 00Z 19 Dec 1986, VGTJ, 41923, 861219/0000, 23.76, 90.37, 9.0, -0.81, 4.05, 3.89, 242.60, 36.50, 23.00, 24.30, 47.30, 0.00, 0.00, 0.00, -226.43, 697.13, 701.56, 0.00, 0.00, 288.31, 953.08, 292.32, 11.50, 5656.00, 42.22
 00Z 20 Dec 1986, VGTJ, 41923, 861220/0000, 23.76, 90.37, 9.0, 1.08, 0.84, 0.66, 154.01, 29.70, 20.70, 27.70, 48.40, 47.16, 74.10, -193.12, -171.13, 149.79, 149.79, 729.07, 737.68, 0.97, 1.53, 287.87, 953.77, 291.81, 11.18, 5625.00, 32.34
 00Z 21 Dec 1986, VGTJ, 41923, 861221/0000, 23.76, 90.37, 9.0, -3.09, -5.35, -5.67, 305.01, 37.10, 26.10, 31.10, 57.20, 674.32, 738.95, -52.22, -38.35, 378.67, 378.68, 797.61, 809.65, 24.33, 26.66, 289.11, 972.48, 291.44, 11.87, 5574.00, 32.51
 00Z 23 Dec 1986, VGTJ, 41923, 861223/0000, 23.76, 90.37, 9.0, 5.06, 4.01, 3.91, 117.21, 21.30, 16.70, 25.70, 42.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 286.48, 957.28, 290.10, 10.18, 5641.00, 30.02
 00Z 24 Dec 1986, VGTJ, 41923, 861224/0000, 23.76, 90.37, 9.0, 0.45, 0.08, -0.04, 162.81, 28.10, 20.70, 29.70, 50.40, 0.00, 0.20, 0.00, -418.99, 492.63, 501.89, 0.00, 0.01, 287.05, 946.36, 291.64, 10.70, 5642.00, 31.12
 00Z 25 Dec 1986, VGTJ, 41923, 861225/0000, 23.76, 90.37, 9.0, 2.22, 0.80, 0.80, 117.20, 28.70, 20.10, 27.10, 47.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 285.70, 914.09, 293.16, 10.18, 5628.00, 35.23
 00Z 26 Dec 1986, VGTJ, 41923, 861226/0000, 23.76, 90.37, 9.0, 0.70, 2.30, 2.15, 167.81, 34.50, 21.50, 26.10, 47.60, 1.41, 2.19, -233.58, -225.17, 699.16, 698.93, 716.51, 718.70, 0.05, 0.08, 288.16, 958.76, 291.68, 11.34, 5643.00, 42.94
 00Z 27 Dec 1986, VGTJ, 41923, 861227/0000, 23.76, 90.37, 9.0, 4.12, 2.59, 2.43, 121.41, 22.30, 17.10, 26.10, 43.20, 1458.81, 1476.86, -187.72, -167.67, 329.07, 329.19, 777.14, 783.40, 39.65, 40.14, 286.76, 926.88, 293.07, 10.74, 5655.00, 30.35
 00Z 28 Dec 1986, VGTJ, 41923, 861228/0000, 23.76, 90.37, 9.0, 34.73, 7.72, 7.83, 168.01, -32.50, -14.00, 1.00, -13.00, 719.88, 784.55, 0.00, 0.00, 750.61, 749.22, 932.07, 932.07, 282.88, 932.07, 288.63, 8.42, 5672.00, 19.43
 00Z 29 Dec 1986, VGTJ, 41923, 861229/0000, 23.76, 90.37, 9.0, 7.74, 5.08, 4.92, 90.21, 16.30, 15.70, 22.70, 38.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 285.69, 953.57, 289.62, 9.69, 5588.00, 25.27
 00Z 30 Dec 1986, VGTJ, 41923, 861230/0000, 23.76, 90.37, 9.0, 5.10, 2.93, 2.82, 101.80, 17.50, 19.10, 25.10, 44.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.36, 943.38, 289.16, 8.96, 5592.00, 23.92
 00Z 31 Dec 1986, VGTJ, 41923, 861231/0000, 23.76, 90.37, 9.0, 5.96, 1.09, 0.95, 68.98, 18.20, 20.40, 22.70, 43.10, 93.91, 118.94, -13.97, -12.61, 725.76, 715.39, 905.41, 908.02, 29.53, 37.40, 286.28, 964.80, 289.25, 9.97, 5550.00, 25.51
 00Z 01 Dec 1988, VGTJ, 41923, 881201/0000, 23.76, 90.37, 9.0, 4.33, 3.77, 0.00, 0.00, 0.00, 0.00, 282.20, 771.97, 303.89, 9.46, 16.31
 00Z 02 Dec 1988, VGTJ, 41923, 881202/0000, 23.76, 90.37, 9.0, 10.28, 6.63, 6.08, 123.01, 8.90, 10.90, 18.90, 29.80, 0.00, 1.88, 0.00, -103.53, 720.12, 739.54, 0.00, 3.74, 291.08, 974.10, 293.29, 13.46, 5724.00, 26.92
 00Z 03 Dec 1988, VGTJ, 41923, 881203/0000, 23.76, 90.37, 9.0, 6.71, 3.00, 2.34, 121.09, 21.20, 14.28, 21.28, 35.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 291.47, 949.48, 295.85, 14.18, 5640.28, 37.90
 00Z 04 Dec 1988, VGTJ, 41923, 881204/0000, 23.76, 90.37, 9.0, 4.64, 4.07, 0.00, 0.00, 0.00, 0.00, 290.68, 954.75, 294.58, 13.39, 26.73
 00Z 05 Dec 1988, VGTJ, 41923, 881205/0000, 23.76, 90.37, 9.0, 10.05, 8.92, 8.41, 128.20, 11.70, 11.10, 18.10, 29.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 289.61, 950.52, 293.86, 12.57, 5749.00, 27.64
 00Z 06 Dec 1988, VGTJ, 41923, 881206/0000, 23.76, 90.37, 9.0, 6.12, 5.48, 147.65, 192.79, -36.71, -25.57, 686.68, 682.86, 855.55, 863.51, 290.34, 926.51, 296.76, 13.52, 32.47
 00Z 07 Dec 1988, VGTJ, 41923, 881207/0000, 23.76, 90.37, 9.0, 9.94, 7.44, 7.00, 132.80, 11.30, 12.90, 17.90, 30.80, 33.59, 47.39, -69.65, -58.34, 766.79, 761.77, 831.15, 837.10, 1.53, 2.15, 287.18, 914.69, 294.61, 11.14, 5733.00, 23.56
 00Z 08 Dec 1988, VGTJ, 41923, 881208/0000, 23.76, 90.37, 9.0, 9.82, 5.23, 5.11, 114.19, 10.10, 12.50, 19.50, 32.00, 62.22, 82.83, -88.67, -74.16, 716.95, 714.64, 821.25, 837.89, 3.91, 5.21, 288.21, 927.25, 294.53, 11.81, 5712.00, 34.28
 00Z 09 Dec 1988, VGTJ, 41923, 881209/0000, 23.76, 90.37, 9.0, 6.60, 2.91, 2.78, 100.21, 14.70, 16.10, 23.10, 39.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 287.35, 939.66, 292.53, 10.97, 5722.00, 27.98
 00Z 10 Dec 1988, VGTJ, 41923, 881210/0000, 23.76, 90.37, 9.0, 7.27, 4.69, 4.45, 61.80, 27.70, 12.30, 25.30, 37.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 286.41, 920.25, 293.31, 10.53, 5692.00, 36.80
 00Z 11 Dec 1988, VGTJ, 41923, 881211/0000, 23.76, 90.37, 9.0, 8.47, 4.01, 3.52, 152.80, 13.70, 13.30, 21.30, 34.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 289.50, 955.29, 293.34, 12.46, 5698.00, 25.35
 00Z 13 Dec 1988, VGTJ, 41923, 881213/0000, 23.76, 90.37, 9.0, 11.22, 7.92, 7.73, 134.20, 6.70, 11.10, 18.10, 29.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 286.67, 909.84, 294.54, 10.84, 5705.00, 29.53
 00Z 14 Dec 1988, VGTJ, 41923, 881214/0000, 23.76, 90.37, 9.0, 10.93, 8.19, 8.31, 129.81, 5.20, 13.00, 17.30, 30.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 285.93, 919.15, 292.93, 10.21, 5696.00, 29.56
 00Z 16 Dec 1988, VGTJ, 41923, 881216/0000, 23.76, 90.37, 9.0, 7.25, 3.15, 2.72, 122.98, 9.30, 15.30, 22.30, 37.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 287.59, 931.45, 293.51, 11.24, 5677.00, 22.62
 00Z 17 Dec 1988, VGTJ, 41923, 881217/0000, 23.76, 90.37, 9.0, 7.72, 3.85, 3.65, 107.81, 11.10, 16.50, 20.70, 37.20, 0.39, 4.53, -28.63, -21.38, 844.38, 833.98, 860.65, 876.12, 0.01, 0.15, 287.54, 951.76, 291.66, 10.99, 5671.00, 27.90
 00Z 23 Dec 1988, VGTJ, 41923, 881223/0000, 23.76, 90.37, 9.0, 12.63, 6.42, 6.00, 41.01, -1.70, 5.30, 22.30, 27.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 287.55, 934.37, 293.20, 11.21, 5703.00, 20.54
 00Z 24 Dec 1988, VGTJ, 41923, 881224/0000, 23.76, 90.37, 9.0, -18.62, -28.20, -28.44, 978.05, 45.68, 46.55, 49.27, 95.82, 7439.71, 7533.94, 0.00, 0.00, 941.98, 941.98, 204.40, 206.99, 284.34, 941.98, 289.26, 8.99, 4860.55, 18.35
 00Z 25 Dec 1988, VGTJ, 41923, 881225/0000, 23.76, 90.37, 9.0, 5.93, 6.58, 6.28, 109.00, 11.10, 14.10, 26.10, 40.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 283.34, 894.66, 292.52, 8.82, 5678.00, 18.95
 00Z 26 Dec 1988, VGTJ, 41923, 881226/0000, 23.76, 90.37, 9.0, 6.99, 8.84, 8.70, 46.00, 3.50, 6.10, 31.10, 37.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 281.30, 876.92, 292.09, 7.89, 5720.00, 16.45
 00Z 27 Dec 1988, VGTJ, 41923, 881227/0000, 23.76, 90.37, 9.0, 5.85, 4.78, 4.55, 159.95, 4.70, 15.30, 24.30, 39.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 286.03, 912.93, 293.60, 10.37, 5672.00, 22.53
 00Z 28 Dec 1988, VGTJ, 41923, 881228/0000, 23.76, 90.37, 9.0, 6.16, 8.36, 8.05, 142.61, 15.70, 22.70, 38.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.59, 916.31, 291.81, 9.38, 5683.00, 22.91
 00Z 29 Dec 1988, VGTJ, 41923, 881229/0000, 23.76, 90.37, 9.0, 10.20, 8.09, 7.88, 79.18, 15.90, 19.10, 35.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 281.13, 897.50, 289.98, 7.57, 5628.00, 11.46
 00Z 30 Dec 1988, VGTJ, 41923, 881230/0000, 23.76, 90.37, 9.0, 8.30, 8.09, 0.00, 0.00, 0.00, 0.00, 279.56, 868.76, 291.06, 7.08, 10.45
 00Z 07 Dec 1989, VGTJ, 41923, 891207/0000, 23.76, 90.37, 9.0, 6.50, 6.13, 24.55, 0.00, 0.00, 0.00, 0.00, 287.86, 962.20, 291.08, 11.03, 5503.21, 3.15
 00Z 08 Dec 1989, VGTJ, 41923, 891208/0000, 23.76, 90.37, 9.0, 2.44, 2.07, 27.91, 0.00, 0.00, 0.00, 0.00, 287.59, 958.11, 291.16, 10.99, 5645.26, 8.59
 00Z 10 Dec 1989, VGTJ, 41923, 891210/0000, 23.76, 90.37, 9.0, 7.60, 3.93, 3.54, 128.22, 15.10, 22.10, 37.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 288.34, 963.54, 291.44, 11.45, 5673.00, 16.18
 00Z 11 Dec 1989, VGTJ, 41923, 891211/0000, 23.76, 90.37, 9.0, 6.39, 1.25, 0.77, 176.62, 18.20, 20.50, 38.70, 55.89, 66.76, -10.97, -9.12, 792.09, 810.61, 910.14, 914.52, 0.73, 0.87, 289.76, 965.12, 292.73, 12.55, 5654.00, 20.57
 00Z 12 Dec 1989, VGTJ, 41923, 891212/0000, 23.76, 90.37, 9.0, 5.12, 1.81, 1.42, 142.19, 20.30, 21.10, 41.40, 37.06, 82.71, -22.33, -18.52, 770.08, 770.83, 894.73, 900.64, 0.88, 1.97, 288.69, 973.31, 290.96, 11.62, 5640.00, 16.73
 00Z 13 Dec 1989, VGTJ, 41923, 891213/0000, 23.76, 90.37, 9.0, 4.39, 4.08, 0.43, 10.41, -24.41, -20.07, 865.28, 756.17, 879.40, 889.50, 286.37, 954.26, 290.24, 10.11, 18.23
 00Z 14 Dec 1989, VGTJ, 41923, 891214/0000, 23.76, 90.37, 9.0, 291.19, 0.00
 00Z 15 Dec 1989, VGTJ, 41923, 891215/0000, 23.76, 90.37, 9.0, 6.67, 0.97, 0.57, 103.81, 17.70, 22.30, 40.00, 15.65, 51.63, -37.31, -29.92, 812.84, 777.61, 880.20, 890.34, 5.08, 16.74, 287.73, 946.52, 292.31, 11.22, 5630.00, 15.71
 00Z 16 Dec 1989, VGTJ, 41923, 891216/0000, 23.76, 90.37, 9.0, 1.24, -1.53, -1.95, 110.79, 22.00, 26.70, 48.70, 395.96, 519.88, -75.75, -62.64, 326.13, 328.52, 831.72, 839.00, 182.13, 239.13, 287.04, 920.47, 293.95, 11.03, 5592.00, 23.76
 00Z 18 Dec 1989, VGTJ, 41923, 891218/0000, 23.76, 90.37, 9.0, 5.19, 4.88, 4.54, 149.81, 20.00, 20.10, 40.10, 0.02, 0.02, -43.41, -39.54, 846.22, 854.52, 853.60, 854.49, 0.00, 0.00, 285.02, 908.31, 292.98, 9.76, 5647.00, 16.60
 00Z 19 Dec 1989, VGTJ, 41923, 891219/0000, 23.76, 90.37, 9.0, 7.13, 6.07, 5.74, 149.20, 16.90, 17.90, 19.30, 37.20, 7.03, 13.90, -54.88, -51.59, 815.45, 812.95, 847.45, 849.93, 0.17, 0.34, 285.34, 920.74, 292.17, 9.79, 5642.00, 25.45
 00Z 20 Dec 1989, VGTJ, 41923, 891220/0000, 23.76, 90.37, 9.0, 9.30, 3.37, 3.22, 98.81, 4.26, 12.50, 22.50, 35.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 287.62, 946.83, 292.17, 11.09, 5655.00, 24.78
 00Z 21 Dec 1989, VGTJ, 41923, 891221/0000, 23.76, 90.37, 9.0, 7.90, 4.78, 4.40, 15.00, 21.67, 36.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 287.64, 956.66, 291.33, 11.03, 5595.81, 21.26
 00Z 23 Dec 1989, VGTJ, 41923, 891223/0000, 23.76, 90.37, 9.0, 3.85, 2.92, 2.73, 177.80, 29.40, 19.60, 22.50, 42.10, 114.16, 140.61, -91.29, -86.53, 587.49, 591.15, 802.49, 809.11, 1.93, 2.38, 287.93, 942.00, 292.92, 11.44, 5620.00, 35.88
 00Z 24 Dec 1989, VGTJ, 41923, 891224/0000, 23.76, 90.37, 9.0, 1.75, 270.80, 31.70, 22.70, 22.70, 45.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -783.32, 12.04, 5618.00, 37.41
 00Z 26 Dec 1989, VGTJ, 41923, 891226/0000, 23.76, 90.37, 9.0, 1.20, 4.58, 4.67, 204.39, 33.90, 22.70, 22.90, 45.60, 3.50, 3.98, -144.57, -154.96, 680.07, 681.11, 721.83, 720.59, 0.04, 0.05, 287.33, 962.86, 290.48, 10.67, 5628.00, 40.55
 00Z 28 Dec 1989, VGTJ, 41923, 891228/0000, 23.76, 90.37, 9.0, 9.54, 4.40, 4.11, 78.41, 15.10, 21.10, 36.20, 7.97, 28.38, -27.97, -21.73, 801.20, 790.93, 868.12, 880.97, 0.17, 0.60, 285.28, 945.86, 289.88, 9.58, 5588.00, 15.19
 00Z 29 Dec 1989, VGTJ, 41923, 891229/0000, 23.76, 90.37, 9.0, 6.98, 6.74, 22.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 285.23, 971.89, 287.58, 9.25, 5599.00, 9.58
 00Z 30 Dec 1989, VGTJ, 41923, 891230/0000, 23.76, 90.37, 9.0, 9.96, 7.08, 6.81, 74.62, 12.70, 21.70, 34.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 286.11, 974.45, 288.25, 9.75, 5617.00, 14.67
 00Z 01 Dec 1990, VGTJ, 41923, 901201/0000, 23.76, 90.37, 9.0, 13.20, 13.32, 13.29, 85.61, -1.10, 8.10, 19.10, 27.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 278.39, 834.03, 293.23, 6.77, 5690.00, 19.49
 00Z 02 Dec 1990, VGTJ, 41923, 901202/0000, 23.76, 90.37, 9.0, 5.19, 2.98, 2.71, 173.01, 17.10, 18.50, 20.10, 38.60, 56.33, 117.39, -9.42, -6.74, 633.50, 615.66, 886.46, 898.43, 3.87, 8.06, 289.95, 960.05, 293.37, 12.71, 5683.00, 33.69
 00Z 04 Dec 1990, VGTJ, 41923, 901204/0000, 23.76, 90.37, 9.0, 7.48, 3.77, 3.39, 102.80, 15.30, 22.30, 37.60, 1081.99, 1111.52, -104.58, -89.24, 775.10, 748.40, 848.81, 849.23, 22.82, 23.44, 285.77, 907.01, 293.88, 10.30, 5652.00, 17.95
 00Z 05 Dec 1990, VGTJ, 41923, 901205/0000, 23.76, 90.37, 9.0, 7.86, 7.73, 7.43, 116.21, 17.70, 15.10, 21.10, 36.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 282.68, 874.88, 293.70, 8.68, 5674.00, 21.95
 00Z 06 Dec 1990, VGTJ, 41923, 901206/0000, 23.76, 90.37, 9.0, 7.06, 4.68, 4.53, 123.20, -6.50, 15.90, 21.90, 37.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.21, 877.04, 295.09, 9.55, 5671.00, 22.19
 00Z 07 Dec 1990, VGTJ, 41923, 901207/0000, 23.76, 90.37, 9.0, 10.17, 3.00, 2.64, 44.00, 3.10, 8.70, 24.70, 33.40, 0.00, 1.42, 0.00, -125.63, 678.78, 697.40, 0.00, 0.06, 284.24, 882.12, 294.64, 9.54, 5626.00, 95.76
 00Z 08 Dec 1990, VGTJ, 41923, 901208/0000, 23.76, 90.37, 9.0, 6.83, 6.43, 6.09, 97.39, 4.30, 14.10, 24.10, 38.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 282.30, 855.07, 295.23, 8.64, 5667.00, 18.10
