Date,Station identifier,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 00Z 04 Oct 1985, VGTJ, 41923, 851004/0000, 23.76, 90.37, 9.0, -0.74, -7.83, -8.47, 162.81, 24.30, 20.90, 26.90, 47.80, 2450.59, 2739.16, -10.80, -6.00, 194.75, 194.67, 890.32, 909.86, 1646.21, 1840.06, 296.57, 959.21, 300.15, 19.38, 5771.00, 47.70
 00Z 05 Oct 1985, VGTJ, 41923, 851005/0000, 23.76, 90.37, 9.0, -2.59, -4.44, -5.18, 228.20, 32.90, 22.50, 25.30, 47.80, 2502.56, 2714.08, -38.12, -20.19, 811.53, 834.90, 312.17, 338.55, 295.81, 952.08, 300.01, 18.65, 5761.00, 52.23
 00Z 06 Oct 1985, VGTJ, 41923, 851006/0000, 23.76, 90.37, 9.0, 15.40, 0.17, -0.82, 20.01, -2.90, 23.10, 20.20, 706.44, 982.35, -158.96, -55.04, 724.47, 783.74, 194.78, 270.85, 293.87, 931.04, 299.96, 17.05, 5733.00, 18.92
 00Z 08 Oct 1985, VGTJ, 41923, 851008/0000, 23.76, 90.37, 9.0, 6.35, 5.85, 22.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 303.11, 1373.08, 276.76, 19.37, 5745.00, 1.58
 00Z 09 Oct 1985, VGTJ, 41923, 851009/0000, 23.76, 90.37, 9.0, 2.76, -3.39, -4.12, 165.78, 31.30, 16.90, 23.90, 40.80, 1922.21, 2145.15, -33.68, -12.55, 835.58, 879.57, 288.87, 322.38, 295.87, 947.65, 300.48, 18.82, 5776.00, 51.16
 00Z 10 Oct 1985, VGTJ, 41923, 851010/0000, 23.76, 90.37, 9.0, 2.24, 1.48, 1.04, 172.80, 30.50, 16.10, 25.10, 41.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 291.96, 897.35, 301.16, 15.61, 5826.00, 47.81
 00Z 11 Oct 1985, VGTJ, 41923, 851011/0000, 23.76, 90.37, 9.0, 0.01, -3.65, -4.35, 216.79, 34.40, 19.80, 23.50, 43.30, 2052.25, 2265.15, -26.76, -9.51, 843.92, 889.92, 7635.57, 8427.68, 296.36, 945.69, 301.15, 19.46, 5809.00, 58.12
 00Z 12 Oct 1985, VGTJ, 41923, 851012/0000, 23.76, 90.37, 9.0, 1.58, -3.89, -4.54, 183.19, 29.70, 18.10, 24.10, 42.20, 1478.04, 1718.04, -39.98, -23.30, 807.70, 872.12, 1606.52, 1867.39, 296.05, 943.64, 301.03, 19.07, 5742.00, 52.07
 00Z 13 Oct 1985, VGTJ, 41923, 851013/0000, 23.76, 90.37, 9.0, -2.82, -4.22, -4.92, 237.79, 35.80, 22.20, 23.90, 46.10, 2501.08, 2731.18, -19.46, -11.90, 823.09, 853.73, 332.70, 363.30, 297.70, 962.10, 301.03, 20.70, 5742.00, 64.13
 00Z 14 Oct 1985, VGTJ, 41923, 851014/0000, 23.76, 90.37, 9.0, -0.53, -3.55, -4.54, 214.80, 32.50, 18.10, 28.10, 46.20, 1359.39, 1561.55, -360.24, -279.07, 139.76, 139.70, 649.88, 690.05, 331.54, 380.84, 295.28, 914.84, 302.93, 18.84, 5868.00, 51.11
