Date,Station identifier,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 00Z 07 Sep 1986, VGTJ, 41923, 860907/0000, 23.76, 90.37, 9.0, 0.37, -5.06, -5.59, 192.18, 34.60, 19.30, 24.30, 43.60, 1003.50, 1170.04, -12.44, -4.12, 870.34, 905.10, 370.10, 431.52, 296.91, 946.36, 301.66, 20.12, 5841.00, 64.66
 00Z 08 Sep 1986, VGTJ, 41923, 860908/0000, 23.76, 90.37, 9.0, -2.93, -5.15, -5.71, 240.80, 41.00, 22.70, 22.90, 45.60, 1932.72, 2092.08, -1.77, -1.24, 919.44, 923.82, 308.21, 333.62, 298.26, 960.52, 301.72, 21.45, 5833.00, 75.97
 00Z 11 Sep 1986, VGTJ, 41923, 860911/0000, 23.76, 90.37, 9.0, -1.73, -3.51, -3.94, 265.60, 35.90, 21.90, 22.90, 44.80, 1221.76, 1347.99, -5.64, -3.73, 892.95, 904.99, 147.70, 162.96, 296.75, 962.59, 300.01, 19.50, 5809.00, 67.83
 00Z 12 Sep 1986, VGTJ, 41923, 860912/0000, 23.76, 90.37, 9.0, -0.56, -3.45, -3.83, 233.60, 36.30, 21.20, 22.70, 43.90, 464.81, 560.65, -4.79, -2.43, 906.53, 919.30, 69.27, 83.55, 296.02, 957.59, 299.73, 18.75, 5770.00, 60.88
 00Z 13 Sep 1986, VGTJ, 41923, 860913/0000, 23.76, 90.37, 9.0, -0.07, -4.75, -5.35, 218.79, 35.20, 20.70, 23.10, 43.80, 2618.51, 2795.47, -2.04, -0.44, 925.61, 940.35, 2.73, 2.91, 297.01, 969.17, 299.69, 19.71, 5787.00, 62.25
 00Z 16 Sep 1986, VGTJ, 41923, 860916/0000, 23.76, 90.37, 9.0, -4.20, -5.47, 158.96, 273.34, -10.19, -4.41, 874.24, 907.78, 296.91, 957.56, 300.63, 19.82, 56.22
 00Z 17 Sep 1986, VGTJ, 41923, 860917/0000, 23.76, 90.37, 9.0, -1.59, -4.63, -5.94, 37.49, 21.59, 23.39, 44.97, 4406.62, 4776.19, -2.76, -1.01, 913.91, 928.80, 31.88, 34.55, 297.50, 965.05, 300.56, 20.39, 5611.55, 46.37
 00Z 18 Sep 1986, VGTJ, 41923, 860918/0000, 23.76, 90.37, 9.0, 0.50, -2.42, -3.39, 225.18, 32.54, 18.77, 22.06, 40.83, 309.58, 507.58, -26.31, -16.70, 406.72, 395.05, 818.11, 862.69, 99.65, 163.39, 298.24, 971.18, 300.76, 21.18, 5827.95, 66.00
 00Z 19 Sep 1986, VGTJ, 41923, 860919/0000, 23.76, 90.37, 9.0, 0.60, -3.00, -3.76, 205.58, 27.60, 19.40, 22.30, 41.70, 1438.08, 1674.63, -8.62, -3.69, 157.55, 156.87, 884.64, 910.15, 4357.04, 5073.75, 296.89, 957.77, 300.60, 19.80, 5798.00, 56.75
 00Z 21 Sep 1986, VGTJ, 41923, 860921/0000, 23.76, 90.37, 9.0, 0.46, -2.84, -3.96, 208.01, 28.70, 19.50, 23.70, 43.20, 366.69, 583.21, -116.02, -50.27, 367.41, 370.23, 710.67, 747.04, 295.77, 954.32, 299.78, 18.55, 5856.00, 37.63
 00Z 22 Sep 1986, VGTJ, 41923, 860922/0000, 23.76, 90.37, 9.0, -1.58, -4.23, -4.90, 232.39, 37.60, 22.40, 23.10, 45.50, 1730.66, 1915.35, -3.21, -1.75, 151.94, 151.65, 917.10, 926.62, 321.98, 356.34, 296.19, 962.60, 299.44, 18.88, 5785.00, 58.42
 00Z 24 Sep 1986, VGTJ, 41923, 860924/0000, 23.76, 90.37, 9.0, 5.49, -2.80, -3.26, 166.39, 24.90, 15.70, 20.70, 36.40, 1402.92, 1605.70, -3.32, -0.68, 925.07, 937.25, 529.24, 605.73, 295.60, 950.46, 299.95, 18.47, 5772.00, 52.62
 00Z 25 Sep 1986, VGTJ, 41923, 860925/0000, 23.76, 90.37, 9.0, 50.56, 50.05, 77.19, 262.61, -13.20, -30.20, -28.60, -58.80, 207.12, 246.27, -33.03, -27.24, 190.79, 189.99, 810.99, 819.49, 23.58, 28.04, 295.13, 961.05, 298.53, 17.66, 5770.00, 203.36
 00Z 26 Sep 1986, VGTJ, 41923, 860926/0000, 23.76, 90.37, 9.0, -0.04, 0.00, -0.83, 35.74, 21.34, 21.84, 43.19, 164.02, 195.78, 0.00, 0.00, 566.05, 565.73, 965.04, 967.44, 25.27, 30.16, 293.89, 967.44, 296.70, 16.28, 5629.42, 50.46
 00Z 28 Sep 1986, VGTJ, 41923, 860928/0000, 23.76, 90.37, 9.0, 1.92, -1.14, -1.72, 209.00, 34.50, 19.00, 20.70, 39.70, 690.43, 834.12, -0.35, -0.04, 171.60, 169.07, 938.92, 950.19, 83.54, 100.93, 296.12, 976.37, 298.17, 18.48, 5781.00, 60.25
 00Z 29 Sep 1986, VGTJ, 41923, 860929/0000, 23.76, 90.37, 9.0, -3.06, -1.38, -2.41, 263.99, 42.10, 23.10, 23.10, 46.20, 774.85, 1005.84, -89.64, -105.97, 240.20, 238.57, 748.68, 743.95, 77.30, 100.34, 295.91, 976.77, 297.94, 18.24, 5783.00, 51.61
 00Z 30 Sep 1986, VGTJ, 41923, 860930/0000, 23.76, 90.37, 9.0, -0.18, -1.53, -1.78, 223.38, 34.70, 21.20, 22.50, 43.70, 658.91, 741.38, -12.50, -8.09, 851.47, 872.96, 49.39, 55.58, 294.48, 958.91, 298.06, 17.00, 5778.00, 59.26
 00Z 01 Sep 1987, VGTJ, 41923, 870901/0000, 23.76, 90.37, 9.0, -0.99, -5.53, -6.45, 228.81, 36.20, 20.90, 22.90, 43.80, 3614.01, 3878.19, -0.88, -0.09, 929.27, 938.75, ********, ********, 298.25, 956.98, 302.05, 21.57, 5840.00, 65.26
