,time,day,month,year,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
114,12Z,6,Jun,1986,5,600.0,4359.0,3.8,-6.2,48.0,4.03,233.0,7.0,320.5,333.9,321.2
119,12Z,8,Jun,1986,0,1000.0,,,,,,,,,,
123,12Z,8,Jun,1986,4,600.0,4257.0,6.2,-13.8,22.0,2.21,,,323.2,330.9,323.7
134,12Z,9,Jun,1986,0,1000.0,2.0,,,,,,,,,
137,12Z,9,Jun,1986,3,850.0,1445.0,22.2,17.2,73.0,14.75,195.0,10.0,309.4,354.5,312.1
139,12Z,9,Jun,1986,5,700.0,3099.0,10.6,4.6,66.0,7.65,280.0,8.0,314.2,338.4,315.6
141,12Z,9,Jun,1986,7,600.0,4368.0,4.8,-14.2,24.0,2.13,298.0,10.0,321.6,329.0,322.0
142,12Z,9,Jun,1986,8,500.0,5830.0,-3.1,-18.1,30.0,1.85,320.0,13.0,329.2,335.8,329.6
143,12Z,9,Jun,1986,9,400.0,7570.0,-12.1,,,,350.0,12.0,339.2,,339.2
144,12Z,9,Jun,1986,10,300.0,9700.0,-27.9,,,,215.0,13.0,345.9,,345.9
145,12Z,9,Jun,1986,11,250.0,10990.0,-36.9,,,,210.0,10.0,351.1,,351.1
146,12Z,10,Jun,1986,0,1000.0,-3.0,,,,,,,,,
149,12Z,10,Jun,1986,3,850.0,1429.0,20.6,17.4,82.0,14.94,230.0,15.0,307.7,353.1,310.5
152,12Z,10,Jun,1986,6,700.0,3099.0,11.2,-3.8,35.0,4.14,285.0,17.0,314.9,328.4,315.6
155,12Z,10,Jun,1986,9,600.0,4363.0,2.6,,,,,,319.1,,319.1
158,00Z,12,Jun,1986,0,1000.0,6.0,,,,,,,,,
161,00Z,12,Jun,1986,3,850.0,1427.0,18.4,13.4,73.0,11.49,210.0,11.0,305.4,340.1,307.5
163,00Z,12,Jun,1986,5,700.0,3065.0,8.4,-5.6,37.0,3.62,240.0,8.0,311.8,323.5,312.4
165,00Z,12,Jun,1986,7,600.0,4347.0,1.0,-14.0,32.0,2.17,203.0,9.0,317.2,324.6,317.6
168,00Z,12,Jun,1986,10,500.0,5820.0,-7.5,-21.5,32.0,1.38,160.0,10.0,323.8,328.8,324.1
170,00Z,12,Jun,1986,12,400.0,7600.0,-18.1,,,,130.0,13.0,331.4,,331.4
172,00Z,12,Jun,1986,14,300.0,9700.0,-30.3,,,,110.0,13.0,342.6,,342.6
173,00Z,12,Jun,1986,15,250.0,10980.0,-39.3,,,,100.0,17.0,347.5,,347.5
175,00Z,12,Jun,1986,17,200.0,12460.0,-51.5,,,,70.0,24.0,351.1,,351.1
178,00Z,15,Jun,1986,0,1000.0,16.0,25.8,24.4,92.0,19.69,180.0,10.0,298.9,356.6,302.5
180,00Z,15,Jun,1986,2,850.0,1435.0,18.0,16.6,92.0,14.18,210.0,17.0,305.0,347.6,307.6
181,00Z,15,Jun,1986,3,700.0,3076.0,9.2,8.2,93.0,9.84,235.0,14.0,312.6,343.3,314.5
183,00Z,15,Jun,1986,5,600.0,4338.0,2.6,1.2,90.0,7.01,191.0,14.0,319.1,341.8,320.4
186,00Z,15,Jun,1986,8,500.0,5790.0,-5.5,-6.7,91.0,4.66,140.0,13.0,326.3,342.0,327.2
188,00Z,15,Jun,1986,10,400.0,7510.0,25.2,23.8,92.0,49.59,125.0,18.0,387.6,609.4,398.8
190,00Z,15,Jun,1986,12,300.0,9587.0,-27.6,-34.2,53.0,0.71,,,346.4,349.2,346.5
193,12Z,15,Jun,1986,0,1000.0,-7.0,,,,,,,,,
196,12Z,15,Jun,1986,3,850.0,1427.0,21.8,19.2,85.0,16.77,195.0,11.0,309.0,360.2,312.1
197,12Z,15,Jun,1986,4,700.0,3092.0,12.2,12.2,100.0,12.92,195.0,10.0,316.0,356.6,318.4
199,12Z,15,Jun,1986,6,600.0,4365.0,5.0,2.8,86.0,7.87,202.0,8.0,321.9,347.5,323.4
201,12Z,15,Jun,1986,8,500.0,5830.0,-2.3,-3.7,90.0,5.86,210.0,6.0,330.2,350.1,331.3
202,12Z,15,Jun,1986,9,400.0,7580.0,-11.5,-13.1,88.0,3.51,190.0,12.0,339.9,352.6,340.7
205,12Z,15,Jun,1986,12,300.0,9740.0,-23.5,-29.5,58.0,1.11,295.0,8.0,352.1,356.6,352.4
207,12Z,15,Jun,1986,14,250.0,11050.0,-32.7,-42.7,36.0,0.36,265.0,4.0,357.3,358.9,357.4
209,12Z,15,Jun,1986,16,200.0,12580.0,-45.1,,,,95.0,8.0,361.2,,361.2
213,00Z,16,Jun,1986,0,1000.0,10.0,,,,,,,,,
217,00Z,16,Jun,1986,4,700.0,3103.0,11.4,10.8,96.0,11.76,180.0,7.0,315.1,352.0,317.3
220,00Z,16,Jun,1986,7,500.0,5840.0,-3.1,-5.3,85.0,5.19,195.0,25.0,329.2,346.9,330.2
222,00Z,16,Jun,1986,9,400.0,7580.0,-10.9,-15.5,69.0,2.88,220.0,5.0,340.7,351.2,341.3
224,00Z,16,Jun,1986,11,300.0,9750.0,-22.7,-35.7,30.0,0.61,190.0,12.0,353.3,355.8,353.4
226,00Z,16,Jun,1986,13,250.0,11060.0,-31.9,,,,190.0,10.0,358.5,,358.5
227,00Z,16,Jun,1986,14,200.0,12600.0,-44.1,,,,100.0,6.0,362.8,,362.8
231,12Z,16,Jun,1986,0,1000.0,4.0,,,,,,,,,
233,12Z,16,Jun,1986,2,850.0,1396.0,20.0,18.4,91.0,15.93,210.0,23.0,307.1,355.3,310.0
234,12Z,16,Jun,1986,3,700.0,3035.0,10.6,7.6,82.0,9.44,235.0,13.0,314.2,343.9,316.0
235,12Z,16,Jun,1986,4,500.0,5810.0,-6.3,-8.5,84.0,4.05,166.0,12.0,325.3,339.0,326.1
236,12Z,16,Jun,1986,5,400.0,7520.0,-15.1,-23.1,50.0,1.5,120.0,12.0,335.3,340.8,335.6
237,12Z,16,Jun,1986,6,300.0,9630.0,-31.1,-40.1,41.0,0.39,100.0,15.0,341.4,343.0,341.5
238,12Z,16,Jun,1986,7,250.0,10900.0,-42.5,,,,70.0,13.0,342.7,,342.7
240,00Z,17,Jun,1986,1,1000.0,21.0,25.0,23.8,93.0,18.98,160.0,8.0,298.1,353.5,301.5
242,00Z,17,Jun,1986,3,850.0,1438.0,18.8,16.4,86.0,14.0,200.0,20.0,305.8,348.0,308.4
244,00Z,17,Jun,1986,5,700.0,3085.0,11.0,8.0,82.0,9.71,230.0,27.0,314.6,345.2,316.5
246,00Z,17,Jun,1986,7,600.0,4358.0,4.0,1.8,86.0,7.32,274.0,17.0,320.7,344.5,322.1
248,00Z,17,Jun,1986,9,500.0,5820.0,-4.1,-7.1,80.0,4.52,325.0,6.0,328.0,343.4,328.9
251,00Z,17,Jun,1986,12,400.0,7550.0,-13.7,-22.7,47.0,1.55,20.0,9.0,337.1,342.9,337.4
253,00Z,17,Jun,1986,14,300.0,9670.0,-29.9,,,,65.0,8.0,343.1,,343.1
255,00Z,17,Jun,1986,16,250.0,10940.0,-40.3,,,,165.0,42.0,346.0,,346.0
259,12Z,17,Jun,1986,0,1000.0,11.0,,,,,,,,,
262,12Z,17,Jun,1986,3,850.0,1444.0,19.4,15.6,79.0,13.29,205.0,15.0,306.4,346.6,308.9
264,12Z,17,Jun,1986,5,700.0,3093.0,10.6,7.2,79.0,9.18,235.0,18.0,314.2,343.1,315.9
266,12Z,17,Jun,1986,7,600.0,4361.0,4.6,1.6,81.0,7.21,219.0,16.0,321.4,344.9,322.8
267,12Z,17,Jun,1986,8,500.0,5830.0,-0.9,-3.9,80.0,5.77,200.0,13.0,331.9,351.6,333.0
269,12Z,17,Jun,1986,10,300.0,9760.0,-25.7,-34.7,43.0,0.67,130.0,6.0,349.0,351.8,349.2
270,12Z,17,Jun,1986,11,250.0,11050.0,-36.9,,,,145.0,7.0,351.1,,351.1
271,12Z,17,Jun,1986,12,200.0,12550.0,-50.1,,,,90.0,7.0,353.3,,353.3
277,00Z,18,Jun,1986,0,1000.0,16.0,26.4,23.8,86.0,18.98,180.0,12.0,299.6,355.3,302.9
279,00Z,18,Jun,1986,2,850.0,1459.0,23.6,21.3,87.0,19.17,195.0,10.0,310.9,369.9,314.4
281,00Z,18,Jun,1986,4,700.0,3123.0,14.2,12.0,87.0,12.75,235.0,11.0,318.2,358.6,320.6
282,00Z,18,Jun,1986,5,600.0,4408.0,6.4,2.8,78.0,7.87,,,323.5,349.3,325.0
286,00Z,19,Jun,1986,0,1000.0,-18.0,,,,,,,,,
289,00Z,19,Jun,1986,3,850.0,1410.0,20.0,19.4,96.0,16.99,200.0,8.0,307.1,358.5,310.2
290,00Z,19,Jun,1986,4,700.0,3064.0,11.2,10.2,94.0,11.29,205.0,9.0,314.9,350.3,317.0
291,00Z,19,Jun,1986,5,500.0,5810.0,-2.1,-4.9,81.0,5.35,245.0,6.0,330.4,348.7,331.5
292,00Z,19,Jun,1986,6,400.0,7570.0,-11.3,-17.3,61.0,2.48,220.0,7.0,340.2,349.3,340.7
293,00Z,19,Jun,1986,7,300.0,9720.0,-25.3,-36.3,35.0,0.57,225.0,7.0,349.6,352.0,349.7
294,00Z,19,Jun,1986,8,250.0,11020.0,-35.3,,,,125.0,15.0,353.4,,353.4
295,00Z,19,Jun,1986,9,200.0,12530.0,-48.5,,,,90.0,23.0,355.8,,355.8
297,12Z,19,Jun,1986,0,1000.0,-36.0,,,,,,,,,
300,12Z,19,Jun,1986,3,850.0,1397.0,21.2,19.2,88.0,16.77,155.0,13.0,308.3,359.4,311.4
303,12Z,19,Jun,1986,6,700.0,3062.0,14.0,11.6,85.0,12.41,150.0,13.0,318.0,357.3,320.3
304,12Z,19,Jun,1986,7,600.0,4349.0,6.6,2.6,76.0,7.75,155.0,13.0,323.7,349.2,325.2
306,12Z,19,Jun,1986,9,500.0,5830.0,-1.3,-13.3,40.0,2.76,160.0,12.0,331.4,341.2,331.9
308,12Z,19,Jun,1986,11,400.0,7580.0,-11.3,,,,155.0,9.0,340.2,,340.2
309,12Z,19,Jun,1986,12,300.0,9730.0,-24.7,,,,135.0,6.0,350.5,,350.5
312,12Z,19,Jun,1986,15,250.0,11040.0,-33.7,,,,70.0,5.0,355.8,,355.8
313,12Z,19,Jun,1986,16,200.0,12570.0,-46.7,,,,65.0,5.0,358.7,,358.7
316,00Z,20,Jun,1986,0,1000.0,-21.0,,,,,,,,,
319,00Z,20,Jun,1986,3,850.0,1442.0,22.4,19.6,84.0,17.21,145.0,32.0,309.6,362.3,312.8
