Date,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 00Z 17 May 1987, 41977, 870517/0000, 22.35, 91.80, 34.0, -7.06, -7.74, 0.00, 0.00, 0.00, 0.00, 294.54, 924.33, 301.25, 17.75, 22.78
 00Z 18 May 1987, 41977, 870518/0000, 22.35, 91.80, 34.0, -6.39, -7.01, 0.00, 0.00, 0.00, 0.00, 294.75, 941.56, 299.88, 17.64, 22.29
 00Z 24 May 1987, 41977, 870524/0000, 22.35, 91.80, 34.0, -0.63, -0.43, -1.41, 256.20, 26.50, 20.10, 21.90, 42.00, 17.55, 140.64, -62.59, -58.30, 818.47, 821.45, 295.10, 926.06, 301.68, 18.31, 5792.00, 50.72
 00Z 30 May 1987, 41977, 870530/0000, 22.35, 91.80, 34.0, 0.96, 0.12, 24.70, 316.16, 367.51, -527.68, -117.64, 271.23, 271.41, 369.41, 650.17, 57.33, 66.64, 290.24, 872.53, 301.80, 14.40, 5765.00, 11.38
 00Z 31 May 1987, 41977, 870531/0000, 22.35, 91.80, 34.0, 3.52, -2.02, -3.08, 165.99, 24.30, 16.30, 23.30, 39.60, 474.28, 747.17, -65.94, -31.95, 765.99, 851.95, 28.95, 45.61, 293.92, 915.66, 301.44, 17.25, 5736.00
 00Z 02 May 1990, 41977, 900502/0000, 22.35, 91.80, 34.0, 0.30, 5.69, 4.99, 225.78, 11.70, 18.30, 24.30, 42.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 292.36, 961.72, 295.66, 14.82, 5797.00, 32.64
 00Z 08 May 1990, 41977, 900508/0000, 22.35, 91.80, 34.0, -7.97, -6.38, -7.62, 376.58, 41.30, 26.30, 26.50, 52.80, 1438.39, 1729.46, -63.36, -63.19, 783.31, 803.06, 67.55, 81.22, 298.44, 946.46, 303.19, 22.04, 5824.00, 67.52
 00Z 13 May 1990, 41977, 900513/0000, 22.35, 91.80, 34.0, 0.71, -0.90, -1.08, 191.38, 32.90, 17.70, 26.70, 44.40, 55.70, 79.65, -383.85, -314.21, 398.13, 396.07, 565.05, 571.32, 1.40, 2.00, 292.66, 905.28, 301.13, 16.10, 5783.00, 55.41
 00Z 14 May 1990, 41977, 900514/0000, 22.35, 91.80, 34.0, -3.85, -0.73, -1.00, 428.17, 39.90, 21.90, 24.70, 46.60, 738.67, 822.96, -261.29, -236.78, 191.79, 191.56, 614.11, 691.34, 39.37, 43.86, 295.88, 927.59, 302.34, 19.19, 5876.00, 73.59
 00Z 17 May 1990, 41977, 900517/0000, 22.35, 91.80, 34.0, 14.09, 131.00, -1.10, 23.90, 22.80, 0.00, 0.00, 5843.00, 5843.00
 00Z 18 May 1990, 41977, 900518/0000, 22.35, 91.80, 34.0, -3.95, -4.25, -5.24, 256.60, 31.80, 23.40, 24.50, 47.90, 470.11, 676.72, -47.68, -25.25, 195.46, 195.26, 689.04, 800.57, 99.50, 143.23, 296.93, 954.19, 300.96, 19.90, 5823.00, 55.83
 00Z 22 May 1990, 41977, 900522/0000, 22.35, 91.80, 34.0, -6.20, -8.03, -9.23, 329.00, 33.50, 24.70, 27.50, 52.20, 3518.99, 3867.06, -24.95, -11.93, 117.61, 116.97, 814.76, 840.55, 298.11, 327.60, 299.48, 967.73, 302.31, 22.95, 5815.00, 60.44
 00Z 24 May 1990, 41977, 900524/0000, 22.35, 91.80, 34.0, 7.00, -0.43, -1.51, 121.19, 21.70, 10.10, 25.10, 35.20, 24.02, 183.18, -249.67, -147.51, 465.24, 481.28, 637.85, 727.35, 2.77, 21.09, 293.48, 900.98, 302.39, 17.15, 5786.00, 30.84
 00Z 25 May 1990, 41977, 900525/0000, 22.35, 91.80, 34.0, -0.02, -3.08, -4.34, 266.02, 29.60, 19.00, 22.10, 41.10, 928.31, 1234.62, -18.98, -8.79, 841.89, 888.11, 30.66, 40.78, 298.55, 955.11, 302.51, 21.98, 5815.00, 58.85
 00Z 27 May 1990, 41977, 900527/0000, 22.35, 91.80, 34.0, 2.45, -2.02, -2.95, 372.36, 31.40, 17.80, 21.10, 38.90, 1050.86, 1312.00, -13.71, -7.09, 143.37, 143.14, 884.65, 906.35, 25.30, 31.59, 296.00, 939.79, 301.31, 19.08, 5773.00, 52.12
 00Z 30 May 1990, 41977, 900530/0000, 22.35, 91.80, 34.0, 4.06, 1.02, -0.27, 206.20, 32.00, 14.40, 21.40, 35.80, 447.31, 732.43, -112.28, -73.58, 172.47, 170.70, 748.03, 776.67, 403.33, 660.43, 296.94, 953.92, 300.99, 19.94, 5796.00, 43.31
 00Z 31 May 1990, 41977, 900531/0000, 22.35, 91.80, 34.0, 2.25, 247.79, 29.40, 17.40, 20.00, 37.40, 5305.00, 57.54
 00Z 16 May 1991, 41977, 910516/0000, 22.35, 91.80, 34.0, 8.75, -1.33, -1.88, 87.61, 14.70, 7.90, 25.90, 33.80, 494.23, 583.79, -420.11, -270.55, 257.32, 257.95, 550.04, 565.67, 3.77, 4.45, 291.56, 896.62, 300.82, 15.88, 5758.00, 34.21
 00Z 18 May 1991, 41977, 910518/0000, 22.35, 91.80, 34.0, -4.58, -2.30, -3.28, 486.50, 24.30, 25.50, 49.80, 592.91, 766.32, -258.16, -84.23, 227.14, 227.42, 599.11, 586.35, 2.31, 2.98, 293.83, 932.11, 299.83, 16.79, 5879.00, 25.81
 00Z 19 May 1991, 41977, 910519/0000, 22.35, 91.80, 34.0, -6.47, -7.56, 28.70, 1147.91, 1457.33, -167.47, 0.00, 195.95, 659.38, 1.05, 4.79, 6.08, 295.00, 940.06, 300.29, 17.54, 5768.00, 0.72
 00Z 20 May 1991, 41977, 910520/0000, 22.35, 91.80, 34.0, -0.91, -8.03, -9.32, 395.44, 37.30, 22.00, 24.70, 46.70, 2254.12, 2612.16, -1.31, 0.00, 926.99, 933.86, 18.33, 21.25, 296.62, 946.16, 301.37, 19.82, 5835.00, 43.43
 00Z 21 May 1991, 41977, 910521/0000, 22.35, 91.80, 34.0, 2.90, -4.44, -5.89, 391.68, 16.30, 23.30, 39.60, 1187.74, 1707.61, -6.70, -0.79, 201.58, 201.78, 884.45, 929.71, 22.26, 32.00, 298.31, 964.35, 301.45, 21.53, 5793.00, 28.32
 00Z 23 May 1991, 41977, 910523/0000, 22.35, 91.80, 34.0, -3.46, -0.71, -1.65, 288.00, 23.50, 23.50, 47.00, 48.65, 222.69, -194.28, -66.11, 390.16, 394.15, 576.51, 439.93, 0.53, 2.43, 293.38, 926.71, 299.84, 16.40, 5750.00, 25.51
 00Z 25 May 1991, 41977, 910525/0000, 22.35, 91.80, 34.0, -3.66, 1.82, 1.01, 391.80, 30.00, 22.80, 25.10, 47.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 291.64, 913.78, 299.28, 14.90, 5755.00, 40.37
 00Z 27 May 1991, 41977, 910527/0000, 22.35, 91.80, 34.0, -6.41, -8.06, 23.01, 2405.77, 3084.02, 0.00, 0.00, 991.79, 991.79, 202.81, 259.98, 300.34, 991.79, 301.07, 22.95, 5727.39, 0.23
 00Z 28 May 1991, 41977, 910528/0000, 22.35, 91.80, 34.0, 0.37, -2.04, -3.30, 219.38, 38.90, 18.30, 24.30, 42.60, 644.79, 852.69, -119.64, -88.40, 174.87, 240.38, 750.91, 769.97, 15.20, 20.09, 296.05, 933.88, 301.91, 19.27, 5807.00, 45.27
 00Z 30 May 1991, 41977, 910530/0000, 22.35, 91.80, 34.0, 0.46, -4.38, -5.39, 236.02, 30.30, 19.90, 22.30, 42.20, 1889.00, 2195.39, 0.00, 0.00, 957.04, 960.71, 69.97, 81.31, 297.71, 970.45, 300.30, 20.57, 5765.00, 52.59
 00Z 31 May 1991, 41977, 910531/0000, 22.35, 91.80, 34.0, 2.08, -3.61, -5.10, 233.79, 35.90, 16.90, 22.90, 39.80, 2087.84, 2489.56, -13.75, -1.38, 131.01, 129.80, 834.87, 925.46, 204.01, 243.26, 298.52, 963.43, 301.73, 21.77, 5794.00, 46.96
 00Z 01 May 1992, 41977, 920501/0000, 22.35, 91.80, 34.0, 0.34, -0.32, -0.56, 160.81, 35.50, 20.10, 27.10, 47.20, 25.09, 50.59, -257.17, -234.14, 417.88, 415.59, 608.33, 634.96, 1.23, 2.48, 291.37, 964.03, 294.47, 15.29, 5694.00, 45.85
 00Z 03 May 1992, 41977, 920503/0000, 22.35, 91.80, 34.0, -2.60, -5.04, -5.45, 234.81, 25.10, 23.70, 28.70, 52.40, 857.61, 950.19, -143.17, -76.40, 255.70, 255.74, 648.47, 671.95, 55.82, 61.85, 292.67, 964.39, 295.74, 15.08, 5632.00, 37.69
 00Z 04 May 1992, 41977, 920504/0000, 22.35, 91.80, 34.0, -4.22, -6.78, -7.18, 297.01, 22.50, 24.90, 28.50, 53.40, 1998.42, 2226.10, -19.08, -7.70, 208.83, 208.78, 831.70, 845.09, 57.26, 63.79, 294.80, 970.00, 297.39, 17.13, 5669.00, 38.46
 00Z 05 May 1992, 41977, 920505/0000, 22.35, 91.80, 34.0, -4.50, -5.10, -5.79, 293.79, 36.30, 25.70, 25.90, 51.60, 1262.49, 1411.86, 0.00, 0.00, 216.28, 216.22, 955.86, 962.23, 46.99, 52.55, 295.03, 977.84, 296.94, 17.23, 5695.00, 51.27
 00Z 07 May 1992, 41977, 920507/0000, 22.35, 91.80, 34.0, 7.25, -3.78, -4.79, 107.79, -13.50, 12.10, 24.10, 36.20, 1171.62, 1518.58, -11.52, -1.33, 874.74, 933.15, 79.65, 103.23, 294.85, 951.23, 299.11, 17.63, 5685.00, 24.97
 00Z 08 May 1992, 41977, 920508/0000, 22.35, 91.80, 34.0, 3.13, -2.75, -3.51, 337.33, 34.30, 15.90, 24.90, 40.80, 1347.80, 1536.13, -62.30, -28.56, 237.77, 237.70, 806.53, 829.45, 29.99, 34.18, 295.81, 956.98, 299.58, 18.58, 5735.00, 50.16
 00Z 09 May 1992, 41977, 920509/0000, 22.35, 91.80, 34.0, 2.70, -5.21, -6.29, 160.18, 26.70, 15.10, 27.10, 42.20, 2546.38, 2856.67, -83.89, -33.29, 798.75, 830.88, 372.69, 418.11, 297.30, 954.56, 301.29, 20.42, 5783.00, 43.44
 00Z 11 May 1992, 41977, 920511/0000, 22.35, 91.80, 34.0, -9.13, -10.66, 28.10, 4415.87, 5058.82, 0.00, 0.00, 121.25, 120.69, 984.57, 984.57, 308.76, 353.72, 299.46, 984.57, 300.81, 21.96, 5726.00, 0.90
 00Z 12 May 1992, 41977, 920512/0000, 22.35, 91.80, 34.0, -4.43, -8.57, -9.79, 303.21, 22.70, 31.70, 54.40, 2672.87, 3063.73, -107.56, -35.60, 145.42, 144.84, 758.38, 751.69, 754.60, 864.95, 296.00, 940.91, 301.23, 19.13, 5608.00, 26.06
 00Z 14 May 1992, 41977, 920514/0000, 22.35, 91.80, 34.0, -7.06, -8.41, 23.10, 3567.96, 4146.49, -0.02, 0.00, 120.44, 119.61, 953.33, 963.21, 389.30, 452.42, 297.64, 963.21, 300.85, 20.16, 5740.00, 1.44
 00Z 15 May 1992, 41977, 920515/0000, 22.35, 91.80, 34.0, 6.75, -7.10, -8.34, 37.61, 3.10, 8.30, 29.30, 37.60, 2006.64, 2337.98, -140.16, -22.98, 160.38, 159.79, 697.81, 834.42, 119.67, 139.43, 295.82, 933.66, 301.71, 19.39, 5778.00, 27.49
 00Z 16 May 1992, 41977, 920516/0000, 22.35, 91.80, 34.0, -7.95, -9.33, -11.02, 557.28, 26.50, 28.10, 54.60, 4220.74, 4804.43, -8.10, -1.80, 112.27, 111.30, 824.81, 881.50, 131.87, 150.11, 299.99, 973.00, 302.37, 23.56, 5796.00, 33.85
 00Z 18 May 1992, 41977, 920518/0000, 22.35, 91.80, 34.0, -3.57, -5.15, -6.44, 271.62, 23.70, 23.70, 47.40, 2046.66, 2494.29, 0.00, 0.00, 978.83, 977.23, 211.84, 258.18, 297.87, 979.20, 299.68, 20.54, 5751.00, 30.84
 00Z 20 May 1992, 41977, 920520/0000, 22.35, 91.80, 34.0, 4.03, -2.53, -3.31, 122.59, 20.30, 13.50, 28.50, 42.00, 273.75, 393.13, -288.01, -183.56, 345.21, 348.52, 640.83, 694.03, 291.93, 912.33, 299.72, 15.34, 5748.00, 33.91
 00Z 21 May 1992, 41977, 920521/0000, 22.35, 91.80, 34.0, -9.06, -1.08, -1.31, 452.41, 41.70, 29.50, 30.50, 60.00, 20.41, 29.97, -528.41, -532.87, 483.05, 481.14, 549.17, 556.88, 5.74, 8.43, 288.81, 928.06, 295.05, 12.22, 5698.00, 48.10
 00Z 23 May 1992, 41977, 920523/0000, 22.35, 91.80, 34.0, -9.11, -15.32, -16.25, 491.21, 46.50, 29.60, 35.60, 65.20, 2622.26, 2840.65, -4.36, -0.40, 207.43, 207.54, 889.48, 930.42, 190.79, 206.68, 295.53, 965.39, 298.54, 18.08, 5634.00, 48.33
 00Z 24 May 1992, 41977, 920524/0000, 22.35, 91.80, 34.0, 1.72, -5.51, -6.39, 197.79, 32.50, 20.70, 23.30, 44.00, 1653.87, 1879.43, 0.00, 0.00, 965.61, 966.27, 186.61, 212.07, 295.04, 971.01, 297.55, 17.42, 5661.00, 43.15
 00Z 26 May 1992, 41977, 920526/0000, 22.35, 91.80, 34.0, -2.21, -2.63, -3.00, 207.21, 39.50, 23.90, 23.90, 47.80, 537.52, 602.32, 0.00, 0.00, 362.85, 373.71, 975.80, 975.80, 264.34, 296.21, 294.06, 975.80, 296.14, 16.25, 5681.00, 54.55
 00Z 27 May 1992, 41977, 920527/0000, 22.35, 91.80, 34.0, -3.83, -4.28, 87.55, 116.43, 0.00, 0.00, 967.63, 972.10, 294.76, 974.77, 296.93, 16.99, 39.43
 00Z 28 May 1992, 41977, 920528/0000, 22.35, 91.80, 34.0, -8.07, -8.88, 50.07, 59.39, 0.00, 0.00, 975.38, 975.50, 297.57, 979.32, 299.36, 20.16, 28.69
 00Z 31 May 1992, 41977, 920531/0000, 22.35, 91.80, 34.0, 2.52, -4.46, -5.58, 181.61, 36.30, 16.50, 24.50, 41.00, 2071.93, 2356.03, -40.55, -14.30, 834.72, 880.72, 75.39, 85.72, 297.00, 945.47, 301.82, 20.25, 5795.00, 54.77
 00Z 02 May 1993, 41977, 930502/0000, 22.35, 91.80, 34.0, 2.88, 2.99, 2.72, 264.80, 27.30, 18.90, 20.90, 39.80, 0.00, 1.71, 0.00, -230.58, 587.75, 608.28, 0.00, 0.01, 291.97, 965.59, 294.92, 14.38, 5715.00, 45.25
 00Z 03 May 1993, 41977, 930503/0000, 22.35, 91.80, 34.0, -2.32, 1.63, 1.16, 256.59, 33.30, 22.50, 24.50, 47.00, 0.00, 0.73, 0.00, -400.83, 572.07, 587.99, 0.00, 0.01, 290.92, 920.89, 297.86, 14.10, 5754.00, 48.48
 00Z 04 May 1993, 41977, 930504/0000, 22.35, 91.80, 34.0, -5.07, -2.22, -2.81, 318.40, 32.50, 24.90, 27.30, 52.20, 123.69, 170.23, -433.79, -396.38, 449.35, 443.52, 608.50, 615.80, 2.61, 3.59, 292.26, 925.49, 298.81, 15.30, 5764.00, 50.43
 00Z 07 May 1993, 41977, 930507/0000, 22.35, 91.80, 34.0, -6.73, -3.63, -3.97, 434.79, 39.70, 24.30, 34.30, 58.60, 386.06, 440.14, -685.91, -646.99, 334.52, 337.02, 607.88, 615.83, 3.68, 4.19, 290.72, 899.52, 299.67, 14.27, 5771.00, 48.08
 00Z 08 May 1993, 41977, 930508/0000, 22.35, 91.80, 34.0, 3.04, 2.32, 2.06, 166.81, 24.90, 16.50, 26.50, 43.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 288.98, 920.29, 295.94, 12.48, 5785.00, 38.25
 00Z 09 May 1993, 41977, 930509/0000, 22.35, 91.80, 34.0, -6.43, -1.23, -1.85, 30.30, 25.90, 27.50, 53.40, 11.94, 28.51, -650.90, -589.51, 535.35, 556.26, 293.06, 952.50, 297.21, 17.18, 5737.00, 49.04
 00Z 10 May 1993, 41977, 930510/0000, 22.35, 91.80, 34.0, 3.90, 3.74, 3.23, 146.21, 25.10, 14.50, 26.50, 41.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 288.41, 895.59, 297.67, 12.36, 5741.00, 38.17
 00Z 11 May 1993, 41977, 930511/0000, 22.35, 91.80, 34.0, -3.68, -3.94, -4.68, 284.20, 32.90, 24.50, 25.30, 49.80, 489.40, 613.19, -55.07, -22.28, 336.92, 339.74, 684.30, 700.14, 4.28, 5.36, 294.42, 957.05, 298.15, 16.95, 5716.00, 48.84
 00Z 12 May 1993, 41977, 930512/0000, 22.35, 91.80, 34.0, -2.54, -2.38, -3.12, 230.79, 30.95, 22.35, 25.95, 48.30, 329.72, 426.15, -121.70, -97.54, 327.06, 395.42, 733.67, 766.40, 5.90, 7.63, 294.26, 952.92, 298.36, 16.86, 5391.52, 44.93
 00Z 14 May 1993, 41977, 930514/0000, 22.35, 91.80, 34.0, -5.64, -4.73, -5.10, 343.59, 36.90, 25.50, 30.10, 55.60, 796.69, 881.08, -266.37, -228.66, 280.12, 280.34, 652.57, 672.03, 16.84, 18.62, 292.51, 939.79, 297.77, 15.31, 5727.00, 46.55
 00Z 15 May 1993, 41977, 930515/0000, 22.35, 91.80, 34.0, -2.30, -2.53, -2.98, 226.61, 29.10, 22.30, 28.30, 50.60, 426.08, 513.16, -288.88, -243.51, 260.63, 260.89, 664.75, 683.92, 7.17, 8.63, 292.43, 953.47, 296.47, 17.08, 5718.00, 43.57
 00Z 16 May 1993, 41977, 930516/0000, 22.35, 91.80, 34.0, -3.75, -9.00, -10.32, 271.22, 38.50, 24.10, 26.90, 51.00, 8819.36, 9221.16, -0.06, 0.00, 135.24, 135.13, 948.57, 955.93, 212.76, 222.45, 297.73, 970.81, 300.28, 20.57, 5729.00, 44.57
 00Z 17 May 1993, 41977, 930517/0000, 22.35, 91.80, 34.0, 0.33, 1.26, 0.86, 222.01, 29.70, 20.50, 24.70, 45.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 290.71, 937.83, 296.11, 13.67, 5728.00, 44.32
 00Z 21 May 1993, 41977, 930521/0000, 22.35, 91.80, 34.0, 0.87, 0.66, 0.36, 222.81, 35.50, 18.30, 26.30, 44.60, 25.86, 55.16, -231.06, -203.47, 558.66, 547.46, 715.14, 723.96, 0.43, 0.91, 293.00, 962.02, 296.29, 15.45, 5709.00, 47.95
 00Z 25 May 1993, 41977, 930525/0000, 22.35, 91.80, 34.0, -1.74, -8.08, -8.90, 175.80, 33.90, 21.50, 27.50, 49.00, 2667.17, 2938.19, -12.53, -3.52, 135.87, 135.73, 870.67, 914.14, 323.67, 356.56, 296.55, 946.82, 301.23, 19.63, 5786.00, 50.13
 00Z 27 May 1993, 41977, 930527/0000, 22.35, 91.80, 34.0, 2.24, -1.57, -1.81, 139.98, 29.50, 18.50, 24.50, 43.00, 238.84, 281.63, -92.90, -44.00, 348.96, 356.77, 673.73, 691.91, 118.72, 139.99, 293.27, 958.96, 296.82, 15.76, 5713.00, 48.45
 00Z 28 May 1993, 41977, 930528/0000, 22.35, 91.80, 34.0, 4.46, -1.22, -1.45, 218.19, 27.90, 17.10, 21.90, 39.00, 156.21, 256.82, -16.62, -8.03, 390.32, 389.26, 876.84, 897.69, 4.59, 7.55, 292.35, 924.53, 298.99, 15.43, 5726.00, 47.26
 00Z 02 May 1994, 41977, 940502/0000, 22.35, 91.80, 34.0, -1.27, -6.93, -7.58, 230.99, 39.20, 20.90, 24.90, 45.80, 3415.69, 3647.74, -43.66, -25.61, 119.44, 117.17, 871.76, 889.86, 339.11, 362.15, 297.71, 941.70, 302.89, 21.29, 5799.00, 64.26
 00Z 03 May 1994, 41977, 940503/0000, 22.35, 91.80, 34.0, -3.01, -5.57, -6.14, 274.99, 43.10, 21.50, 26.30, 47.80, 2864.25, 3061.24, -50.24, -27.35, 128.09, 126.76, 813.99, 827.97, 60.99, 65.18, 298.20, 954.79, 302.19, 21.56, 5772.00, 69.28
 00Z 04 May 1994, 41977, 940504/0000, 22.35, 91.80, 34.0, -1.00, -6.61, -8.08, 246.59, 21.00, 23.90, 44.90, 3178.12, 3698.29, 0.00, 0.00, 126.47, 124.63, 978.02, 977.66, 67.99, 79.12, 298.94, 979.36, 300.75, 21.95, 5768.00, 29.66
 00Z 07 May 1994, 41977, 940507/0000, 22.35, 91.80, 34.0, -4.69, -6.94, -8.02, 305.81, 37.10, 24.50, 25.70, 50.20, 3353.25, 3647.33, -7.42, -3.64, 137.42, 136.30, 895.95, 916.20, 79.43, 86.39, 297.78, 965.73, 300.78, 20.74, 5728.00, 55.68
 00Z 09 May 1994, 41977, 940509/0000, 22.35, 91.80, 34.0, -5.54, -4.35, -4.81, 503.74, 43.50, 24.10, 29.10, 53.20, 861.28, 971.11, -212.32, -195.98, 265.78, 265.74, 725.90, 736.13, 6.58, 7.41, 295.40, 952.90, 299.53, 18.11, 5754.00, 61.64
 00Z 10 May 1994, 41977, 940510/0000, 22.35, 91.80, 34.0, -1.74, -5.53, -6.38, 221.59, 35.50, 22.10, 24.70, 46.80, 1834.43, 2045.22, -6.32, -3.51, 155.49, 154.73, 896.06, 911.23, 32.28, 35.99, 297.02, 973.49, 299.33, 19.61, 5746.00, 56.94
 00Z 11 May 1994, 41977, 940511/0000, 22.35, 91.80, 34.0, -4.70, -6.38, -7.20, 286.21, 41.30, 24.60, 25.90, 50.50, 2050.09, 2233.65, -3.85, -4.58, 149.33, 149.19, 914.83, 915.40, 28.72, 31.29, 297.61, 978.47, 299.49, 20.22, 5760.00, 65.22
 00Z 12 May 1994, 41977, 940512/0000, 22.35, 91.80, 34.0, 0.20, -4.82, -5.77, 234.21, 34.30, 18.70, 24.70, 43.40, 1815.12, 2012.60, -23.44, -12.35, 132.66, 131.52, 826.30, 869.48, 24.79, 27.49, 298.50, 970.24, 301.11, 21.56, 5795.00, 116.56
 00Z 13 May 1994, 41977, 940513/0000, 22.35, 91.80, 34.0, -1.42, -3.77, -4.43, 220.02, 39.70, 20.10, 27.10, 47.20, 1455.82, 1636.41, 0.00, 0.00, 170.49, 169.07, 965.40, 965.40, 42.35, 47.60, 296.38, 965.40, 299.39, 19.24, 5765.00, 54.46
