Date,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 00Z 08 Sep 1994, 41977, 940908/0000, 22.35, 91.80, 34.0, -1.88, -2.96, -3.30, 254.81, 40.70, 22.10, 22.10, 44.20, 1628.36, 1732.70, 0.00, 0.00, 976.39, 976.31, 602.93, 641.57, 297.27, 976.39, 299.33, 19.87, 5767.00, 71.67
 00Z 11 Sep 1994, 41977, 940911/0000, 22.35, 91.80, 34.0, 0.00, -2.46, -2.75, 226.01, 37.20, 20.90, 21.10, 42.00, 1086.98, 1184.63, 0.00, 0.00, 149.21, 149.12, 968.22, 969.68, 405.05, 441.44, 296.59, 973.42, 298.91, 19.12, 5738.00, 67.59
 00Z 13 Sep 1994, 41977, 940913/0000, 22.35, 91.80, 34.0, -2.47, -4.52, -4.98, 227.99, 39.00, 23.00, 23.50, 46.50, 1222.00, 1349.13, 0.00, 0.00, 149.14, 149.07, 957.41, 962.14, 30480.39, 33651.50, 296.77, 970.22, 299.37, 19.40, 5773.00, 66.63
 00Z 14 Sep 1994, 41977, 940914/0000, 22.35, 91.80, 34.0, -2.03, -3.23, -3.72, 250.98, 39.10, 22.10, 23.10, 45.20, 1532.18, 1660.24, -26.75, -26.28, 170.23, 169.41, 855.07, 861.82, 779.99, 845.18, 296.91, 972.10, 299.35, 19.49, 5756.00, 68.04
 00Z 16 Sep 1994, 41977, 940916/0000, 22.35, 91.80, 34.0, -0.35, -0.16, -0.41, 229.21, 35.80, 20.80, 22.90, 43.70, 25.30, 58.94, 0.00, 0.00, 475.44, 463.44, 954.04, 954.04, 3.39, 7.90, 293.94, 954.04, 297.94, 16.59, 5763.00, 56.72
 00Z 17 Sep 1994, 41977, 940917/0000, 22.35, 91.80, 34.0, -0.01, -2.30, -2.65, 247.20, 37.50, 20.10, 22.50, 42.60, 656.31, 757.77, -6.61, -1.02, 173.32, 170.44, 817.12, 931.86, 75.00, 86.60, 296.33, 961.67, 299.68, 19.04, 5774.00, 68.04
 00Z 19 Sep 1994, 41977, 940919/0000, 22.35, 91.80, 34.0, -0.27, -1.90, -2.20, 260.02, 36.70, 20.80, 21.30, 42.10, 792.54, 886.41, -9.52, -8.83, 144.15, 143.44, 888.32, 892.92, 45.45, 50.83, 296.43, 968.26, 299.20, 19.00, 5753.00, 68.57
 00Z 20 Sep 1994, 41977, 940920/0000, 22.35, 91.80, 34.0, -3.39, -3.47, -3.76, 243.99, 41.30, 24.00, 24.30, 48.30, 553.60, 617.73, -16.62, -16.85, 231.89, 231.83, 834.06, 836.88, 22.76, 25.39, 295.44, 969.27, 298.12, 17.85, 5740.00, 65.91
 00Z 22 Sep 1994, 41977, 940922/0000, 22.35, 91.80, 34.0, 4.84, -1.97, -2.37, 154.01, 25.90, 15.90, 21.90, 37.80, 556.82, 721.65, -18.27, -9.21, 268.62, 268.37, 895.15, 910.47, 20.69, 26.82, 294.91, 952.98, 299.02, 17.65, 5764.00, 48.57
 00Z 23 Sep 1994, 41977, 940923/0000, 22.35, 91.80, 34.0, -0.10, -3.83, -4.34, 212.98, 36.80, 21.40, 22.30, 43.70, 1171.98, 1317.84, 0.00, 0.00, 176.48, 174.34, 956.74, 965.10, 140.96, 158.51, 296.10, 970.65, 298.65, 18.61, 5691.00, 60.04
 00Z 24 Sep 1994, 41977, 940924/0000, 22.35, 91.80, 34.0, -0.81, -4.66, -5.18, 214.01, 36.10, 22.30, 22.30, 44.60, 1437.38, 1581.61, 0.00, 0.00, 148.64, 148.53, 961.74, 967.22, 1985.24, 2184.44, 296.41, 971.88, 298.86, 18.94, 5699.00, 61.69
 00Z 25 Sep 1994, 41977, 940925/0000, 22.35, 91.80, 34.0, 4.21, -2.15, -2.65, 199.20, 26.50, 16.90, 20.90, 37.80, 1107.54, 1288.26, -1.03, 0.00, 177.59, 176.15, 933.25, 944.83, 50.52, 58.77, 295.10, 944.83, 299.94, 18.36, 5740.00, 53.19
 00Z 26 Sep 1994, 41977, 940926/0000, 22.35, 91.80, 34.0, 5.93, -1.03, -1.49, 142.98, 24.50, 14.50, 22.50, 37.00, 115.69, 212.95, -1.18, 0.00, 312.52, 316.13, 933.09, 953.52, 11.73, 21.59, 294.31, 962.74, 297.54, 16.86, 5739.00, 46.19
 00Z 27 Sep 1994, 41977, 940927/0000, 22.35, 91.80, 34.0, 5.84, -0.72, -1.22, 189.01, 25.20, 16.00, 18.70, 34.70, 929.58, 1100.74, -2.35, -0.10, 173.87, 172.49, 919.90, 946.29, 293.76, 347.84, 295.67, 971.11, 298.18, 18.11, 5729.00, 52.02
 00Z 28 Sep 1994, 41977, 940928/0000, 22.35, 91.80, 34.0, 1.41, -3.44, -4.00, 201.61, 33.50, 19.50, 21.90, 41.40, 1215.49, 1343.99, -0.98, -0.06, 151.38, 151.26, 935.92, 950.18, 129.06, 142.70, 296.44, 965.98, 299.41, 19.11, 5765.00, 64.12
 00Z 30 Sep 1994, 41977, 940930/0000, 22.35, 91.80, 34.0, -0.38, -1.89, -2.21, 221.40, 37.40, 21.20, 21.90, 43.10, 945.69, 1049.32, -5.90, -5.03, 182.48, 180.22, 889.04, 895.74, 548.36, 608.45, 295.91, 974.82, 298.10, 18.27, 5736.00, 62.81
 00Z 01 Sep 1996, 41977, 960901/0000, 22.35, 91.80, 34.0, -0.99, -3.88, -4.31, 233.21, 33.30, 20.90, 22.70, 43.60, 1341.52, 1530.64, -1.64, -0.55, 920.73, 934.10, 210.75, 240.46, 297.70, 968.26, 300.48, 20.58, 5764.00, 65.64
 00Z 07 Sep 1996, 41977, 960907/0000, 22.35, 91.80, 34.0, -3.74, -4.10, -4.45, 258.20, 43.10, 23.50, 23.50, 47.00, 1855.05, 1949.21, -15.05, -13.10, 153.38, 153.14, 867.11, 870.53, 461.58, 485.01, 296.75, 948.53, 301.30, 19.81, 5810.47, 77.25
 00Z 09 Sep 1996, 41977, 960909/0000, 22.35, 91.80, 34.0, -5.92, -7.12, -7.73, 315.99, 45.50, 25.50, 25.50, 51.00, 2968.67, 3141.18, 0.00, 0.00, 137.68, 136.33, 977.09, 977.09, 3451.45, 3652.01, 298.68, 977.09, 300.69, 21.64, 5751.00, 75.33
 00Z 12 Sep 1996, 41977, 960912/0000, 22.35, 91.80, 34.0, 0.63, -2.24, -2.63, 208.01, 38.30, 18.50, 24.50, 43.00, 385.34, 489.92, -100.13, -69.86, 246.67, 245.83, 758.75, 778.11, 240.86, 306.22, 295.45, 938.70, 300.87, 18.49, 5784.00, 63.13
 00Z 14 Sep 1996, 41977, 960914/0000, 22.35, 91.80, 34.0, -7.21, -4.70, -5.49, 346.01, 45.60, 24.50, 26.00, 50.50, 1987.40, 2124.11, -249.09, -233.57, 634.71, 649.84, 1249.69, 1335.65, 298.87, 923.75, 305.76, 23.20, 15919.00, 94.73
 00Z 15 Sep 1996, 41977, 960915/0000, 22.35, 91.80, 34.0, -2.32, 254.60, 32.90, 21.30, 24.10, 45.40, 0.00, 0.00
 00Z 17 Sep 1996, 41977, 960917/0000, 22.35, 91.80, 34.0, -1.69, -2.00, -2.33, 272.80, 40.50, 20.90, 22.50, 43.40, 399.07, 521.76, -38.39, -32.56, 803.64, 813.05, 12.39, 16.20, 296.63, 939.50, 302.00, 19.85, 15739.00, 66.24
 00Z 18 Sep 1996, 41977, 960918/0000, 22.35, 91.80, 34.0, 3.67, -2.01, -2.42, 271.82, 33.50, 15.50, 23.50, 39.00, 286.24, 373.50, -65.93, -29.73, 776.88, 822.53, 0.34, 0.44, 295.06, 925.14, 301.73, 18.38, 15739.00, 57.83
 00Z 19 Sep 1996, 41977, 960919/0000, 22.35, 91.80, 34.0, 0.13, -2.34, -2.91, 234.98, 39.10, 19.10, 22.10, 41.20, 737.92, 882.31, -26.69, -13.10, 797.96, 854.59, 293.04, 350.38, 297.22, 942.66, 302.32, 20.55, 15799.00, 72.85
 00Z 20 Sep 1996, 41977, 960920/0000, 22.35, 91.80, 34.0, -2.83, -4.21, -5.59, 287.01, 22.60, 22.70, 45.30, 5532.89, 6050.72, -0.15, -0.02, 138.87, 137.70, 931.02, 935.78, 231.47, 253.14, 297.83, 962.21, 301.16, 20.87, 15759.00, 29.34
 00Z 21 Sep 1996, 41977, 960921/0000, 22.35, 91.80, 34.0, -1.32, -3.39, -3.84, 258.41, 39.20, 21.20, 21.90, 43.10, 890.98, 1025.09, -0.34, -0.04, 174.68, 174.03, 928.22, 935.59, 297.68, 961.88, 301.04, 20.69, 5800.00, 74.74
 00Z 22 Sep 1996, 41977, 960922/0000, 22.35, 91.80, 34.0, -0.61, -2.11, -2.31, 260.42, 36.50, 20.70, 22.50, 43.20, 400.02, 514.62, -16.94, -9.73, 208.60, 207.87, 826.88, 853.55, 36.17, 46.53, 296.11, 959.11, 299.69, 18.82, 5773.00, 65.11
 00Z 29 Sep 1996, 41977, 960929/0000, 22.35, 91.80, 34.0, 1.36, -3.08, -3.62, 232.40, 34.30, 18.70, 22.50, 41.20, 1168.63, 1363.91, -10.95, -4.56, 880.02, 908.49, 1.89, 2.20, 296.49, 952.31, 300.68, 19.43, 5782.00, 59.26
 00Z 30 Sep 1996, 41977, 960930/0000, 22.35, 91.80, 34.0, -39.95, 0.00, 0.00, 5761.00, 5761.00
 00Z 04 Sep 1997, 41977, 970904/0000, 22.35, 91.81, 34.0, 44.10, 44.08, 23.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 321.75, 3338.76, 227.79, 21.81, 5761.00, 0.44
 00Z 08 Sep 1997, 41977, 970908/0000, 22.35, 91.81, 34.0, -1.11, 5.00, 5.01, 254.99, 37.70, 22.10, 22.10, 44.20, 397.92, 439.49, 0.00, 0.00, 856.28, 856.57, 956.77, 956.77, 301.85, 333.38, 290.66, 956.77, 294.33, 14.54, 5741.00, 54.21
 00Z 11 Sep 1997, 41977, 970911/0000, 22.35, 91.81, 34.0, -2.63, -6.23, -6.83, 219.19, 35.50, 22.90, 24.90, 47.80, 2380.32, 2582.08, -1.10, -0.15, 150.14, 150.13, 919.31, 932.52, 2038.35, 2211.12, 296.94, 958.60, 300.58, 19.86, 5751.00, 62.17
 00Z 18 Sep 1997, 41977, 970918/0000, 22.35, 91.81, 34.0, -2.39, -6.37, -7.29, 257.01, 37.70, 22.90, 22.90, 45.80, 2779.15, 3016.11, 0.00, 0.00, 189.90, 189.90, 978.89, 978.81, 224.15, 243.27, 298.64, 978.89, 300.49, 21.56, 5763.00, 66.60
 00Z 25 Sep 1997, 41977, 970925/0000, 22.35, 91.81, 34.0, 0.75, -2.33, -2.80, 258.82, 37.80, 18.90, 21.50, 40.40, 1407.12, 1532.45, -7.42, -2.90, 103.03, 103.38, 877.82, 906.60, 34.55, 37.62, 297.44, 956.24, 301.30, 20.52, 5801.00, 74.46
 00Z 03 Sep 1998, 41977, 980903/0000, 22.35, 91.81, 34.0, -0.37, -3.59, -4.06, 236.81, 34.20, 20.90, 21.50, 42.40, 3438.68, 3758.96, 0.00, 0.00, 957.15, 960.23, 4254.75, 4651.04, 297.45, 970.08, 300.07, 20.22, 5777.00, 51.54
 00Z 07 Sep 1998, 41977, 980907/0000, 22.35, 91.81, 34.0, -3.12, -5.31, -6.00, 268.41, 42.50, 22.90, 23.30, 46.20, 2810.41, 2971.99, -0.01, 0.00, 121.17, 119.84, 943.39, 948.09, 1168.40, 1235.58, 298.30, 966.37, 301.26, 21.40, 5769.00, 75.98
 00Z 10 Sep 1998, 41977, 980910/0000, 22.35, 91.81, 34.0, 0.12, -2.92, -3.26, 233.21, 36.90, 20.70, 21.50, 42.20, 1282.27, 1462.23, -0.05, 0.00, 191.15, 190.82, 943.16, 948.02, 171.29, 195.32, 296.50, 966.28, 299.45, 19.15, 5735.00, 60.63
 00Z 14 Sep 1998, 41977, 980914/0000, 22.35, 91.81, 34.0, -4.84, -8.61, -9.42, 282.41, 40.30, 23.90, 27.10, 51.00, 4143.24, 4428.41, -4.18, -0.85, 112.04, 112.07, 890.90, 923.99, 5806.20, 6205.84, 299.05, 963.50, 302.28, 22.50, 5765.00, 67.50
 00Z 17 Sep 1998, 41977, 980917/0000, 22.35, 91.81, 34.0, -0.48, 8.75, 8.94, 233.21, 32.90, 20.30, 23.30, 43.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 288.78, 945.48, 293.49, 11.97, 5798.51, 52.83
 00Z 24 Sep 1998, 41977, 980924/0000, 22.35, 91.81, 34.0, -10.80, 294.44, 5729.00, 0.00
 00Z 28 Sep 1998, 41977, 980928/0000, 22.35, 91.81, 34.0, -3.72, -5.99, -7.10, 234.41, 40.70, 22.70, 26.10, 48.80, 2090.37, 2306.31, -41.98, -25.40, 125.90, 124.77, 806.16, 832.24, 221.53, 244.41, 297.67, 950.63, 302.03, 20.93, 5781.00, 109.15
 00Z 06 Sep 1999, 41977, 990906/0000, 22.35, 91.81, 34.0, -1.85, -4.08, -4.42, 241.99, 39.70, 22.10, 22.70, 44.80, 1303.94, 1411.99, 0.00, 0.00, 170.90, 169.74, 963.20, 963.21, 632.83, 685.27, 297.43, 971.56, 299.92, 20.16, 5759.00, 72.96
 00Z 13 Sep 1999, 41977, 990913/0000, 22.35, 91.81, 34.0, -1.87, -3.73, -4.13, 239.99, 36.70, 22.50, 23.30, 45.80, 1122.71, 1256.28, -1.41, -0.57, 173.50, 171.62, 917.21, 926.78, 561.52, 628.32, 296.04, 963.81, 299.21, 18.65, 5743.00, 62.21
 00Z 20 Sep 1999, 41977, 990920/0000, 22.35, 91.81, 34.0, 19.90, 298.76, 5743.00, 0.00
 00Z 27 Sep 1999, 41977, 990927/0000, 22.35, 91.81, 34.0, -3.62, -7.10, -8.03, 238.19, 39.81, 24.13, 25.77, 49.91, 3143.93, 3377.10, -1.17, -0.24, 135.56, 134.62, 926.70, 931.43, 1480.43, 1590.22, 296.69, 961.36, 300.08, 19.49, 5729.00, 57.95
 00Z 18 Sep 2000, 41977, 000918/0000, 22.35, 91.81, 34.0, -3.79, -6.35, -6.93, 260.00, 42.30, 24.30, 24.30, 48.60, 3090.99, 3249.08, 0.00, 0.00, 138.63, 137.88, 976.36, 975.81, 2662.62, 2798.79, 297.64, 976.36, 299.71, 20.33, 5727.00, 68.38
 00Z 21 Sep 2008, 41977, 080921/0000, 22.35, 91.81, 34.0, -2.88, -5.12, -5.58, 239.21, 41.70, 23.10, 23.10, 46.20, 2205.05, 2343.55, 0.00, 0.00, 135.45, 134.59, 972.03, 970.44, 1163.35, 1236.42, 297.91, 973.52, 300.24, 20.73, 5752.00, 72.91
 00Z 19 Sep 2009, 41977, 090919/0000, 22.35, 91.81, 34.0, -1.99, -4.14, -4.48, 244.01, 40.50, 22.50, 22.50, 45.00, 1825.18, 1934.98, -1.97, -1.10, 151.42, 151.35, 924.01, 930.37, 123.86, 131.31, 296.90, 962.78, 300.15, 19.69, 5765.00, 71.20
 00Z 04 Sep 2010, 41977, 100904/0000, 22.35, 91.81, 34.0, -3.05, -5.15, -5.61, 265.19, 42.20, 23.00, 23.10, 46.10, 1845.06, 1963.70, 0.00, 0.00, 136.88, 135.17, 969.62, 968.23, 431.79, 459.56, 298.27, 972.26, 300.72, 21.23, 5782.00, 78.42
 00Z 18 Sep 2010, 41977, 100918/0000, 22.35, 91.81, 34.0, -1.97, -3.23, -3.50, 257.99, 40.60, 22.20, 22.30, 44.50, 1319.05, 1395.67, 0.00, 0.00, 145.55, 145.11, 968.49, 967.77, 954.40, 1009.83, 297.23, 974.12, 299.50, 19.86, 5771.00, 75.63
 00Z 05 Sep 2011, 41977, 110905/0000, 22.35, 91.81, 34.0, -1.08, -3.29, -3.74, 275.22, 39.90, 21.30, 21.30, 42.60, 1396.49, 1534.43, 0.00, 0.00, 146.20, 145.72, 968.54, 967.37, 254.22, 279.34, 297.87, 972.77, 300.26, 20.68, 5779.00, 73.57
 00Z 13 Sep 2011, 41977, 110913/0000, 22.35, 91.81, 34.0, -2.02, 261.60, 39.50, 21.00, 24.30, 45.30, 0.00, 0.00, 5788.00, 5788.00
 00Z 21 Sep 2011, 41977, 110921/0000, 22.35, 91.81, 34.0, 1.07, 248.21, 36.90, 19.20, 21.70, 40.90, 0.00, 0.00, 5778.00, 5778.00
 00Z 23 Sep 2011, 41977, 110923/0000, 22.35, 91.81, 34.0, -0.74, -1.82, -1.99, 254.42, 38.80, 21.00, 21.90, 42.90, 278.60, 339.20, -16.68, -13.34, 208.80, 208.31, 856.32, 867.41, 83.28, 101.40, 295.57, 945.74, 300.35, 18.45, 5786.00, 71.57
 00Z 25 Sep 2011, 41977, 110925/0000, 22.35, 91.81, 34.0, 3.93, 0.05, -0.20, 199.78, 27.10, 16.10, 20.70, 36.80, 385.98, 531.83, -31.12, -15.70, 200.28, 199.78, 803.44, 861.59, 19.44, 26.78, 295.76, 955.79, 299.64, 18.49, 5784.00, 57.44
 00Z 29 Sep 2011, 41977, 110929/0000, 22.35, 91.81, 34.0, -0.76, -2.32, -2.81, 230.59, 39.30, 21.00, 21.30, 42.30, 1120.96, 1259.73, -7.86, -5.57, 153.51, 153.01, 892.32, 900.95, 1242.07, 1395.83, 296.42, 949.69, 300.86, 19.38, 5773.00
 00Z 01 Sep 2012, 41977, 120901/0000, 22.35, 91.81, 34.0, 0.60, -2.23, -2.83, 222.60, 36.50, 19.40, 21.30, 40.70, 1236.58, 1365.35, -6.02, -3.45, 146.34, 145.93, 890.46, 906.49, 806.67, 890.67, 296.99, 956.40, 300.83, 19.94, 5796.00, 72.76
 00Z 03 Sep 2012, 41977, 120903/0000, 22.35, 91.81, 34.0, -0.42, -1.14, -1.60, 282.82, 38.20, 19.90, 21.90, 41.80, 431.17, 514.30, -22.81, -1.63, 188.54, 187.11, 814.17, 926.46, 56.72, 67.66, 296.47, 950.56, 300.81, 19.44, 5796.00, 71.01
 00Z 09 Sep 2012, 41977, 120909/0000, 22.35, 91.81, 34.0, -2.06, -2.35, -2.55, 295.00, 41.10, 22.10, 22.10, 44.20, 580.10, 629.83, -14.26, -11.57, 199.19, 199.10, 863.20, 867.21, 10.17, 11.04, 296.40, 955.77, 300.29, 19.23, 5785.00, 78.83
 00Z 11 Sep 2012, 41977, 120911/0000, 22.35, 91.81, 34.0, -1.68, -2.90, -3.20, 272.19, 40.30, 21.90, 21.90, 43.80, 1042.54, 1130.77, 0.00, 0.00, 132.37, 132.37, 965.41, 965.92, 926.10, 1004.47, 297.07, 968.13, 299.84, 19.77, 5783.00, 75.17
 00Z 19 Sep 2012, 41977, 120919/0000, 22.35, 91.81, 34.0, 0.22, -1.94, -2.60, 246.81, 32.40, 20.20, 20.50, 40.70, 947.49, 1101.58, -0.10, -0.01, 153.37, 152.72, 939.50, 944.68, 586.16, 681.49, 297.04, 966.49, 299.97, 19.78, 5793.00, 65.15
 00Z 21 Sep 2012, 41977, 120921/0000, 22.35, 91.81, 34.0, -0.39, 234.86, 32.98, 20.09, 23.19, 43.28, 0.00, 0.00, 5795.00, 5795.00
 00Z 23 Sep 2012, 41977, 120923/0000, 22.35, 91.81, 34.0, -1.86, -3.21, -3.69, 252.39, 38.00, 22.00, 22.10, 44.10, 1239.22, 1382.00, -4.36, -2.72, 145.08, 144.42, 907.97, 919.45, 179.27, 199.93, 296.82, 955.73, 300.70, 19.75, 5790.00, 68.62
 00Z 03 Sep 2013, 41977, 130903/0000, 22.35, 91.81, 34.0, -0.39, -1.98, -2.22, 266.47, 38.89, 20.91, 20.91, 41.81, 476.07, 539.70, -3.42, -4.06, 169.71, 168.01, 913.71, 913.13, 19.06, 21.61, 296.51, 962.04, 299.82, 19.22, 5821.41, 74.63
 00Z 11 Sep 2013, 41977, 130911/0000, 22.35, 91.81, 34.0, -1.97, -3.90, -4.25, 238.58, 40.90, 22.10, 22.10, 44.20, 1932.51, 2049.47, 0.00, 0.00, 136.28, 135.05, 972.48, 971.93, 852.89, 904.50, 297.94, 974.82, 300.15, 20.74, 5780.00, 76.08
 00Z 13 Sep 2013, 41977, 130913/0000, 22.35, 91.81, 34.0, -3.21, -6.31, -6.98, 247.80, 37.30, 22.50, 23.90, 46.40, 4206.42, 4470.23, -1.21, -1.32, 113.05, 112.92, 934.17, 934.63, 1092.97, 1161.51, 299.58, 973.12, 301.94, 22.99, 5791.00, 72.21
 00Z 15 Sep 2013, 41977, 130915/0000, 22.35, 91.81, 34.0, -2.53, -2.16, -2.32, 226.17, 40.60, 22.60, 23.50, 46.10, 209.72, 235.97, -72.93, -67.45, 409.38, 411.25, 749.85, 757.98, 93.72, 105.45, 295.11, 948.33, 299.67, 17.90, 5766.00, 70.36
 00Z 01 Sep 2014, 41977, 140901/0000, 22.35, 91.81, 34.0, -0.62, -0.79, -1.08, 271.62, 38.10, 20.70, 21.90, 42.60, 183.07, 252.94, -37.71, -31.35, 311.66, 309.50, 768.94, 783.23, 29.64, 40.95, 295.42, 952.67, 299.57, 18.15, 5774.00, 66.85
 00Z 03 Sep 2014, 41977, 140903/0000, 22.35, 91.81, 34.0, -0.40, -29.45, -36.49, 252.21, 37.70, 20.40, 22.50, 42.90, 0.00, ********, ********, 700.17, 316.57, 963.92, 319.87, 76.47, 5778.00, 109.24
 00Z 15 Sep 2014, 41977, 140915/0000, 22.35, 91.81, 34.0, -11.81, -12.23, -12.93, 49.20, 32.02, 32.77, 64.79, 3733.38, 3842.54, -5.53, -5.57, 243.79, 244.85, 913.59, 916.82, 2407.83, 2478.23, 296.05, 965.53, 299.05, 18.61, 5784.14, 64.92
 00Z 17 Sep 2014, 41977, 140917/0000, 22.35, 91.81, 34.0, -2.19, 258.01, 38.50, 22.00, 23.10, 45.10, 5791.00, 70.36
 00Z 23 Sep 2014, 41977, 140923/0000, 22.35, 91.81, 34.0, -2.04, -1.75, -1.91, 405.15, 41.30, 21.90, 21.90, 43.80, 354.87, 390.15, 0.00, 0.00, 307.70, 317.85, 971.81, 971.09, 9.02, 9.91, 297.05, 973.77, 299.34, 19.64, 5733.00, 77.36
 00Z 29 Sep 2014, 41977, 140929/0000, 22.35, 91.81, 34.0, 1.64, -3.46, -4.58, 213.78, 34.50, 18.60, 22.30, 40.90, 1885.85, 2161.66, -10.63, -5.70, 162.88, 162.25, 891.49, 909.67, 274.61, 314.77, 296.97, 962.46, 300.26, 19.79, 5771.00, 53.83
 00Z 01 Sep 2015, 41977, 150901/0000, 22.35, 91.81, 34.0, -3.00, -3.06, -3.34, 290.40, 42.70, 22.50, 22.50, 45.00, 978.28, 1036.26, -3.90, -4.67, 859.45, 858.55, 56.30, 59.64, 297.60, 962.16, 300.94, 20.57, 5793.00, 81.54
 00Z 03 Sep 2015, 41977, 150903/0000, 22.35, 91.81, 34.0, -0.98, -2.88, -3.13, 261.81, 39.70, 21.30, 21.30, 42.60, 1207.32, 1279.83, 0.00, 0.00, 146.76, 146.33, 948.90, 951.34, 333.56, 353.59, 297.14, 963.25, 300.37, 19.97, 5784.00, 75.99
 00Z 13 Sep 2015, 41977, 150913/0000, 22.35, 91.81, 34.0, 1.31, -0.30, -0.60, 230.79, 36.00, 18.60, 21.10, 39.70, 29.08, 67.39, -48.36, -27.02, 464.23, 460.59, 690.53, 757.81, 2.01, 4.65, 295.93, 954.06, 299.97, 18.73, 5807.56, 71.41
 00Z 21 Sep 2015, 41977, 150921/0000, 22.35, 91.81, 34.0, -0.72, 333.01, 40.30, 20.30, 20.30, 40.60, 5815.00, 82.07
 00Z 03 Sep 2016, 41977, 160903/0000, 22.35, 91.81, 34.0, 1.97, -1.77, -2.13, 226.41, 33.10, 18.30, 20.70, 39.00, 611.16, 769.52, -2.71, -0.30, 177.93, 174.87, 911.18, 936.74, 166.93, 210.19, 296.58, 953.14, 300.69, 19.53, 5820.00, 63.68
 00Z 07 Sep 2016, 41977, 160907/0000, 22.35, 91.81, 34.0, 3.26, 0.08, -0.38, 229.39, 32.10, 16.90, 20.50, 37.40, 34.79, 128.56, -55.71, -18.20, 320.04, 308.56, 586.62, 862.92, 12.34, 45.60, 294.98, 935.15, 300.71, 18.02, 5821.00, 58.85
 00Z 19 Sep 2016, 41977, 160919/0000, 22.35, 91.81, 34.0, -3.15, -4.15, -4.54, 240.38, 42.30, 23.10, 23.10, 46.20, 1666.50, 1763.85, -6.95, -7.79, 141.66, 140.43, 889.01, 889.51, 16723.80, 17700.72, 297.70, 974.40, 299.95, 20.43, 5828.00, 76.53
 00Z 23 Sep 2016, 41977, 160923/0000, 22.35, 91.81, 34.0, 1.22, -1.08, -1.49, 223.39, 33.60, 19.20, 22.70, 41.90, 95.82, 170.73, -96.33, -57.56, 353.39, 353.70, 641.18, 669.73, 10.75, 19.15, 293.82, 932.04, 299.80, 16.78, 5802.00
 00Z 07 Sep 2017, 41977, 170907/0000, 22.35, 91.81, 34.0, 2.07, -1.49, -1.92, 196.18, 32.50, 17.80, 22.10, 39.90, 455.90, 574.53, -40.14, -20.70, 188.07, 185.75, 775.33, 856.52, 316.43, 398.77, 295.71, 945.04, 300.55, 18.64, 5810.00, 61.99
 00Z 27 Sep 2017, 41977, 170927/0000, 22.35, 91.81, 34.0, -2.10, -1.74, -1.95, 214.58, 39.50, 22.10, 24.50, 46.60, 222.92, 267.43, -113.76, -102.95, 419.43, 419.09, 758.85, 769.92, 1350.93, 1620.64, 293.30, 920.97, 300.30, 16.46, 5786.00, 62.67
 00Z 01 Sep 2018, 41977, 180901/0000, 22.35, 91.81, 34.0, -0.35, -1.47, -1.85, 250.79, 37.50, 20.60, 21.30, 41.90, 409.17, 531.09, -13.05, -9.77, 193.62, 190.80, 868.51, 879.54, 193.95, 251.74, 295.88, 949.90, 300.27, 18.73, 5801.00, 65.56
 00Z 02 Sep 2018, 41977, 180902/0000, 22.35, 91.81, 34.0, -0.29, -1.12, -1.25, 248.19, 35.50, 20.20, 22.50, 42.70, 248.92, 298.04, -79.13, -51.51, 197.36, 197.00, 667.16, 724.94, 21.06, 25.22, 295.35, 948.47, 299.88, 18.16, 5811.00, 66.98
 00Z 03 Sep 2018, 41977, 180903/0000, 22.35, 91.81, 34.0, -0.16, -2.08, -2.46, 232.60, 34.70, 20.60, 21.50, 42.10, 619.16, 752.67, -17.57, -13.35, 170.09, 168.04, 876.53, 886.17, 513.19, 623.86, 295.73, 945.54, 300.51, 18.64, 5818.00, 63.90
 00Z 04 Sep 2018, 41977, 180904/0000, 22.35, 91.81, 34.0, 0.10, -1.71, -2.08, 229.19, 36.90, 19.90, 21.50, 41.40, 942.36, 1057.27, -10.32, -4.42, 153.22, 152.71, 861.46, 893.75, 2864.32, 3213.57, 296.46, 954.67, 300.45, 19.35, 5820.00, 68.52
 00Z 05 Sep 2018, 41977, 180905/0000, 22.35, 91.81, 34.0, 1.82, 0.25, -0.15, 257.41, 35.10, 18.00, 20.90, 38.90, 312.25, 404.26, -50.01, -26.83, 215.52, 215.44, 706.93, 759.18, 58.01, 75.11, 295.90, 956.00, 299.75, 18.64, 5826.00, 64.68
 00Z 06 Sep 2018, 41977, 180906/0000, 22.35, 91.81, 34.0, 0.33, -1.94, -2.52, 287.59, 36.20, 20.20, 20.90, 41.10, 696.08, 857.08, -2.66, -0.74, 219.60, 219.54, 912.12, 929.70, 83.68, 103.03, 296.24, 955.04, 300.19, 19.09, 5816.00, 62.91
