Date,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 00Z 04 Jan 1986, 41977, 860104/0000, 22.35, 91.80, 34.0, 14.71, 16.90, 17.03, 101.02, 5.70, 4.70, 17.70, 22.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.82, 939.54, 289.97, 9.27, 5818.00, 29.82
 00Z 05 Jan 1986, 41977, 860105/0000, 22.35, 91.80, 34.0, 11.34, 11.14, 11.25, 103.01, 8.30, 7.30, 22.30, 29.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 286.37, 959.27, 289.81, 10.08, 5727.00, 29.66
 00Z 08 Jan 1986, 41977, 860108/0000, 22.35, 91.80, 34.0, 10.23, 9.23, 9.12, 117.81, 6.40, 14.00, 18.50, 32.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 286.32, 970.43, 288.81, 9.92, 5689.00, 27.94
 00Z 09 Jan 1986, 41977, 860109/0000, 22.35, 91.80, 34.0, 8.00, 6.42, 6.06, 128.00, 15.80, 19.90, 35.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.82, 900.30, 293.52, 9.70, 5695.00, 14.39
 00Z 12 Jan 1986, 41977, 860112/0000, 22.35, 91.80, 34.0, 6.91, 4.85, 4.85, 200.42, 16.10, 15.50, 19.90, 35.40, 1049.51, 1051.00, -2196.84, -2142.74, 290.38, 290.39, 11.59, 11.61, 288.45, 918.63, 295.57, 12.11, 5710.00, 39.48
 00Z 14 Jan 1986, 41977, 860114/0000, 22.35, 91.80, 34.0, 10.08, 9.25, 9.21, 97.00, 11.50, 10.50, 22.50, 33.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 283.65, 915.73, 290.90, 8.84, 5630.00, 26.08
 00Z 15 Jan 1986, 41977, 860115/0000, 22.35, 91.80, 34.0, 6.47, 12.45, 12.17, 165.81, 15.50, 20.50, 36.00, 0.00, 0.00, 0.00, 0.00, 285.32, 950.21, 289.54, 9.46, 5865.00, 15.18
 00Z 16 Jan 1986, 41977, 860116/0000, 22.35, 91.80, 34.0, 4.88, 4.34, 4.49, 164.30, 29.32, 20.07, 21.15, 41.22, 14.69, 17.07, -20.45, -17.00, 669.09, 676.07, 805.46, 773.90, 0.35, 0.41, 286.49, 945.06, 291.18, 10.30, 5626.00, 37.61
 00Z 18 Jan 1986, 41977, 860118/0000, 22.35, 91.80, 34.0, 5.46, 11.97, 11.74, 230.01, 17.20, 21.70, 38.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.29, 955.79, 288.00, 8.79, 5656.00, 13.97
 00Z 19 Jan 1986, 41977, 860119/0000, 22.35, 91.80, 34.0, 9.11, 9.78, 9.54, 105.04, 13.97, 20.97, 34.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.88, 962.28, 288.06, 9.08, 5580.26, 13.42
 00Z 21 Jan 1986, 41977, 860121/0000, 22.35, 91.80, 34.0, 8.93, 13.08, 12.85, 141.39, 21.50, 14.40, 19.10, 33.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.55, 963.27, 287.64, 8.87, 5647.00, 23.91
 00Z 23 Jan 1986, 41977, 860123/0000, 22.35, 91.80, 34.0, 17.66, 13.74, 13.49, 61.01, 1.90, 16.90, 18.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 279.06, 829.38, 294.41, 7.13, 5737.00, 9.27
 00Z 24 Jan 1986, 41977, 860124/0000, 22.35, 91.80, 34.0, 8.64, 9.82, 9.59, 135.00, 19.00, 16.00, 19.50, 35.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 283.27, 928.72, 289.35, 8.47, 5619.00, 21.88
 00Z 26 Jan 1986, 41977, 860126/0000, 22.35, 91.80, 34.0, 8.83, 11.28, 11.00, 97.58, 11.90, 21.90, 33.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 283.94, 917.08, 291.08, 8.96, 5677.00, 13.40
 00Z 27 Jan 1986, 41977, 860127/0000, 22.35, 91.80, 34.0, 3.05, 4.20, 3.87, 26.30, 19.70, 24.70, 44.40, 0.00, 0.00, 0.00, 0.00, 286.41, 944.22, 291.16, 10.26, 5594.00, 24.88
 00Z 29 Jan 1986, 41977, 860129/0000, 22.35, 91.80, 34.0, 9.51, 11.26, 11.15, 118.20, 16.50, 12.90, 20.90, 33.80, 87.02, 88.74, -1603.93, -1577.21, 435.75, 435.81, 1.68, 1.71, 282.13, 907.39, 290.09, 7.99, 5635.00, 25.13
 00Z 30 Jan 1986, 41977, 860130/0000, 22.35, 91.80, 34.0, 11.56, 11.62, 11.40, 7.70, 22.70, 30.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 275.60, 792.66, 294.53, 5.96, 5808.00, 7.29
 00Z 31 Jan 1986, 41977, 860131/0000, 22.35, 91.80, 34.0, 7.27, 4.12, 3.68, 152.99, 20.10, 13.10, 24.10, 37.20, 0.00, 0.00, 0.00, 0.00, 287.18, 918.67, 294.26, 11.13, 5689.00
 00Z 04 Jan 1987, 41977, 870104/0000, 22.35, 91.80, 34.0, 9.86, 13.90, 13.73, 106.81, 12.30, 21.30, 33.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 281.58, 938.61, 286.76, 7.45, 5650.00, 12.08
 00Z 06 Jan 1987, 41977, 870106/0000, 22.35, 91.80, 34.0, 4.97, 4.66, 29.90, 0.00, 0.00, 0.00, 0.00, 284.15, 904.06, 292.49, 9.06, 5693.00, 1.20
 00Z 07 Jan 1987, 41977, 870107/0000, 22.35, 91.80, 34.0, 4.47, 4.20, 30.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.20, 925.39, 290.60, 8.82, 5645.00, 1.26
 00Z 09 Jan 1987, 41977, 870109/0000, 22.35, 91.80, 34.0, 29.15, 29.11, 22.81, 0.00, 0.00, 0.00, 0.00, 256.43, 693.68, 284.84, 5.74, 4989.72, 1.81
 00Z 19 Jan 1987, 41977, 870119/0000, 22.35, 91.80, 34.0, 28.18, 27.42, 27.15, 92.08, -3.79, 0.41, -3.38, 837.08, 889.22, -83.70, -79.95, 719.96, 720.67, 848.68, 848.86, 22.63, 24.04, 285.51, 955.90, 289.24, 9.53, 5230.50, 15.06
 00Z 22 Jan 1987, 41977, 870122/0000, 22.35, 91.80, 34.0, 9.34, 9.14, 21.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.05, 970.20, 286.54, 8.51, 4997.86, 7.85
 00Z 25 Jan 1987, 41977, 870125/0000, 22.35, 91.80, 34.0, 0.00, 0.06, 0.00, -2.99, 916.28, 924.71, 286.13, 953.75, 290.05, 9.97, ********, 22.81
 00Z 27 Jan 1987, 41977, 870127/0000, 22.35, 91.80, 34.0, -1.64, 6.77, 6.54, 225.79, 22.30, 30.30, 52.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.12, 952.12, 288.16, 8.74, 5628.00, 14.07
 00Z 29 Jan 1987, 41977, 870129/0000, 22.35, 91.80, 34.0, 0.31, 0.78, -20.49, -19.23, 843.92, 841.81, 860.94, 864.16, 288.39, 964.41, 291.41, 11.42, ********, 28.66
 00Z 30 Jan 1987, 41977, 870130/0000, 22.35, 91.80, 34.0, 5.09, 2.76, 2.45, 112.99, 19.70, 23.30, 43.00, 54.22, 67.33, -483.00, -359.77, 451.34, 448.41, 1.29, 1.60, 286.71, 967.41, 289.46, 10.21, 5570.00, 14.72
 00Z 31 Jan 1987, 41977, 870131/0000, 22.35, 91.80, 34.0, 10.46, 5.48, 5.07, 109.18, 17.50, 12.90, 18.90, 31.80, 0.00, 5.33, 0.00, -29.59, 813.54, 868.91, 0.00, 0.13, 288.96, 969.28, 291.57, 11.83, 5592.00, 25.57
 00Z 07 Jan 1990, 41977, 900107/0000, 22.35, 91.80, 34.0, 6.66, 6.65, 6.39, 152.01, 14.30, 25.30, 39.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.47, 936.55, 289.87, 9.11, 5620.00, 12.87
 00Z 17 Jan 1990, 41977, 900117/0000, 22.35, 91.80, 34.0, 15.90, 16.43, 16.26, 58.99, 9.10, 8.10, 15.10, 23.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 282.16, 947.34, 286.58, 7.71, 5683.00, 18.39
 00Z 27 Jan 1990, 41977, 900127/0000, 22.35, 91.80, 34.0, 9.42, 3.79, 3.27, 151.19, 11.50, 12.90, 19.90, 32.80, 0.00, 3.56, 0.00, -14.81, 822.33, 871.49, 0.00, 0.04, 289.37, 939.78, 294.57, 12.55, 5668.00, 24.69
 00Z 05 Jan 1991, 41977, 910105/0000, 22.35, 91.80, 34.0, 0.00, 0.00, 0.00, 0.00, 286.73, 953.63, 290.66, 10.36, 15.03
 00Z 12 Jan 1991, 41977, 910112/0000, 22.35, 91.80, 34.0, 6.46, 12.56, 12.27, 165.99, 23.50, 16.50, 18.50, 35.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 280.71, 846.00, 294.47, 7.86, 5668.00, 24.76
 00Z 19 Jan 1991, 41977, 910119/0000, 22.35, 91.80, 34.0, 9.27, 9.02, 22.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 280.70, 867.80, 292.33, 7.46, 5642.00, 0.91
 00Z 26 Jan 1991, 41977, 910126/0000, 22.35, 91.80, 34.0, 15.48, 7.15, 6.88, 20.01, 1.30, 21.30, 22.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 281.82, 878.47, 292.47, 8.21, 5644.00, 10.04
 00Z 04 Jan 1992, 41977, 920104/0000, 22.35, 91.80, 34.0, 10.47, 6.49, 6.49, 50.99, 11.50, 11.90, 22.90, 34.80, 25.34, 30.41, -0.15, -0.02, 875.86, 871.67, 952.19, 955.21, 36.36, 43.63, 283.64, 956.64, 287.27, 8.40, 5624.00, 23.15
 00Z 08 Jan 1992, 41977, 920108/0000, 22.35, 91.80, 34.0, 13.75, 7.90, 7.93, 46.99, 10.30, 11.30, 17.30, 28.60, 19.22, 34.21, -0.42, -0.01, 832.08, 825.47, 940.39, 953.92, 0.78, 1.39, 285.92, 973.20, 288.16, 9.64, 5643.00, 29.20
 00Z 11 Jan 1992, 41977, 920111/0000, 22.35, 91.80, 34.0, 12.23, 10.25, 10.31, 65.41, 11.90, 11.70, 18.70, 30.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 283.95, 949.33, 288.22, 8.66, 5606.00, 26.63
 00Z 18 Jan 1992, 41977, 920118/0000, 22.35, 91.80, 34.0, 13.32, 5.58, 5.36, 38.00, 8.30, 21.30, 29.60, 0.00, 17.80, 0.00, -1.03, 829.97, 933.41, 0.00, 0.70, 284.22, 959.95, 287.57, 8.75, 5546.00, 10.25
 00Z 22 Jan 1992, 41977, 920122/0000, 22.35, 91.80, 34.0, 1.39, -0.24, -0.50, 162.02, 30.80, 19.90, 28.90, 48.80, 2.20, 8.55, -768.06, -745.70, 471.02, 464.45, 505.60, 509.53, 0.02, 0.07, 286.53, 924.14, 293.09, 10.62, 5614.00, 37.58
